walker	cdf_0	cdf_1	log_l	log_p
48	4.808327942e+00	1.300307788e+01	-7.816639695e+00	-7.377758908e+00
49	-7.218341186e-01	8.544174891e+00	-8.890060900e+00	-7.377758908e+00
0	4.935760680e+00	-1.545877770e+01	5.861045113e+00	-7.377758908e+00
1	8.449075111e+00	1.977097832e+01	-7.816639694e+00	-7.377758908e+00
2	2.734078001e-01	8.358868057e+00	-8.043212088e+00	-7.377758908e+00
3	-1.366983932e+01	-5.252071055e+00	-1.137678112e+01	-7.377758908e+00
4	1.034946810e+00	-2.099486685e+00	2.292616234e+00	-7.377758908e+00
5	1.386759385e+01	7.596664925e+00	-7.816639694e+00	-7.377758908e+00
6	1.024279976e+01	-6.230034765e+00	-7.816639691e+00	-7.377758908e+00
7	-1.664684211e+01	8.083392774e+00	-1.137678112e+01	-7.377758908e+00
8	-6.355354725e+00	-1.776689169e+01	-1.137678112e+01	-7.377758908e+00
9	-1.144157316e+00	4.933199126e+00	-6.663904556e+00	-7.377758908e+00
10	1.681759110e+01	-2.209769358e+00	-7.816639694e+00	-7.377758908e+00
11	8.854733650e+00	1.524503935e+01	-7.816639694e+00	-7.377758908e+00
12	-3.291773217e+00	1.919701088e+01	-1.150246209e+01	-7.377758908e+00
13	-1.213790759e+01	-1.579432417e+01	-1.137678112e+01	-7.377758908e+00
14	-1.623441949e+01	-6.488548900e+00	-1.137678112e+01	-7.377758908e+00
15	1.881014744e+01	1.907072920e+01	-7.816639694e+00	-7.377758908e+00
16	1.931871453e+01	-1.135455107e+01	-7.816639694e+00	-7.377758908e+00
17	6.205343492e+00	8.939778239e+00	-7.816639694e+00	-7.377758908e+00
18	-7.773106027e+00	-9.807863051e+00	-1.137678112e+01	-7.377758908e+00
19	1.525550657e+01	9.714626585e+00	-7.816639694e+00	-7.377758908e+00
20	-1.074555425e+01	2.482188150e+00	-1.137678112e+01	-7.377758908e+00
21	1.068842551e+01	8.079680325e+00	-7.816639694e+00	-7.377758908e+00
22	-1.192964441e+01	1.732589024e+00	-1.137678112e+01	-7.377758908e+00
23	1.793250212e+01	-1.202338525e+01	-7.816639694e+00	-7.377758908e+00
24	4.109618098e+00	-1.375978810e+01	5.676155269e+00	-7.377758908e+00
25	-1.800161849e+00	-1.306326756e+01	-1.019009289e+01	-7.377758908e+00
26	5.462808889e+00	-8.652998392e+00	-6.349061210e-01	-7.377758908e+00
27	-1.247388460e+01	9.930622553e+00	-1.137678112e+01	-7.377758908e+00
28	-1.813793554e+01	-7.108480053e+00	-1.137678112e+01	-7.377758908e+00
29	-5.624260567e+00	3.816965512e+00	-1.137726155e+01	-7.377758908e+00
30	1.869928080e+01	-1.537785044e+01	-7.816639694e+00	-7.377758908e+00
31	-6.501237429e+00	-7.749109876e+00	-1.137678112e+01	-7.377758908e+00
32	-1.717148072e+01	1.539672923e+01	-1.137678112e+01	-7.377758908e+00
33	3.615388907e-02	-7.144781599e-01	1.452872132e+00	-7.377758908e+00
34	1.446621536e+01	1.257293443e+01	-7.816639694e+00	-7.377758908e+00
35	9.672620344e+00	1.344228669e+01	-7.816639694e+00	-7.377758908e+00
36	5.982637128e+00	-2.447389689e+00	-7.816280456e+00	-7.377758908e+00
37	-1.431112181e+00	1.856651077e+01	-8.305938220e+00	-7.377758908e+00
38	1.703524101e+01	-8.270561171e-01	-7.816639694e+00	-7.377758908e+00
39	-1.297763537e+01	-1.270571633e+01	-1.137678112e+01	-7.377758908e+00
40	1.328210703e+01	9.136102564e+00	-7.816639694e+00	-7.377758908e+00
41	7.186117650e+00	-2.568959030e+00	-7.816638804e+00	-7.377758908e+00
42	9.860751522e-01	-2.454417069e+00	2.745397818e+00	-7.377758908e+00
43	-1.408723020e+01	-1.438172796e+01	-1.137678112e+01	-7.377758908e+00
44	2.407395819e+00	-3.279728330e+00	3.201048831e-01	-7.377758908e+00
45	4.552271956e+00	-1.296029803e+01	5.676871241e+00	-7.377758908e+00
46	7.587473605e+00	-1.444670427e+01	2.045637543e+00	-7.377758908e+00
47	-3.402458219e+00	-3.717666572e-01	-1.079982452e+01	-7.377758908e+00
48	2.746772637e+00	7.077162330e+00	-7.816986558e+00	-7.377758908e+00
49	-7.218341186e-01	8.544174891e+00	-8.890060900e+00	-7.377758908e+00
0	4.935760680e+00	-1.545877770e+01	5.861045113e+00	-7.377758908e+00
1	4.496280148e+00	1.136728419e+01	-7.816639703e+00	-7.377758908e+00
2	2.355239784e+00	1.557785316e+01	-7.816686136e+00	-7.377758908e+00
3	-1.889157247e+01	-9.013683869e+00	-1.137678112e+01	-7.377758908e+00
4	1.034946810e+00	-2.099486685e+00	2.292616234e+00	-7.377758908e+00
5	8.872656979e+00	7.921060952e+00	-7.816639694e+00	-7.377758908e+00
6	5.218898838e+00	-3.393399241e+00	-7.736722613e+00	-7.377758908e+00
7	-1.510700425e+01	5.118881463e+00	-1.137678112e+01	-7.377758908e+00
8	-7.948335285e+00	-1.376562355e+01	-1.137678112e+01	-7.377758908e+00
9	-1.696089704e+00	3.794087361e+00	-4.301890450e+00	-7.377758908e+00
10	1.681759110e+01	-2.209769358e+00	-7.816639694e+00	-7.377758908e+00
11	1.080483056e+01	1.678422441e+01	-7.816639694e+00	-7.377758908e+00
12	-3.291773217e+00	1.919701088e+01	-1.150246209e+01	-7.377758908e+00
13	-4.894790587e+00	-9.562437536e+00	-1.137677533e+01	-7.377758908e+00
14	-1.623441949e+01	-6.488548900e+00	-1.137678112e+01	-7.377758908e+00
15	1.881014744e+01	1.907072920e+01	-7.816639694e+00	-7.377758908e+00
16	1.931871453e+01	-1.135455107e+01	-7.816639694e+00	-7.377758908e+00
17	6.205343492e+00	8.939778239e+00	-7.816639694e+00	-7.377758908e+00
18	-3.956760545e+00	-6.603991618e+00	-1.137213387e+01	-7.377758908e+00
19	4.903304163e+00	6.790562310e+00	-7.816639707e+00	-7.377758908e+00
20	-7.338686602e+00	1.416614466e-01	-1.137678112e+01	-7.377758908e+00
21	1.068842551e+01	8.079680325e+00	-7.816639694e+00	-7.377758908e+00
22	-5.639011124e+00	-4.343554641e+00	-1.137677962e+01	-7.377758908e+00
23	1.773608762e+01	-1.206939527e+01	-7.816639694e+00	-7.377758908e+00
24	4.109618098e+00	-1.375978810e+01	5.676155269e+00	-7.377758908e+00
25	-1.981258387e+00	-1.299726154e+01	-1.057211196e+01	-7.377758908e+00
26	5.462808889e+00	-8.652998392e+00	-6.349061210e-01	-7.377758908e+00
27	-1.247388460e+01	9.930622553e+00	-1.137678112e+01	-7.377758908e+00
28	-1.822695734e+01	-7.137472394e+00	-1.137678112e+01	-7.377758908e+00
29	-1.210935560e+00	-1.181589641e+00	-2.257412230e+00	-7.377758908e+00
30	1.324102230e+01	-6.174001407e+00	-7.816639694e+00	-7.377758908e+00
31	-7.360497190e+00	-9.794771649e+00	-1.137678112e+01	-7.377758908e+00
32	-1.337759595e+01	1.259843401e+01	-1.137678112e+01	-7.377758908e+00
33	3.615388907e-02	-7.144781599e-01	1.452872132e+00	-7.377758908e+00
34	1.489103396e+01	1.357446325e+01	-7.816639694e+00	-7.377758908e+00
35	9.672620344e+00	1.344228669e+01	-7.816639694e+00	-7.377758908e+00
36	1.462898357e+00	-3.092419192e+00	2.825077595e+00	-7.377758908e+00
37	-1.431112181e+00	1.856651077e+01	-8.305938220e+00	-7.377758908e+00
38	1.715625292e+01	-5.827675771e-02	-7.816639694e+00	-7.377758908e+00
39	-9.260256843e+00	-1.019127944e+01	-1.137678112e+01	-7.377758908e+00
40	1.725582426e+01	9.246341850e+00	-7.816639694e+00	-7.377758908e+00
41	7.186117650e+00	-2.568959030e+00	-7.816638804e+00	-7.377758908e+00
42	8.892480360e-01	-2.682983217e+00	2.987411094e+00	-7.377758908e+00
43	-1.408723020e+01	-1.438172796e+01	-1.137678112e+01	-7.377758908e+00
44	2.407395819e+00	-3.279728330e+00	3.201048831e-01	-7.377758908e+00
45	4.772291600e+00	-1.256291411e+01	5.455100531e+00	-7.377758908e+00
46	7.587473605e+00	-1.444670427e+01	2.045637543e+00	-7.377758908e+00
47	-9.531924621e+00	-3.293581214e+00	-1.137678112e+01	-7.377758908e+00
48	5.717327421e+00	8.713984434e+00	-7.816639694e+00	-7.377758908e+00
49	-7.218341186e-01	8.544174891e+00	-8.890060900e+00	-7.377758908e+00
0	4.935760680e+00	-1.545877770e+01	5.861045113e+00	-7.377758908e+00
1	4.082238173e+00	1.068245238e+01	-7.816639829e+00	-7.377758908e+00
2	1.127561529e+00	1.981164175e+01	-7.817592004e+00	-7.377758908e+00
3	-1.903671823e+01	-9.423430988e+00	-1.137678112e+01	-7.377758908e+00
4	6.912565957e-01	-2.943321070e+00	3.053352431e+00	-7.377758908e+00
5	8.974446779e+00	8.056264290e+00	-7.816639694e+00	-7.377758908e+00
6	5.218898838e+00	-3.393399241e+00	-7.736722613e+00	-7.377758908e+00
7	-1.510700425e+01	5.118881463e+00	-1.137678112e+01	-7.377758908e+00
8	-7.948335285e+00	-1.376562355e+01	-1.137678112e+01	-7.377758908e+00
9	-1.696089704e+00	3.794087361e+00	-4.301890450e+00	-7.377758908e+00
10	1.792155138e+01	-2.317231535e+00	-7.816639694e+00	-7.377758908e+00
11	1.080483056e+01	1.678422441e+01	-7.816639694e+00	-7.377758908e+00
12	-3.291773217e+00	1.919701088e+01	-1.150246209e+01	-7.377758908e+00
13	-1.006385821e+01	-1.271540920e+01	-1.137678112e+01	-7.377758908e+00
14	-1.623441949e+01	-6.488548900e+00	-1.137678112e+01	-7.377758908e+00
15	1.906558701e+01	1.935193153e+01	-7.816639694e+00	-7.377758908e+00
16	1.919007412e+01	-1.068255885e+01	-7.816639694e+00	-7.377758908e+00
17	1.724212750e+01	8.354329277e+00	-7.816639694e+00	-7.377758908e+00
18	-2.451024398e+00	-5.585510857e+00	-9.886168731e+00	-7.377758908e+00
19	6.396306920e+00	1.107939318e+01	-7.816639694e+00	-7.377758908e+00
20	-5.155858285e+00	-4.019350750e+00	-1.137674812e+01	-7.377758908e+00
21	1.050390999e+01	6.824455635e+00	-7.816639694e+00	-7.377758908e+00
22	-7.339756819e+00	-3.067226279e+00	-1.137678112e+01	-7.377758908e+00
23	1.773608762e+01	-1.206939527e+01	-7.816639694e+00	-7.377758908e+00
24	4.109618098e+00	-1.375978810e+01	5.676155269e+00	-7.377758908e+00
25	2.443848579e+00	-1.242745422e+01	3.940821157e+00	-7.377758908e+00
26	5.462808889e+00	-8.652998392e+00	-6.349061210e-01	-7.377758908e+00
27	-1.247388460e+01	9.930622553e+00	-1.137678112e+01	-7.377758908e+00
28	-1.822695734e+01	-7.137472394e+00	-1.137678112e+01	-7.377758908e+00
29	-1.210935560e+00	-1.181589641e+00	-2.257412230e+00	-7.377758908e+00
30	1.375890100e+01	-6.312356036e+00	-7.816639694e+00	-7.377758908e+00
31	-1.345083845e+01	-1.385694115e+01	-1.137678112e+01	-7.377758908e+00
32	-1.595906012e+01	1.131470873e+01	-1.137678112e+01	-7.377758908e+00
33	1.497544057e+00	-4.370450360e+00	3.906965406e+00	-7.377758908e+00
34	1.362909161e+01	1.414633635e+01	-7.816639694e+00	-7.377758908e+00
35	1.202511126e+01	1.707468683e+01	-7.816639694e+00	-7.377758908e+00
36	1.462898357e+00	-3.092419192e+00	2.825077595e+00	-7.377758908e+00
37	-1.431112181e+00	1.856651077e+01	-8.305938220e+00	-7.377758908e+00
38	1.642027880e+01	6.791791199e-01	-7.816639694e+00	-7.377758908e+00
39	-9.263775133e+00	-1.019600943e+01	-1.137678112e+01	-7.377758908e+00
40	1.725582426e+01	9.246341850e+00	-7.816639694e+00	-7.377758908e+00
41	6.190443086e+00	-8.272082911e+00	-4.149849634e+00	-7.377758908e+00
42	8.892480360e-01	-2.682983217e+00	2.987411094e+00	-7.377758908e+00
43	-1.408723020e+01	-1.438172796e+01	-1.137678112e+01	-7.377758908e+00
44	2.407395819e+00	-3.279728330e+00	3.201048831e-01	-7.377758908e+00
45	4.772291600e+00	-1.256291411e+01	5.455100531e+00	-7.377758908e+00
46	7.421468269e+00	-1.414482024e+01	2.088574834e+00	-7.377758908e+00
47	2.923373538e+00	2.537012516e+00	-7.816965093e+00	-7.377758908e+00
48	5.717327421e+00	8.713984434e+00	-7.816639694e+00	-7.377758908e+00
49	-2.558430539e-01	5.720913829e+00	-8.491451787e+00	-7.377758908e+00
0	4.935760680e+00	-1.545877770e+01	5.861045113e+00	-7.377758908e+00
1	3.547693715e+00	7.871331341e+00	-7.816647988e+00	-7.377758908e+00
2	1.127561529e+00	1.981164175e+01	-7.817592004e+00	-7.377758908e+00
3	-1.903671823e+01	-9.423430988e+00	-1.137678112e+01	-7.377758908e+00
4	6.912565957e-01	-2.943321070e+00	3.053352431e+00	-7.377758908e+00
5	8.974446779e+00	8.056264290e+00	-7.816639694e+00	-7.377758908e+00
6	5.218898838e+00	-3.393399241e+00	-7.736722613e+00	-7.377758908e+00
7	-1.007424136e+01	2.485008821e+00	-1.137678112e+01	-7.377758908e+00
8	-7.948335285e+00	-1.376562355e+01	-1.137678112e+01	-7.377758908e+00
9	-9.200685237e-01	3.352245470e+00	-3.639940537e+00	-7.377758908e+00
10	1.918578128e+01	-1.103880571e+00	-7.816639694e+00	-7.377758908e+00
11	1.080483056e+01	1.678422441e+01	-7.816639694e+00	-7.377758908e+00
12	-3.291773217e+00	1.919701088e+01	-1.150246209e+01	-7.377758908e+00
13	-1.081546277e+01	-1.292087015e+01	-1.137678112e+01	-7.377758908e+00
14	-1.623441949e+01	-6.488548900e+00	-1.137678112e+01	-7.377758908e+00
15	1.906558701e+01	1.935193153e+01	-7.816639694e+00	-7.377758908e+00
16	1.919007412e+01	-1.068255885e+01	-7.816639694e+00	-7.377758908e+00
17	1.724212750e+01	8.354329277e+00	-7.816639694e+00	-7.377758908e+00
18	-1.636881548e+00	-3.558277784e+00	-5.901637150e+00	-7.377758908e+00
19	6.396306920e+00	1.107939318e+01	-7.816639694e+00	-7.377758908e+00
20	-8.422719742e+00	-9.218338896e+00	-1.137678112e+01	-7.377758908e+00
21	4.969171711e+00	5.567825050e+00	-7.816639713e+00	-7.377758908e+00
22	-7.339756819e+00	-3.067226279e+00	-1.137678112e+01	-7.377758908e+00
23	1.773608762e+01	-1.206939527e+01	-7.816639694e+00	-7.377758908e+00
24	4.109618098e+00	-1.375978810e+01	5.676155269e+00	-7.377758908e+00
25	2.443848579e+00	-1.242745422e+01	3.940821157e+00	-7.377758908e+00
26	5.462808889e+00	-8.652998392e+00	-6.349061210e-01	-7.377758908e+00
27	-1.247388460e+01	9.930622553e+00	-1.137678112e+01	-7.377758908e+00
28	-1.822695734e+01	-7.137472394e+00	-1.137678112e+01	-7.377758908e+00
29	4.100003042e+00	-4.233492131e+00	-4.713682799e+00	-7.377758908e+00
30	1.375890100e+01	-6.312356036e+00	-7.816639694e+00	-7.377758908e+00
31	-1.345083845e+01	-1.385694115e+01	-1.137678112e+01	-7.377758908e+00
32	-1.192301329e+01	1.382616528e+01	-1.137692820e+01	-7.377758908e+00
33	2.307158673e+00	-6.956641163e+00	4.835194467e+00	-7.377758908e+00
34	1.754239534e+01	1.685032427e+01	-7.816639694e+00	-7.377758908e+00
35	9.420020740e+00	6.926664878e+00	-7.816639694e+00	-7.377758908e+00
36	1.462898357e+00	-3.092419192e+00	2.825077595e+00	-7.377758908e+00
37	-1.431112181e+00	1.856651077e+01	-8.305938220e+00	-7.377758908e+00
38	1.599776174e+01	-3.266658938e+00	-7.816639694e+00	-7.377758908e+00
39	-1.214315165e+01	-9.647207227e+00	-1.137678112e+01	-7.377758908e+00
40	1.725582426e+01	9.246341850e+00	-7.816639694e+00	-7.377758908e+00
41	6.190443086e+00	-8.272082911e+00	-4.149849634e+00	-7.377758908e+00
42	8.892480360e-01	-2.682983217e+00	2.987411094e+00	-7.377758908e+00
43	-1.408723020e+01	-1.438172796e+01	-1.137678112e+01	-7.377758908e+00
44	3.892318419e-01	-8.101718363e+00	1.035102043e-01	-7.377758908e+00
45	4.772291600e+00	-1.256291411e+01	5.455100531e+00	-7.377758908e+00
46	5.002467802e+00	-1.331022269e+01	5.541003932e+00	-7.377758908e+00
47	3.174762719e+00	1.038207870e+01	-7.816653160e+00	-7.377758908e+00
48	5.717327421e+00	8.713984434e+00	-7.816639694e+00	-7.377758908e+00
49	-2.558430539e-01	5.720913829e+00	-8.491451787e+00	-7.377758908e+00
0	4.935760680e+00	-1.545877770e+01	5.861045113e+00	-7.377758908e+00
1	3.392609536e+00	8.122645382e+00	-7.816654519e+00	-7.377758908e+00
2	1.127561529e+00	1.981164175e+01	-7.817592004e+00	-7.377758908e+00
3	-1.903671823e+01	-9.423430988e+00	-1.137678112e+01	-7.377758908e+00
4	1.793326808e+00	-4.094797896e+00	3.420334429e+00	-7.377758908e+00
5	8.974446779e+00	8.056264290e+00	-7.816639694e+00	-7.377758908e+00
6	8.010641673e+00	-2.990624167e+00	-7.816639668e+00	-7.377758908e+00
7	-1.621323500e+01	8.707276566e+00	-1.137678112e+01	-7.377758908e+00
8	-7.948335285e+00	-1.376562355e+01	-1.137678112e+01	-7.377758908e+00
9	-9.200685237e-01	3.352245470e+00	-3.639940537e+00	-7.377758908e+00
10	1.918578128e+01	-1.103880571e+00	-7.816639694e+00	-7.377758908e+00
11	7.571813646e+00	2.034982363e+00	-7.816639694e+00	-7.377758908e+00
12	-3.011550471e+00	1.732491285e+01	-1.140803265e+01	-7.377758908e+00
13	-1.210630730e+01	-1.138863302e+01	-1.137678112e+01	-7.377758908e+00
14	-1.623441949e+01	-6.488548900e+00	-1.137678112e+01	-7.377758908e+00
15	1.906558701e+01	1.935193153e+01	-7.816639694e+00	-7.377758908e+00
16	1.474967320e+01	-3.960233706e+00	-7.816639694e+00	-7.377758908e+00
17	1.724212750e+01	8.354329277e+00	-7.816639694e+00	-7.377758908e+00
18	-7.122357696e-01	-4.220558351e+00	-1.987424906e+00	-7.377758908e+00
19	4.265731690e+00	1.426280068e+01	-7.816639700e+00	-7.377758908e+00
20	-8.422719742e+00	-9.218338896e+00	-1.137678112e+01	-7.377758908e+00
21	5.089090890e+00	4.085546100e+00	-7.816639720e+00	-7.377758908e+00
22	-1.428646157e+01	2.697947672e+00	-1.137678112e+01	-7.377758908e+00
23	1.773608762e+01	-1.206939527e+01	-7.816639694e+00	-7.377758908e+00
24	4.109618098e+00	-1.375978810e+01	5.676155269e+00	-7.377758908e+00
25	2.443848579e+00	-1.242745422e+01	3.940821157e+00	-7.377758908e+00
26	4.591720264e+00	-7.526716093e+00	4.456403158e-01	-7.377758908e+00
27	-1.936650055e+01	1.640379987e+01	-1.137678112e+01	-7.377758908e+00
28	-1.894024254e+01	-5.889269288e+00	-1.137678112e+01	-7.377758908e+00
29	4.100003042e+00	-4.233492131e+00	-4.713682799e+00	-7.377758908e+00
30	1.180200669e+01	-1.455217422e+01	-7.726125230e+00	-7.377758908e+00
31	-1.345083845e+01	-1.385694115e+01	-1.137678112e+01	-7.377758908e+00
32	-1.192301329e+01	1.382616528e+01	-1.137692820e+01	-7.377758908e+00
33	2.307158673e+00	-6.956641163e+00	4.835194467e+00	-7.377758908e+00
34	1.754239534e+01	1.685032427e+01	-7.816639694e+00	-7.377758908e+00
35	9.420020740e+00	6.926664878e+00	-7.816639694e+00	-7.377758908e+00
36	2.260861941e+00	-9.064421415e+00	4.774333466e+00	-7.377758908e+00
37	-1.431112181e+00	1.856651077e+01	-8.305938220e+00	-7.377758908e+00
38	1.599776174e+01	-3.266658938e+00	-7.816639694e+00	-7.377758908e+00
39	-1.831278425e+01	-1.762341647e+01	-1.137678112e+01	-7.377758908e+00
40	1.418165359e+01	5.174735783e+00	-7.816639694e+00	-7.377758908e+00
