walker	cdf_0	cdf_1	log_l	log_p
12	9.271293926e-01	-4.977513474e+00	3.457236913e+00	-7.377758908e+00
13	6.713979262e+00	-1.891529587e+01	5.932979301e+00	-7.377758908e+00
14	5.337510324e+00	3.710961431e+00	-7.816639702e+00	-7.377758908e+00
15	1.804483209e+01	-1.036963441e+01	-7.816639694e+00	-7.377758908e+00
16	-5.923054266e-01	-3.492784120e+00	-9.339539689e-01	-7.377758908e+00
17	4.809308077e+00	1.584640602e+01	-7.816639694e+00	-7.377758908e+00
18	3.597993472e+00	-8.722401905e+00	4.725107572e+00	-7.377758908e+00
19	3.884674038e+00	-7.919934849e+00	3.375872697e+00	-7.377758908e+00
20	-6.894027888e-01	1.997749533e+01	-7.924820284e+00	-7.377758908e+00
21	-9.501449280e+00	-1.390423752e+01	-1.137678112e+01	-7.377758908e+00
22	7.756407648e+00	-1.852105781e+01	5.089183619e+00	-7.377758908e+00
23	-7.096017769e+00	6.495611547e+00	-1.137769548e+01	-7.377758908e+00
24	7.154898846e+00	-1.883631103e+01	5.713804313e+00	-7.377758908e+00
25	4.872406994e+00	-1.396061266e+01	5.752802530e+00	-7.377758908e+00
26	4.300310181e+00	-1.400670475e+01	5.737755245e+00	-7.377758908e+00
27	-1.739404209e+01	6.634617906e+00	-1.137678112e+01	-7.377758908e+00
28	1.538624101e-01	-2.132485611e+00	2.155112207e+00	-7.377758908e+00
29	-7.946327621e+00	-3.543665839e+00	-1.137678112e+01	-7.377758908e+00
30	2.135504971e-01	-1.642121859e+00	2.117954381e+00	-7.377758908e+00
31	4.149057130e+00	-1.928084722e+01	4.410382343e+00	-7.377758908e+00
32	5.784842441e+00	-1.424656399e+01	5.222399175e+00	-7.377758908e+00
33	6.681795390e+00	-1.863596405e+01	5.902585913e+00	-7.377758908e+00
34	1.448566978e+00	-7.014839126e+00	3.964752235e+00	-7.377758908e+00
35	1.306992631e+01	1.504203738e+01	-7.816639694e+00	-7.377758908e+00
36	3.295783921e+00	-1.131447387e+01	5.435038755e+00	-7.377758908e+00
37	-1.191512492e+01	1.044486461e+01	-1.137678113e+01	-7.377758908e+00
38	4.933299324e+00	-1.560663119e+01	5.860035113e+00	-7.377758908e+00
39	-6.225915618e-01	4.240892360e+00	-6.230514021e+00	-7.377758908e+00
40	1.145406852e+01	1.224871741e+01	-7.816639694e+00	-7.377758908e+00
41	6.525569199e-01	-2.358105920e+00	2.767084957e+00	-7.377758908e+00
42	7.184393829e-01	-1.863395670e+00	2.373478562e+00	-7.377758908e+00
43	6.332231733e+00	6.174331996e+00	-7.816639694e+00	-7.377758908e+00
44	1.261560956e+01	1.004248662e+01	-7.816639694e+00	-7.377758908e+00
45	-9.370078597e-01	1.863448409e+01	-8.037878951e+00	-7.377758908e+00
46	-2.096119926e+00	3.716513993e+00	-5.064047389e+00	-7.377758908e+00
47	1.931080303e+01	1.599449792e+01	-7.816639694e+00	-7.377758908e+00
48	2.274172657e+00	-1.159651885e+01	3.930780644e+00	-7.377758908e+00
49	-8.578268291e-01	-1.062723743e+00	-6.558529499e-01	-7.377758908e+00
0	2.022969169e+00	-1.213125381e+01	3.097701410e+00	-7.377758908e+00
1	4.915858370e+00	-1.175143982e+01	4.914137111e+00	-7.377758908e+00
2	1.632766687e+01	9.365388149e-01	-7.816639694e+00	-7.377758908e+00
3	3.602742208e+00	1.280528917e+01	-7.816640227e+00	-7.377758908e+00
4	6.297731525e+00	-1.779600304e+01	5.904688164e+00	-7.377758908e+00
5	2.883387546e+00	-1.107013072e+01	5.109183806e+00	-7.377758908e+00
6	-1.960243933e+01	-1.329475281e+01	-1.137678112e+01	-7.377758908e+00
7	-1.042674392e-01	1.599521138e-02	7.894593447e-01	-7.377758908e+00
8	5.394953475e+00	3.107210255e+00	-7.816639703e+00	-7.377758908e+00
9	3.775847458e+00	-8.650676744e+00	4.390301973e+00	-7.377758908e+00
10	5.461930429e+00	-1.916195512e+01	5.783261405e+00	-7.377758908e+00
11	-1.683741377e+01	-1.109794845e+01	-1.137678112e+01	-7.377758908e+00
12	2.822385779e+00	-9.103210713e+00	5.252698690e+00	-7.377758908e+00
13	6.713979262e+00	-1.891529587e+01	5.932979301e+00	-7.377758908e+00
14	6.221890524e+00	3.710300841e+00	-7.816639694e+00	-7.377758908e+00
15	1.938112810e+01	-1.098518203e+01	-7.816639694e+00	-7.377758908e+00
16	5.284061166e-01	-5.936043599e+00	1.954978387e+00	-7.377758908e+00
17	4.809308077e+00	1.584640602e+01	-7.816639694e+00	-7.377758908e+00
18	3.353138553e+00	-9.407791948e+00	5.280980811e+00	-7.377758908e+00
19	3.884674038e+00	-7.919934849e+00	3.375872697e+00	-7.377758908e+00
20	-6.894027888e-01	1.997749533e+01	-7.924820284e+00	-7.377758908e+00
21	-4.290393722e+00	-1.394292552e+01	-1.137676561e+01	-7.377758908e+00
22	5.767785784e+00	-1.501425871e+01	5.544472111e+00	-7.377758908e+00
23	-7.096017769e+00	6.495611547e+00	-1.137769548e+01	-7.377758908e+00
24	7.154898846e+00	-1.883631103e+01	5.713804313e+00	-7.377758908e+00
25	2.797426603e+00	-1.041409213e+01	5.143264782e+00	-7.377758908e+00
26	4.300310181e+00	-1.400670475e+01	5.737755245e+00	-7.377758908e+00
27	-1.760530903e+01	6.660778700e+00	-1.137678112e+01	-7.377758908e+00
28	1.538624101e-01	-2.132485611e+00	2.155112207e+00	-7.377758908e+00
29	-1.490972568e+01	2.405583748e+00	-1.137678112e+01	-7.377758908e+00
30	1.850255236e-01	-1.629620436e+00	2.081691815e+00	-7.377758908e+00
31	4.149057130e+00	-1.928084722e+01	4.410382343e+00	-7.377758908e+00
32	5.784842441e+00	-1.424656399e+01	5.222399175e+00	-7.377758908e+00
33	6.301841363e+00	-1.667747898e+01	5.675255646e+00	-7.377758908e+00
34	1.627123463e+00	-7.712482944e+00	4.096164462e+00	-7.377758908e+00
35	1.306992631e+01	1.504203738e+01	-7.816639694e+00	-7.377758908e+00
36	5.645835877e+00	-1.534213215e+01	5.714450433e+00	-7.377758908e+00
37	-1.419043629e+01	4.867721425e-01	-1.137678112e+01	-7.377758908e+00
38	4.933299324e+00	-1.560663119e+01	5.860035113e+00	-7.377758908e+00
39	8.441805340e-02	2.032142756e+00	-3.090956285e+00	-7.377758908e+00
40	1.145406852e+01	1.224871741e+01	-7.816639694e+00	-7.377758908e+00
41	6.525569199e-01	-2.358105920e+00	2.767084957e+00	-7.377758908e+00
42	7.184393829e-01	-1.863395670e+00	2.373478562e+00	-7.377758908e+00
43	4.294272219e+00	4.224445775e+00	-7.816641375e+00	-7.377758908e+00
44	1.122839669e+01	8.620891937e+00	-7.816639694e+00	-7.377758908e+00
45	-9.380474197e-01	1.889308680e+01	-8.027714057e+00	-7.377758908e+00
46	-2.096119926e+00	3.716513993e+00	-5.064047389e+00	-7.377758908e+00
47	6.760680833e+00	1.279416735e+01	-7.816639694e+00	-7.377758908e+00
48	2.274172657e+00	-1.159651885e+01	3.930780644e+00	-7.377758908e+00
49	-8.578268291e-01	-1.062723743e+00	-6.558529499e-01	-7.377758908e+00
0	3.877778456e+00	-1.327598497e+01	5.598799534e+00	-7.377758908e+00
1	4.915858370e+00	-1.175143982e+01	4.914137111e+00	-7.377758908e+00
2	1.632766687e+01	9.365388149e-01	-7.816639694e+00	-7.377758908e+00
3	3.602742208e+00	1.280528917e+01	-7.816640227e+00	-7.377758908e+00
4	6.831224577e+00	-1.742733199e+01	5.525325374e+00	-7.377758908e+00
5	2.883387546e+00	-1.107013072e+01	5.109183806e+00	-7.377758908e+00
6	-1.960243933e+01	-1.329475281e+01	-1.137678112e+01	-7.377758908e+00
7	1.001701689e-01	-4.612548940e+00	1.196315135e+00	-7.377758908e+00
8	3.949332276e+00	4.208869717e-01	-7.814586016e+00	-7.377758908e+00
9	2.730052019e+00	-1.393556080e+01	3.905219852e+00	-7.377758908e+00
10	5.461930429e+00	-1.916195512e+01	5.783261405e+00	-7.377758908e+00
11	-9.833100326e+00	-6.699220271e+00	-1.137678112e+01	-7.377758908e+00
12	4.479771018e+00	-1.272424728e+01	5.655873636e+00	-7.377758908e+00
13	6.713979262e+00	-1.891529587e+01	5.932979301e+00	-7.377758908e+00
14	6.197501200e+00	3.480220460e+00	-7.816639694e+00	-7.377758908e+00
15	1.938112810e+01	-1.098518203e+01	-7.816639694e+00	-7.377758908e+00
16	-3.786194482e-01	-3.650423459e+00	-1.107878726e-01	-7.377758908e+00
17	4.669887193e+00	1.531950848e+01	-7.816639694e+00	-7.377758908e+00
18	2.253919569e+00	-1.028417716e+01	4.403379187e+00	-7.377758908e+00
19	3.884674038e+00	-7.919934849e+00	3.375872697e+00	-7.377758908e+00
20	3.907649894e-01	8.871785674e+00	-7.974886735e+00	-7.377758908e+00
21	-1.051156538e+01	-1.000805726e+01	-1.137678112e+01	-7.377758908e+00
22	6.002405296e+00	-1.598156556e+01	5.673521772e+00	-7.377758908e+00
23	-8.308521351e+00	7.162464592e+00	-1.137681688e+01	-7.377758908e+00
24	7.154898846e+00	-1.883631103e+01	5.713804313e+00	-7.377758908e+00
25	2.797426603e+00	-1.041409213e+01	5.143264782e+00	-7.377758908e+00
26	4.300310181e+00	-1.400670475e+01	5.737755245e+00	-7.377758908e+00
27	-1.760530903e+01	6.660778700e+00	-1.137678112e+01	-7.377758908e+00
28	2.553794112e-01	-1.692795570e+00	2.181556079e+00	-7.377758908e+00
29	-1.490972568e+01	2.405583748e+00	-1.137678112e+01	-7.377758908e+00
30	1.850255236e-01	-1.629620436e+00	2.081691815e+00	-7.377758908e+00
31	4.087581392e+00	-1.863830633e+01	4.529456260e+00	-7.377758908e+00
32	5.876408137e+00	-1.450947765e+01	5.248113516e+00	-7.377758908e+00
33	5.323546125e+00	-1.507276457e+01	5.796701567e+00	-7.377758908e+00
34	1.253882752e+00	-3.546048513e+00	3.478665739e+00	-7.377758908e+00
35	1.306992631e+01	1.504203738e+01	-7.816639694e+00	-7.377758908e+00
36	5.645835877e+00	-1.534213215e+01	5.714450433e+00	-7.377758908e+00
37	-1.419043629e+01	4.867721425e-01	-1.137678112e+01	-7.377758908e+00
38	5.004021232e+00	-1.550988199e+01	5.869906598e+00	-7.377758908e+00
39	8.441805340e-02	2.032142756e+00	-3.090956285e+00	-7.377758908e+00
40	1.145406852e+01	1.224871741e+01	-7.816639694e+00	-7.377758908e+00
41	6.525569199e-01	-2.358105920e+00	2.767084957e+00	-7.377758908e+00
42	7.184393829e-01	-1.863395670e+00	2.373478562e+00	-7.377758908e+00
43	4.294272219e+00	4.224445775e+00	-7.816641375e+00	-7.377758908e+00
44	6.797198735e+00	4.507831824e+00	-7.816639694e+00	-7.377758908e+00
45	-9.380474197e-01	1.889308680e+01	-8.027714057e+00	-7.377758908e+00
46	-2.576665523e+00	2.872400320e+00	-6.780074586e+00	-7.377758908e+00
47	4.483891906e+00	7.271022099e+00	-7.816639799e+00	-7.377758908e+00
48	3.954582534e+00	-1.724820986e+01	4.781885035e+00	-7.377758908e+00
49	-6.200029790e-01	-1.659525921e+00	1.697647555e-02	-7.377758908e+00
0	3.952988598e+00	-1.072639082e+01	5.384956940e+00	-7.377758908e+00
1	8.211740814e+00	-1.880630275e+01	4.697513373e+00	-7.377758908e+00
2	1.163317903e+01	5.818861941e+00	-7.816639694e+00	-7.377758908e+00
3	-1.647599350e+00	4.319016633e+00	-4.983887246e+00	-7.377758908e+00
4	6.788794107e+00	-1.729766735e+01	5.515351717e+00	-7.377758908e+00
5	2.883387546e+00	-1.107013072e+01	5.109183806e+00	-7.377758908e+00
6	-1.960243933e+01	-1.329475281e+01	-1.137678112e+01	-7.377758908e+00
7	1.314573988e-01	-5.320903563e+00	8.842098773e-01	-7.377758908e+00
8	4.147247570e+00	2.957080189e+00	-7.816646547e+00	-7.377758908e+00
9	2.730052019e+00	-1.393556080e+01	3.905219852e+00	-7.377758908e+00
10	5.461930429e+00	-1.916195512e+01	5.783261405e+00	-7.377758908e+00
11	-4.149561426e-01	-3.407884038e-01	7.271451238e-01	-7.377758908e+00
12	5.046349707e+00	-1.429425142e+01	5.755580929e+00	-7.377758908e+00
13	6.713979262e+00	-1.891529587e+01	5.932979301e+00	-7.377758908e+00
14	1.725998027e+00	3.252561872e+00	-7.825703089e+00	-7.377758908e+00
15	1.159770897e+01	-1.073075960e+01	-7.816628790e+00	-7.377758908e+00
16	-3.786194482e-01	-3.650423459e+00	-1.107878726e-01	-7.377758908e+00
17	4.767210611e+00	1.953093891e+01	-7.816639694e+00	-7.377758908e+00
18	2.884483878e+00	-1.340520514e+01	4.406127216e+00	-7.377758908e+00
19	3.337759772e+00	-7.441970868e+00	4.076486137e+00	-7.377758908e+00
20	1.189414105e+00	4.450682758e+00	-7.895503726e+00	-7.377758908e+00
21	-1.051156538e+01	-1.000805726e+01	-1.137678112e+01	-7.377758908e+00
22	6.002405296e+00	-1.598156556e+01	5.673521772e+00	-7.377758908e+00
23	-1.088425852e+01	9.828735888e+00	-1.137678144e+01	-7.377758908e+00
24	7.154898846e+00	-1.883631103e+01	5.713804313e+00	-7.377758908e+00
25	2.797426603e+00	-1.041409213e+01	5.143264782e+00	-7.377758908e+00
26	4.345017760e+00	-1.896160360e+01	4.787297059e+00	-7.377758908e+00
27	-1.760530903e+01	6.660778700e+00	-1.137678112e+01	-7.377758908e+00
28	2.553794112e-01	-1.692795570e+00	2.181556079e+00	-7.377758908e+00
29	-1.367774460e+01	2.441236481e+00	-1.137678112e+01	-7.377758908e+00
30	1.850255236e-01	-1.629620436e+00	2.081691815e+00	-7.377758908e+00
31	4.291300481e+00	-1.993693300e+01	4.406960463e+00	-7.377758908e+00
32	5.876408137e+00	-1.450947765e+01	5.248113516e+00	-7.377758908e+00
33	5.878974745e+00	-1.338018724e+01	4.588416525e+00	-7.377758908e+00
34	2.068598512e+00	-4.911182443e+00	3.819357106e+00	-7.377758908e+00
35	1.306992631e+01	1.504203738e+01	-7.816639694e+00	-7.377758908e+00
36	6.330739418e+00	-1.768644325e+01	5.877157313e+00	-7.377758908e+00
37	-1.033590274e+01	-3.367047579e+00	-1.137678112e+01	-7.377758908e+00
38	5.004021232e+00	-1.550988199e+01	5.869906598e+00	-7.377758908e+00
39	-1.511884535e+00	1.312707574e-01	-2.925488499e+00	-7.377758908e+00
40	1.145406852e+01	1.224871741e+01	-7.816639694e+00	-7.377758908e+00
41	5.686630069e-01	-2.269485117e+00	2.685683680e+00	-7.377758908e+00
42	1.832542176e-01	-3.994136618e-01	1.156510136e+00	-7.377758908e+00
43	3.552614433e+00	4.140473886e+00	-7.816694483e+00	-7.377758908e+00
44	6.797198735e+00	4.507831824e+00	-7.816639694e+00	-7.377758908e+00
45	-9.380474197e-01	1.889308680e+01	-8.027714057e+00	-7.377758908e+00
46	-2.578303363e+00	2.856387237e+00	-6.790885869e+00	-7.377758908e+00
47	4.483891906e+00	7.271022099e+00	-7.816639799e+00	-7.377758908e+00
48	4.177544660e+00	-1.856501547e+01	4.681535838e+00	-7.377758908e+00
49	5.340672051e-01	-3.345667239e+00	2.899137939e+00	-7.377758908e+00
0	3.995180581e+00	-1.073779349e+01	5.361872391e+00	-7.377758908e+00
1	8.211740814e+00	-1.880630275e+01	4.697513373e+00	-7.377758908e+00
2	1.241131761e+01	6.099761204e+00	-7.816639694e+00	-7.377758908e+00
3	1.096429512e+00	-1.890795641e+00	1.899085568e+00	-7.377758908e+00
4	6.788794107e+00	-1.729766735e+01	5.515351717e+00	-7.377758908e+00
5	2.871316463e+00	-1.105440768e+01	5.098771811e+00	-7.377758908e+00
6	-1.960243933e+01	-1.329475281e+01	-1.137678112e+01	-7.377758908e+00
7	6.550352358e-02	-7.251858178e+00	-6.468494135e-01	-7.377758908e+00
8	2.454597489e+00	4.849446186e-01	-7.391114830e+00	-7.377758908e+00
9	2.730052019e+00	-1.393556080e+01	3.905219852e+00	-7.377758908e+00
10	5.461930429e+00	-1.916195512e+01	5.783261405e+00	-7.377758908e+00
11	-4.149561426e-01	-3.407884038e-01	7.271451238e-01	-7.377758908e+00
12	5.046349707e+00	-1.429425142e+01	5.755580929e+00	-7.377758908e+00
13	6.703766327e+00	-1.850346921e+01	5.872296868e+00	-7.377758908e+00
14	5.281472757e-01	7.326609893e+00	-7.996150067e+00	-7.377758908e+00
15	1.763447181e+01	-7.447173084e+00	-7.816639694e+00	-7.377758908e+00
16	-3.786194482e-01	-3.650423459e+00	-1.107878726e-01	-7.377758908e+00
17	4.767210611e+00	1.953093891e+01	-7.816639694e+00	-7.377758908e+00
18	2.916242392e+00	-1.329613886e+01	4.500717827e+00	-7.377758908e+00
19	4.541679512e+00	-9.687490504e+00	3.865240755e+00	-7.377758908e+00
20	1.189414105e+00	4.450682758e+00	-7.895503726e+00	-7.377758908e+00
21	-1.190821820e+01	-1.173388201e+01	-1.137678112e+01	-7.377758908e+00
22	6.813743406e+00	-1.701889869e+01	5.392565631e+00	-7.377758908e+00
23	-7.924541824e+00	4.579547066e+00	-1.137678127e+01	-7.377758908e+00
24	7.117803139e+00	-1.884344643e+01	5.737946565e+00	-7.377758908e+00
25	2.797426603e+00	-1.041409213e+01	5.143264782e+00	-7.377758908e+00
26	4.152420797e+00	-1.921305282e+01	4.437645908e+00	-7.377758908e+00
27	-1.760530903e+01	6.660778700e+00	-1.137678112e+01	-7.377758908e+00
28	5.547967516e-02	-1.289615589e+00	1.793773008e+00	-7.377758908e+00
29	-1.367774460e+01	2.441236481e+00	-1.137678112e+01	-7.377758908e+00
30	2.198870563e+00	-6.601247166e+00	4.737050645e+00	-7.377758908e+00
31	4.291300481e+00	-1.993693300e+01	4.406960463e+00	-7.377758908e+00
32	5.362028901e+00	-1.484920705e+01	5.740723448e+00	-7.377758908e+00
33	7.669318203e+00	-1.712610157e+01	4.422818016e+00	-7.377758908e+00
34	2.068598512e+00	-4.911182443e+00	3.819357106e+00	-7.377758908e+00
35	1.196696178e+01	1.404377045e+01	-7.816639694e+00	-7.377758908e+00
36	6.330739418e+00	-1.768644325e+01	5.877157313e+00	-7.377758908e+00
37	-1.515779882e+01	-3.852379343e+00	-1.137678112e+01	-7.377758908e+00
38	5.004021232e+00	-1.550988199e+01	5.869906598e+00	-7.377758908e+00
39	-1.511884535e+00	1.312707574e-01	-2.925488499e+00	-7.377758908e+00
40	1.000830740e+01	6.259879034e+00	-7.816639694e+00	-7.377758908e+00
41	5.686630069e-01	-2.269485117e+00	2.685683680e+00	-7.377758908e+00
42	3.743815667e-01	-4.592484724e-01	1.056960937e+00	-7.377758908e+00
43	5.391380283e-01	9.021903198e-01	-1.948726927e+00	-7.377758908e+00
44	6.798401514e+00	7.628398644e+00	-7.816639694e+00	-7.377758908e+00
45	-1.054973984e+00	1.973089945e+01	-8.037134305e+00	-7.377758908e+00
46	-2.578303363e+00	2.856387237e+00	-6.790885869e+00	-7.377758908e+00
47	4.483891906e+00	7.271022099e+00	-7.816639799e+00	-7.377758908e+00
48	6.640797142e+00	-1.596429810e+01	5.105606884e+00	-7.377758908e+00
49	5.340672051e-01	-3.345667239e+00	2.899137939e+00	-7.377758908e+00
0	4.962329591e+00	-1.258846094e+01	5.302890951e+00	-7.377758908e+00
1	8.351456462e+00	-1.935054801e+01	4.817338565e+00	-7.377758908e+00
2	1.241131761e+01	6.099761204e+00	-7.816639694e+00	-7.377758908e+00
3	1.096429512e+00	-1.890795641e+00	1.899085568e+00	-7.377758908e+00
4	6.542194953e+00	-1.384723485e+01	3.787279484e+00	-7.377758908e+00
5	2.832120287e+00	-1.097926496e+01	5.069601005e+00	-7.377758908e+00
6	-1.011895679e+01	-1.565747330e+01	-1.137678112e+01	-7.377758908e+00
7	1.521024115e-01	-7.418174825e+00	-4.003484244e-01	-7.377758908e+00
8	5.498490156e+00	7.563552202e-01	-7.816639483e+00	-7.377758908e+00
9	2.730052019e+00	-1.393556080e+01	3.905219852e+00	-7.377758908e+00
10	5.461930429e+00	-1.916195512e+01	5.783261405e+00	-7.377758908e+00
11	-4.149561426e-01	-3.407884038e-01	7.271451238e-01	-7.377758908e+00
12	4.184926040e+00	-1.130404531e+01	5.431878254e+00	-7.377758908e+00
13	6.703766327e+00	-1.850346921e+01	5.872296868e+00	-7.377758908e+00
14	5.281472757e-01	7.326609893e+00	-7.996150067e+00	-7.377758908e+00
15	1.763447181e+01	-7.447173084e+00	-7.816639694e+00	-7.377758908e+00
16	-3.786194482e-01	-3.650423459e+00	-1.107878726e-01	-7.377758908e+00
17	4.767210611e+00	1.953093891e+01	-7.816639694e+00	-7.377758908e+00
18	3.608019044e+00	-1.619950181e+01	4.615258516e+00	-7.377758908e+00
19	4.327515804e+00	-8.636057969e+00	3.139564120e+00	-7.377758908e+00
20	1.419637720e+00	5.640112639e+00	-7.855932191e+00	-7.377758908e+00
21	-6.519271738e+00	-7.655042919e+00	-1.137678112e+01	-7.377758908e+00
22	6.826029106e+00	-1.703783856e+01	5.388719562e+00	-7.377758908e+00
23	-6.750966574e+00	2.878718247e+00	-1.137678138e+01	-7.377758908e+00
24	6.396840120e+00	-1.898212435e+01	6.002696374e+00	-7.377758908e+00
25	2.160669986e+00	-5.869394074e+00	4.434890053e+00	-7.377758908e+00
26	4.152420797e+00	-1.921305282e+01	4.437645908e+00	-7.377758908e+00
27	-1.822843250e+01	6.877898311e+00	-1.137678112e+01	-7.377758908e+00
28	5.547967516e-02	-1.289615589e+00	1.793773008e+00	-7.377758908e+00
29	-1.659984972e+01	1.119177128e+00	-1.137678112e+01	-7.377758908e+00
30	3.730836625e+00	-1.071128667e+01	5.480726327e+00	-7.377758908e+00
31	4.291300481e+00	-1.993693300e+01	4.406960463e+00	-7.377758908e+00
32	5.666998952e+00	-1.537660938e+01	5.711545288e+00	-7.377758908e+00
33	4.122962824e+00	-1.475886565e+01	5.567191470e+00	-7.377758908e+00
34	2.068598512e+00	-4.911182443e+00	3.819357106e+00	-7.377758908e+00
35	1.196696178e+01	1.404377045e+01	-7.816639694e+00	-7.377758908e+00
36	6.330739418e+00	-1.768644325e+01	5.877157313e+00	-7.377758908e+00
37	-1.421004859e+01	-6.072786414e+00	-1.137678112e+01	-7.377758908e+00
38	4.963988030e+00	-1.665959469e+01	5.816248196e+00	-7.377758908e+00
39	-1.511884535e+00	1.312707574e-01	-2.925488499e+00	-7.377758908e+00
40	9.379926097e+00	1.661941292e+00	-7.816639694e+00	-7.377758908e+00
41	8.146194381e-01	-2.901805455e+00	3.111895005e+00	-7.377758908e+00
42	3.743815667e-01	-4.592484724e-01	1.056960937e+00	-7.377758908e+00
43	5.452590704e-01	9.527705768e-01	-2.090076788e+00	-7.377758908e+00
44	6.798401514e+00	7.628398644e+00	-7.816639694e+00	-7.377758908e+00
45	-2.208791302e-01	1.851796405e+01	-7.873446982e+00	-7.377758908e+00
46	-2.578303363e+00	2.856387237e+00	-6.790885869e+00	-7.377758908e+00
47	4.483891906e+00	7.271022099e+00	-7.816639799e+00	-7.377758908e+00
48	7.791589358e+00	-1.716965406e+01	4.267065119e+00	-7.377758908e+00
49	2.306130410e+00	-6.876876744e+00	4.812252794e+00	-7.377758908e+00
0	5.438498446e+00	-1.420582817e+01	5.522040863e+00	-7.377758908e+00
1	8.202567188e+00	-1.877056802e+01	4.689280489e+00	-7.377758908e+00
2	1.240396738e+01	5.999169306e+00	-7.816639694e+00	-7.377758908e+00
3	1.096429512e+00	-1.890795641e+00	1.899085568e+00	-7.377758908e+00
4	6.542194953e+00	-1.384723485e+01	3.787279484e+00	-7.377758908e+00
5	2.832120287e+00	-1.097926496e+01	5.069601005e+00	-7.377758908e+00
6	-1.011895679e+01	-1.565747330e+01	-1.137678112e+01	-7.377758908e+00
7	2.336586423e-01	-7.997166616e+00	-4.468840823e-01	-7.377758908e+00
8	-1.036003040e+00	-1.507890755e+00	-1.649115563e+00	-7.377758908e+00
9	2.730052019e+00	-1.393556080e+01	3.905219852e+00	-7.377758908e+00
10	5.461930429e+00	-1.916195512e+01	5.783261405e+00	-7.377758908e+00
11	-4.149561426e-01	-3.407884038e-01	7.271451238e-01	-7.377758908e+00
12	4.717070862e+00	-1.263069269e+01	5.516313975e+00	-7.377758908e+00
13	6.703766327e+00	-1.850346921e+01	5.872296868e+00	-7.377758908e+00
14	4.231701970e-01	7.175546519e+00	-8.045220690e+00	-7.377758908e+00
15	1.763447181e+01	-7.447173084e+00	-7.816639694e+00	-7.377758908e+00
16	-3.786194482e-01	-3.650423459e+00	-1.107878726e-01	-7.377758908e+00
17	4.767210611e+00	1.953093891e+01	-7.816639694e+00	-7.377758908e+00
18	3.622581982e+00	-1.620765109e+01	4.634659901e+00	-7.377758908e+00
19	5.271819254e+00	-1.017748529e+01	2.619961068e+00	-7.377758908e+00
20	2.497060789e+00	-4.158460117e+00	1.736425637e+00	-7.377758908e+00
21	-9.682788887e+00	-4.985963616e+00	-1.137678112e+01	-7.377758908e+00
22	6.826029106e+00	-1.703783856e+01	5.388719562e+00	-7.377758908e+00
23	-3.331715982e+00	2.768794609e-01	-1.052496231e+01	-7.377758908e+00
24	6.396840120e+00	-1.898212435e+01	6.002696374e+00	-7.377758908e+00
25	2.075655553e+00	-6.184650868e+00	4.610808809e+00	-7.377758908e+00
26	4.152420797e+00	-1.921305282e+01	4.437645908e+00	-7.377758908e+00
27	-1.822843250e+01	6.877898311e+00	-1.137678112e+01	-7.377758908e+00
28	-7.615623349e-02	-1.632373449e+00	1.655403233e+00	-7.377758908e+00
29	-1.701192954e+01	1.522916164e+00	-1.137678112e+01	-7.377758908e+00
30	3.779575767e+00	-1.121437859e+01	5.559891774e+00	-7.377758908e+00
31	4.291300481e+00	-1.993693300e+01	4.406960463e+00	-7.377758908e+00
32	6.014986769e+00	-1.422305931e+01	4.936201322e+00	-7.377758908e+00
33	4.122962824e+00	-1.475886565e+01	5.567191470e+00	-7.377758908e+00
34	1.095454798e+00	-9.819503643e+00	1.609492907e+00	-7.377758908e+00
35	1.196696178e+01	1.404377045e+01	-7.816639694e+00	-7.377758908e+00
36	6.330739418e+00	-1.768644325e+01	5.877157313e+00	-7.377758908e+00
37	-1.421004859e+01	-6.072786414e+00	-1.137678112e+01	-7.377758908e+00
38	4.918827892e+00	-1.643074604e+01	5.816677231e+00	-7.377758908e+00
39	-1.511884535e+00	1.312707574e-01	-2.925488499e+00	-7.377758908e+00
40	1.607338018e+01	9.933666408e-01	-7.816639694e+00	-7.377758908e+00
41	1.581537555e+00	-6.260896690e+00	4.337336246e+00	-7.377758908e+00
42	3.743815667e-01	-4.592484724e-01	1.056960937e+00	-7.377758908e+00
43	-1.439739545e-02	7.292773387e-01	-1.944950199e-01	-7.377758908e+00
44	1.280946802e+01	1.154866569e+01	-7.816639694e+00	-7.377758908e+00
45	-2.208791302e-01	1.851796405e+01	-7.873446982e+00	-7.377758908e+00
46	-2.261759293e+00	3.311898250e+00	-5.461980929e+00	-7.377758908e+00
47	4.699858900e+00	4.307108557e+00	-7.816639889e+00	-7.377758908e+00
48	7.791589358e+00	-1.716965406e+01	4.267065119e+00	-7.377758908e+00
49	2.306130410e+00	-6.876876744e+00	4.812252794e+00	-7.377758908e+00
0	5.438498446e+00	-1.420582817e+01	5.522040863e+00	-7.377758908e+00
1	8.202567188e+00	-1.877056802e+01	4.689280489e+00	-7.377758908e+00
2	7.827747386e+00	-1.796075156e+00	-7.816639693e+00	-7.377758908e+00
3	1.096429512e+00	-1.890795641e+00	1.899085568e+00	-7.377758908e+00
4	6.542194953e+00	-1.384723485e+01	3.787279484e+00	-7.377758908e+00
5	2.832120287e+00	-1.097926496e+01	5.069601005e+00	-7.377758908e+00
6	-1.784022891e+01	-1.723273302e+01	-1.137678112e+01	-7.377758908e+00
7	2.446704789e+00	-1.142260094e+01	4.345884293e+00	-7.377758908e+00
