walker	cdf_0	cdf_1	log_l	log_p
31	1.258623520e+01	8.570477430e+00	-8.324278167e+00	-7.377758908e+00
32	1.902897213e+01	-4.493944152e+00	-8.324278167e+00	-7.377758908e+00
33	-1.379388981e+01	-1.114657953e+01	-1.139400239e+01	-7.377758908e+00
34	1.858756507e+01	1.493616129e+01	-8.324278167e+00	-7.377758908e+00
35	3.893101993e+00	-1.037817701e+01	4.773768021e+00	-7.377758908e+00
36	-2.226095793e-01	-4.509602556e+00	-5.043626880e-01	-7.377758908e+00
37	1.810618354e+01	1.232277663e+01	-8.324278167e+00	-7.377758908e+00
38	-1.080047540e+00	1.149389908e+00	-1.701593470e+00	-7.377758908e+00
39	1.937823719e+00	-5.368510877e+00	3.760382171e+00	-7.377758908e+00
40	4.556987671e+00	8.168489626e+00	-8.324278209e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	5.703329767e+00	-1.924377137e+01	5.357458111e+00	-7.377758908e+00
43	1.356132158e+01	-9.799535624e+00	-8.324278167e+00	-7.377758908e+00
44	2.291002215e+00	-4.735103007e+00	2.691233821e+00	-7.377758908e+00
45	4.957503554e+00	1.520851838e+00	-8.324278005e+00	-7.377758908e+00
46	1.949944448e+01	1.065543671e+01	-8.324278167e+00	-7.377758908e+00
47	1.545422150e+01	1.896943675e+01	-8.324278167e+00	-7.377758908e+00
48	1.478710054e+00	-4.839434285e+00	3.585181534e+00	-7.377758908e+00
49	3.115175432e+00	-7.599997789e+00	4.056541535e+00	-7.377758908e+00
0	1.118551321e+00	1.032194591e+01	-8.343857268e+00	-7.377758908e+00
1	2.206678200e+00	-1.327464995e+01	2.514869937e+00	-7.377758908e+00
2	1.222554468e+01	-1.335899821e+00	-8.324278167e+00	-7.377758908e+00
3	6.224621116e+00	-1.570771732e+01	4.892619941e+00	-7.377758908e+00
4	-1.474996331e+00	2.567741069e+00	-3.308320434e+00	-7.377758908e+00
5	9.046870337e+00	-1.588801318e+01	-4.582663583e-01	-7.377758908e+00
6	-8.131537162e-01	-5.386341483e+00	-3.712141406e+00	-7.377758908e+00
7	6.210256485e+00	7.613156003e+00	-8.324278167e+00	-7.377758908e+00
8	6.931479318e+00	9.559332684e+00	-8.324278167e+00	-7.377758908e+00
9	7.040941511e+00	8.001541627e+00	-8.324278167e+00	-7.377758908e+00
10	2.943666862e+00	1.733432901e+01	-8.324279629e+00	-7.377758908e+00
11	3.417558977e+00	-1.968682533e+01	2.480391215e+00	-7.377758908e+00
12	-1.495946512e+01	-1.428239075e+01	-1.139400239e+01	-7.377758908e+00
13	1.924033413e+00	-8.104693499e+00	3.985969731e+00	-7.377758908e+00
14	1.608196377e+01	9.665979763e+00	-8.324278167e+00	-7.377758908e+00
15	5.430023010e+00	-1.272452991e+01	4.293788701e+00	-7.377758908e+00
16	-1.028494731e+00	1.209187218e+01	-9.174140855e+00	-7.377758908e+00
17	8.491878448e+00	-1.406268754e+01	-1.701664233e+00	-7.377758908e+00
18	1.662884568e+01	-1.801861727e+00	-8.324278167e+00	-7.377758908e+00
19	1.095484887e+00	-4.831062822e+00	3.249222576e+00	-7.377758908e+00
20	1.203269567e+00	-3.935594037e+00	3.177474325e+00	-7.377758908e+00
21	2.115495378e+00	-8.668090891e+00	4.138312905e+00	-7.377758908e+00
22	3.893503807e+00	-1.635283182e+01	4.447741180e+00	-7.377758908e+00
23	1.995013320e+00	-4.621674889e+00	3.124463719e+00	-7.377758908e+00
24	6.638968639e+00	-1.710559114e+01	5.043859659e+00	-7.377758908e+00
25	4.503155871e+00	-1.478746408e+01	5.240592160e+00	-7.377758908e+00
26	4.498529339e+00	-1.288123086e+01	5.151071761e+00	-7.377758908e+00
27	3.313243066e+00	-1.643548051e+01	3.530407782e+00	-7.377758908e+00
28	3.760441501e+00	-1.183090016e+01	5.081823426e+00	-7.377758908e+00
29	2.480912232e+00	-4.574526525e+00	1.969500173e+00	-7.377758908e+00
30	7.628309037e+00	-1.749212687e+01	4.186905550e+00	-7.377758908e+00
31	1.258623520e+01	8.570477430e+00	-8.324278167e+00	-7.377758908e+00
32	1.902897213e+01	-4.493944152e+00	-8.324278167e+00	-7.377758908e+00
33	-1.621161723e+01	-1.152323205e+01	-1.139400239e+01	-7.377758908e+00
34	1.858756507e+01	1.493616129e+01	-8.324278167e+00	-7.377758908e+00
35	4.065251394e+00	-1.122127907e+01	4.947568214e+00	-7.377758908e+00
36	6.876638250e-01	-5.974650879e+00	1.943758062e+00	-7.377758908e+00
37	1.334180111e+01	3.659991983e+00	-8.324278167e+00	-7.377758908e+00
38	1.533152285e-01	-1.422861700e+00	1.442035622e+00	-7.377758908e+00
39	1.937823719e+00	-5.368510877e+00	3.760382171e+00	-7.377758908e+00
40	5.284909526e+00	7.712599874e+00	-8.324278168e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	5.703329767e+00	-1.924377137e+01	5.357458111e+00	-7.377758908e+00
43	1.273888053e+01	-9.461910688e+00	-8.324278167e+00	-7.377758908e+00
44	1.045392389e+00	-2.861411207e+00	2.542689713e+00	-7.377758908e+00
45	4.278698803e+00	-7.827453434e+00	1.567925028e+00	-7.377758908e+00
46	1.949944448e+01	1.065543671e+01	-8.324278167e+00	-7.377758908e+00
47	1.475588293e+01	1.746571750e+01	-8.324278167e+00	-7.377758908e+00
48	1.478710054e+00	-4.839434285e+00	3.585181534e+00	-7.377758908e+00
49	3.115175432e+00	-7.599997789e+00	4.056541535e+00	-7.377758908e+00
0	1.113832644e+00	9.471632664e+00	-8.349919348e+00	-7.377758908e+00
1	3.123391212e+00	-8.844366333e+00	4.676862369e+00	-7.377758908e+00
2	1.815647063e+01	5.265836981e-01	-8.324278167e+00	-7.377758908e+00
3	6.247790635e+00	-1.578588375e+01	4.902025971e+00	-7.377758908e+00
4	-1.369504409e+00	2.317033756e+00	-2.925534885e+00	-7.377758908e+00
5	9.046870337e+00	-1.588801318e+01	-4.582663583e-01	-7.377758908e+00
6	-8.131537162e-01	-5.386341483e+00	-3.712141406e+00	-7.377758908e+00
7	6.210256485e+00	7.613156003e+00	-8.324278167e+00	-7.377758908e+00
8	6.931479318e+00	9.559332684e+00	-8.324278167e+00	-7.377758908e+00
9	7.185352801e+00	8.490285809e+00	-8.324278167e+00	-7.377758908e+00
10	2.943666862e+00	1.733432901e+01	-8.324279629e+00	-7.377758908e+00
11	3.417558977e+00	-1.968682533e+01	2.480391215e+00	-7.377758908e+00
12	-1.495946512e+01	-1.428239075e+01	-1.139400239e+01	-7.377758908e+00
13	1.868039927e+00	-8.459647484e+00	3.792607735e+00	-7.377758908e+00
14	1.514344476e+01	9.757568012e+00	-8.324278167e+00	-7.377758908e+00
15	7.013181729e+00	-1.601648452e+01	4.137288053e+00	-7.377758908e+00
16	-1.028494731e+00	1.209187218e+01	-9.174140855e+00	-7.377758908e+00
17	6.377051366e+00	-1.085697388e+01	-3.090504402e-01	-7.377758908e+00
18	1.596608731e+01	-3.033165484e+00	-8.324278167e+00	-7.377758908e+00
19	1.015401434e+00	-5.496391436e+00	2.997240071e+00	-7.377758908e+00
20	1.203269567e+00	-3.935594037e+00	3.177474325e+00	-7.377758908e+00
21	2.115495378e+00	-8.668090891e+00	4.138312905e+00	-7.377758908e+00
22	2.196193869e+00	-9.577562037e+00	4.016137754e+00	-7.377758908e+00
23	1.995013320e+00	-4.621674889e+00	3.124463719e+00	-7.377758908e+00
24	6.704273517e+00	-1.707478357e+01	4.982974295e+00	-7.377758908e+00
25	4.197334648e+00	-1.400366998e+01	5.168624914e+00	-7.377758908e+00
26	4.062537381e+00	-1.202075931e+01	5.108848311e+00	-7.377758908e+00
27	3.412723022e+00	-1.554851478e+01	4.015270822e+00	-7.377758908e+00
28	3.819735722e+00	-1.221968251e+01	5.101370736e+00	-7.377758908e+00
29	2.377407044e+00	-5.230666754e+00	3.101694511e+00	-7.377758908e+00
30	6.990216562e+00	-1.693988994e+01	4.662378601e+00	-7.377758908e+00
31	1.197205270e+01	8.378002999e+00	-8.324278167e+00	-7.377758908e+00
32	1.600185597e+01	-6.880283594e+00	-8.324278167e+00	-7.377758908e+00
33	-1.690654314e+01	-1.123421877e+01	-1.139400239e+01	-7.377758908e+00
34	1.858756507e+01	1.493616129e+01	-8.324278167e+00	-7.377758908e+00
35	4.065251394e+00	-1.122127907e+01	4.947568214e+00	-7.377758908e+00
36	8.405921637e-01	-7.584574011e+00	1.559012766e+00	-7.377758908e+00
37	1.334180111e+01	3.659991983e+00	-8.324278167e+00	-7.377758908e+00
38	1.533152285e-01	-1.422861700e+00	1.442035622e+00	-7.377758908e+00
39	1.937823719e+00	-5.368510877e+00	3.760382171e+00	-7.377758908e+00
40	5.284909526e+00	7.712599874e+00	-8.324278168e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	5.703329767e+00	-1.924377137e+01	5.357458111e+00	-7.377758908e+00
43	1.173070344e+01	-1.024732312e+01	-8.324277179e+00	-7.377758908e+00
44	1.045392389e+00	-2.861411207e+00	2.542689713e+00	-7.377758908e+00
45	4.278698803e+00	-7.827453434e+00	1.567925028e+00	-7.377758908e+00
46	1.849102016e+01	9.430884624e+00	-8.324278167e+00	-7.377758908e+00
47	1.475588293e+01	1.746571750e+01	-8.324278167e+00	-7.377758908e+00
48	1.783697228e+00	-6.528219337e+00	4.022293194e+00	-7.377758908e+00
49	3.115175432e+00	-7.599997789e+00	4.056541535e+00	-7.377758908e+00
0	4.301585554e+00	9.566108684e+00	-8.324278243e+00	-7.377758908e+00
1	3.123391212e+00	-8.844366333e+00	4.676862369e+00	-7.377758908e+00
2	1.440250830e+01	-8.378928280e-01	-8.324278167e+00	-7.377758908e+00
3	7.693002645e+00	-1.957979242e+01	5.032530519e+00	-7.377758908e+00
4	-1.369504409e+00	2.317033756e+00	-2.925534885e+00	-7.377758908e+00
5	9.343887341e+00	-1.597833179e+01	-1.178757989e+00	-7.377758908e+00
6	-8.542303002e-01	-5.465611506e+00	-3.950652374e+00	-7.377758908e+00
7	5.635732809e+00	1.443329582e+00	-8.324278165e+00	-7.377758908e+00
8	2.975946143e+00	1.752012232e+01	-8.324279306e+00	-7.377758908e+00
9	5.776426074e+00	5.885430363e+00	-8.324278167e+00	-7.377758908e+00
10	2.943666862e+00	1.733432901e+01	-8.324279629e+00	-7.377758908e+00
11	3.417558977e+00	-1.968682533e+01	2.480391215e+00	-7.377758908e+00
12	-1.087221031e+01	-9.830906298e+00	-1.139400239e+01	-7.377758908e+00
13	1.933245324e+00	-8.555416770e+00	3.878882465e+00	-7.377758908e+00
14	1.514344476e+01	9.757568012e+00	-8.324278167e+00	-7.377758908e+00
15	7.013181729e+00	-1.601648452e+01	4.137288053e+00	-7.377758908e+00
16	-1.028494731e+00	1.209187218e+01	-9.174140855e+00	-7.377758908e+00
17	6.377051366e+00	-1.085697388e+01	-3.090504402e-01	-7.377758908e+00
18	1.596608731e+01	-3.033165484e+00	-8.324278167e+00	-7.377758908e+00
19	1.015401434e+00	-5.496391436e+00	2.997240071e+00	-7.377758908e+00
20	2.507755006e+00	-5.586379513e+00	3.239655349e+00	-7.377758908e+00
21	2.185446002e+00	-8.874280857e+00	4.190105034e+00	-7.377758908e+00
22	2.196193869e+00	-9.577562037e+00	4.016137754e+00	-7.377758908e+00
23	1.995013320e+00	-4.621674889e+00	3.124463719e+00	-7.377758908e+00
24	6.704273517e+00	-1.707478357e+01	4.982974295e+00	-7.377758908e+00
25	4.471493352e+00	-1.537270052e+01	5.176735577e+00	-7.377758908e+00
26	3.572114398e+00	-1.226735411e+01	4.990041390e+00	-7.377758908e+00
27	3.412723022e+00	-1.554851478e+01	4.015270822e+00	-7.377758908e+00
28	3.819735722e+00	-1.221968251e+01	5.101370736e+00	-7.377758908e+00
29	2.377407044e+00	-5.230666754e+00	3.101694511e+00	-7.377758908e+00
30	6.990216562e+00	-1.693988994e+01	4.662378601e+00	-7.377758908e+00
31	1.197205270e+01	8.378002999e+00	-8.324278167e+00	-7.377758908e+00
32	1.693277372e+01	-1.056897804e+01	-8.324278167e+00	-7.377758908e+00
33	-1.281246605e+01	-1.142887815e+01	-1.139400239e+01	-7.377758908e+00
34	9.893878893e+00	3.903958433e+00	-8.324278167e+00	-7.377758908e+00
35	4.065251394e+00	-1.122127907e+01	4.947568214e+00	-7.377758908e+00
36	8.405921637e-01	-7.584574011e+00	1.559012766e+00	-7.377758908e+00
37	1.334180111e+01	3.659991983e+00	-8.324278167e+00	-7.377758908e+00
38	1.533152285e-01	-1.422861700e+00	1.442035622e+00	-7.377758908e+00
39	1.937823719e+00	-5.368510877e+00	3.760382171e+00	-7.377758908e+00
40	4.500745760e+00	1.660000749e+01	-8.324278167e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	5.703329767e+00	-1.924377137e+01	5.357458111e+00	-7.377758908e+00
43	1.560976368e+01	-1.143925639e+01	-8.324278167e+00	-7.377758908e+00
44	1.045392389e+00	-2.861411207e+00	2.542689713e+00	-7.377758908e+00
45	3.231731280e+00	-1.017253987e+01	4.900153614e+00	-7.377758908e+00
46	1.900771283e+01	1.000195688e+01	-8.324278167e+00	-7.377758908e+00
47	1.626443288e+01	1.901920778e+01	-8.324278167e+00	-7.377758908e+00
48	1.783697228e+00	-6.528219337e+00	4.022293194e+00	-7.377758908e+00
49	3.115175432e+00	-7.599997789e+00	4.056541535e+00	-7.377758908e+00
0	4.301585554e+00	9.566108684e+00	-8.324278243e+00	-7.377758908e+00
1	2.196842457e+00	-6.506094073e+00	4.181027330e+00	-7.377758908e+00
2	1.749006622e+01	-6.884270943e+00	-8.324278167e+00	-7.377758908e+00
3	7.255795157e+00	-1.839957751e+01	4.989505539e+00	-7.377758908e+00
4	-1.369504409e+00	2.317033756e+00	-2.925534885e+00	-7.377758908e+00
5	9.343887341e+00	-1.597833179e+01	-1.178757989e+00	-7.377758908e+00
6	-8.542303002e-01	-5.465611506e+00	-3.950652374e+00	-7.377758908e+00
7	5.635732809e+00	1.443329582e+00	-8.324278165e+00	-7.377758908e+00
8	2.975946143e+00	1.752012232e+01	-8.324279306e+00	-7.377758908e+00
9	5.456002237e+00	4.501522538e+00	-8.324278169e+00	-7.377758908e+00
10	2.943666862e+00	1.733432901e+01	-8.324279629e+00	-7.377758908e+00
11	3.417558977e+00	-1.968682533e+01	2.480391215e+00	-7.377758908e+00
12	-5.222597637e+00	-1.090242019e+01	-1.139400216e+01	-7.377758908e+00
13	2.067707992e+00	-7.548903293e+00	4.254076151e+00	-7.377758908e+00
14	1.526504072e+01	7.866951632e+00	-8.324278167e+00	-7.377758908e+00
15	7.013181729e+00	-1.601648452e+01	4.137288053e+00	-7.377758908e+00
16	-1.028494731e+00	1.209187218e+01	-9.174140855e+00	-7.377758908e+00
17	6.496413284e+00	-1.312506512e+01	2.627923933e+00	-7.377758908e+00
18	1.596608731e+01	-3.033165484e+00	-8.324278167e+00	-7.377758908e+00
19	1.015401434e+00	-5.496391436e+00	2.997240071e+00	-7.377758908e+00
20	3.018672646e+00	-4.921788102e+00	7.884354149e-01	-7.377758908e+00
21	2.182734084e+00	-9.437818310e+00	4.036153811e+00	-7.377758908e+00
22	2.110657772e+00	-9.462259975e+00	3.905697948e+00	-7.377758908e+00
23	1.786897613e+00	-4.807505885e+00	3.509902748e+00	-7.377758908e+00
24	7.106471853e+00	-1.743517114e+01	4.760176047e+00	-7.377758908e+00
25	4.471493352e+00	-1.537270052e+01	5.176735577e+00	-7.377758908e+00
26	3.545777633e+00	-1.220770297e+01	4.979775581e+00	-7.377758908e+00
27	3.569543706e+00	-1.426592641e+01	4.618251547e+00	-7.377758908e+00
28	3.819735722e+00	-1.221968251e+01	5.101370736e+00	-7.377758908e+00
29	2.377407044e+00	-5.230666754e+00	3.101694511e+00	-7.377758908e+00
30	6.990216562e+00	-1.693988994e+01	4.662378601e+00	-7.377758908e+00
31	6.697256778e+00	1.698535214e+00	-8.324278167e+00	-7.377758908e+00
32	1.693277372e+01	-1.056897804e+01	-8.324278167e+00	-7.377758908e+00
33	-1.281246605e+01	-1.142887815e+01	-1.139400239e+01	-7.377758908e+00
34	1.120884187e+01	5.316969351e+00	-8.324278167e+00	-7.377758908e+00
35	4.548877383e+00	-1.187609546e+01	4.848388963e+00	-7.377758908e+00
36	8.405921637e-01	-7.584574011e+00	1.559012766e+00	-7.377758908e+00
37	1.422735907e+01	4.378061184e+00	-8.324278167e+00	-7.377758908e+00
38	1.533152285e-01	-1.422861700e+00	1.442035622e+00	-7.377758908e+00
39	2.546231188e+00	-5.284163948e+00	2.806832138e+00	-7.377758908e+00
40	4.500745760e+00	1.660000749e+01	-8.324278167e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	6.740528368e+00	-1.968153793e+01	5.480274434e+00	-7.377758908e+00
43	1.545058706e+01	-1.118935892e+01	-8.324278167e+00	-7.377758908e+00
44	5.181926800e-01	-8.427243555e+00	-8.790813348e-02	-7.377758908e+00
45	3.231731280e+00	-1.017253987e+01	4.900153614e+00	-7.377758908e+00
46	1.900771283e+01	1.000195688e+01	-8.324278167e+00	-7.377758908e+00
47	1.456060177e+01	1.621509126e+01	-8.324278167e+00	-7.377758908e+00
48	1.758399846e+00	-7.038481970e+00	3.955540516e+00	-7.377758908e+00
49	2.164101649e+00	-8.647174190e+00	4.210691192e+00	-7.377758908e+00
0	4.301585554e+00	9.566108684e+00	-8.324278243e+00	-7.377758908e+00
1	1.617287030e+00	-4.702839476e+00	3.529605403e+00	-7.377758908e+00
2	1.749006622e+01	-6.884270943e+00	-8.324278167e+00	-7.377758908e+00
3	7.255795157e+00	-1.839957751e+01	4.989505539e+00	-7.377758908e+00
4	-6.686254421e-01	2.409650504e+00	-2.708868217e+00	-7.377758908e+00
5	4.911620554e+00	-7.838472700e+00	-6.841081356e-01	-7.377758908e+00
6	-8.542303002e-01	-5.465611506e+00	-3.950652374e+00	-7.377758908e+00
7	6.901803407e+00	3.344963043e+00	-8.324278167e+00	-7.377758908e+00
8	2.975946143e+00	1.752012232e+01	-8.324279306e+00	-7.377758908e+00
9	1.056486223e+01	1.020935510e+01	-8.324278167e+00	-7.377758908e+00
10	2.943666862e+00	1.733432901e+01	-8.324279629e+00	-7.377758908e+00
11	5.921143813e+00	-1.827530408e+01	5.452891652e+00	-7.377758908e+00
12	-2.530976688e+00	-2.752645325e+00	-9.497559868e+00	-7.377758908e+00
13	2.067707992e+00	-7.548903293e+00	4.254076151e+00	-7.377758908e+00
14	1.558586793e+01	7.817228637e+00	-8.324278167e+00	-7.377758908e+00
15	7.236870552e+00	-1.726806675e+01	4.547067202e+00	-7.377758908e+00
16	5.145725881e+00	1.049089420e+01	-8.324278167e+00	-7.377758908e+00
17	7.886449886e+00	-1.580510400e+01	2.388627965e+00	-7.377758908e+00
18	1.596608731e+01	-3.033165484e+00	-8.324278167e+00	-7.377758908e+00
19	1.015401434e+00	-5.496391436e+00	2.997240071e+00	-7.377758908e+00
20	3.018672646e+00	-4.921788102e+00	7.884354149e-01	-7.377758908e+00
21	2.434796713e+00	-8.364399715e+00	4.517489623e+00	-7.377758908e+00
22	2.110657772e+00	-9.462259975e+00	3.905697948e+00	-7.377758908e+00
23	1.786897613e+00	-4.807505885e+00	3.509902748e+00	-7.377758908e+00
24	7.106471853e+00	-1.743517114e+01	4.760176047e+00	-7.377758908e+00
25	5.120577006e+00	-1.581757699e+01	5.356494171e+00	-7.377758908e+00
26	3.545777633e+00	-1.220770297e+01	4.979775581e+00	-7.377758908e+00
27	3.569543706e+00	-1.426592641e+01	4.618251547e+00	-7.377758908e+00
28	3.819735722e+00	-1.221968251e+01	5.101370736e+00	-7.377758908e+00
29	2.305110124e+00	-5.044086931e+00	3.033117450e+00	-7.377758908e+00
30	6.990216562e+00	-1.693988994e+01	4.662378601e+00	-7.377758908e+00
31	6.697256778e+00	1.698535214e+00	-8.324278167e+00	-7.377758908e+00
32	1.693277372e+01	-1.056897804e+01	-8.324278167e+00	-7.377758908e+00
33	-1.569299975e+01	-1.093002524e+01	-1.139400239e+01	-7.377758908e+00
34	1.073660403e+01	4.767437647e+00	-8.324278167e+00	-7.377758908e+00
35	6.114575429e+00	-1.664346266e+01	5.245422070e+00	-7.377758908e+00
36	8.405921637e-01	-7.584574011e+00	1.559012766e+00	-7.377758908e+00
37	1.965922280e+01	8.437768495e+00	-8.324278167e+00	-7.377758908e+00
38	1.533152285e-01	-1.422861700e+00	1.442035622e+00	-7.377758908e+00
39	2.546231188e+00	-5.284163948e+00	2.806832138e+00	-7.377758908e+00
40	4.500745760e+00	1.660000749e+01	-8.324278167e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	6.740528368e+00	-1.968153793e+01	5.480274434e+00	-7.377758908e+00
43	1.731858781e+01	-1.184942462e+01	-8.324278167e+00	-7.377758908e+00
44	5.181926800e-01	-8.427243555e+00	-8.790813348e-02	-7.377758908e+00
45	4.043916479e+00	-1.169486156e+01	5.062761030e+00	-7.377758908e+00
46	1.900771283e+01	1.000195688e+01	-8.324278167e+00	-7.377758908e+00
47	1.456060177e+01	1.621509126e+01	-8.324278167e+00	-7.377758908e+00
48	1.957091975e+00	-6.313654560e+00	4.109309599e+00	-7.377758908e+00
49	2.112156198e+00	-8.701437639e+00	4.125554870e+00	-7.377758908e+00
0	4.301585554e+00	9.566108684e+00	-8.324278243e+00	-7.377758908e+00
1	2.113406458e+00	-6.246487585e+00	4.102492736e+00	-7.377758908e+00
2	1.923726340e+01	-6.202355021e+00	-8.324278167e+00	-7.377758908e+00
3	7.255795157e+00	-1.839957751e+01	4.989505539e+00	-7.377758908e+00
4	-6.686254421e-01	2.409650504e+00	-2.708868217e+00	-7.377758908e+00
5	5.769146449e+00	-7.656386261e+00	-4.400207254e+00	-7.377758908e+00
6	-2.763912299e-01	-5.321627893e+00	-1.274343046e+00	-7.377758908e+00
7	6.165729416e+00	-5.286764670e-01	-8.324277839e+00	-7.377758908e+00
8	2.975946143e+00	1.752012232e+01	-8.324279306e+00	-7.377758908e+00
9	1.680645989e+01	1.523426944e+01	-8.324278167e+00	-7.377758908e+00
10	2.943666862e+00	1.733432901e+01	-8.324279629e+00	-7.377758908e+00
11	5.921143813e+00	-1.827530408e+01	5.452891652e+00	-7.377758908e+00
12	-3.931581413e+00	-7.280313534e-01	-1.133843032e+01	-7.377758908e+00
13	2.067707992e+00	-7.548903293e+00	4.254076151e+00	-7.377758908e+00
14	1.558586793e+01	7.817228637e+00	-8.324278167e+00	-7.377758908e+00
15	7.236870552e+00	-1.726806675e+01	4.547067202e+00	-7.377758908e+00
16	5.145725881e+00	1.049089420e+01	-8.324278167e+00	-7.377758908e+00
17	7.886449886e+00	-1.580510400e+01	2.388627965e+00	-7.377758908e+00
18	1.481343312e+01	-2.915784205e+00	-8.324278167e+00	-7.377758908e+00
19	2.427386451e+00	-8.168015913e+00	4.512419307e+00	-7.377758908e+00
20	3.018672646e+00	-4.921788102e+00	7.884354149e-01	-7.377758908e+00
21	2.727262510e+00	-8.315777486e+00	4.617729300e+00	-7.377758908e+00
22	2.110657772e+00	-9.462259975e+00	3.905697948e+00	-7.377758908e+00
23	1.737126234e+00	-5.035032824e+00	3.666160901e+00	-7.377758908e+00
24	7.106471853e+00	-1.743517114e+01	4.760176047e+00	-7.377758908e+00
25	5.120577006e+00	-1.581757699e+01	5.356494171e+00	-7.377758908e+00
26	3.545777633e+00	-1.220770297e+01	4.979775581e+00	-7.377758908e+00
27	3.997028961e+00	-1.474529547e+01	4.942368966e+00	-7.377758908e+00
28	3.762996903e+00	-1.462081474e+01	4.746762355e+00	-7.377758908e+00
29	2.305110124e+00	-5.044086931e+00	3.033117450e+00	-7.377758908e+00
30	6.990216562e+00	-1.693988994e+01	4.662378601e+00	-7.377758908e+00
31	1.006217001e+01	7.530818216e+00	-8.324278167e+00	-7.377758908e+00
32	1.693277372e+01	-1.056897804e+01	-8.324278167e+00	-7.377758908e+00
33	-1.569299975e+01	-1.093002524e+01	-1.139400239e+01	-7.377758908e+00
34	1.073660403e+01	4.767437647e+00	-8.324278167e+00	-7.377758908e+00
35	6.114575429e+00	-1.664346266e+01	5.245422070e+00	-7.377758908e+00
36	9.550141138e-01	-8.610412509e+00	1.349162105e+00	-7.377758908e+00
37	1.965922280e+01	8.437768495e+00	-8.324278167e+00	-7.377758908e+00
38	1.533152285e-01	-1.422861700e+00	1.442035622e+00	-7.377758908e+00
39	1.171359371e+00	-7.090542983e+00	2.783124245e+00	-7.377758908e+00
40	4.500745760e+00	1.660000749e+01	-8.324278167e+00	-7.377758908e+00
41	4.503663048e+00	1.854705889e+01	-8.324278167e+00	-7.377758908e+00
42	6.740528368e+00	-1.968153793e+01	5.480274434e+00	-7.377758908e+00
43	1.731858781e+01	-1.184942462e+01	-8.324278167e+00	-7.377758908e+00
44	5.181926800e-01	-8.427243555e+00	-8.790813348e-02	-7.377758908e+00
45	4.043916479e+00	-1.169486156e+01	5.062761030e+00	-7.377758908e+00
46	1.911396832e+01	9.998209060e+00	-8.324278167e+00	-7.377758908e+00
47	1.456060177e+01	1.621509126e+01	-8.324278167e+00	-7.377758908e+00
48	1.957091975e+00	-6.313654560e+00	4.109309599e+00	-7.377758908e+00
49	1.758762030e+00	-8.628279105e+00	3.522123009e+00	-7.377758908e+00
0	4.019227268e+00	9.901384272e+00	-8.324278454e+00	-7.377758908e+00
1	2.621877698e+00	-7.341897272e+00	4.360597153e+00	-7.377758908e+00
2	1.923726340e+01	-6.202355021e+00	-8.324278167e+00	-7.377758908e+00
3	7.255795157e+00	-1.839957751e+01	4.989505539e+00	-7.377758908e+00
4	-6.686254421e-01	2.409650504e+00	-2.708868217e+00	-7.377758908e+00
5	5.769146449e+00	-7.656386261e+00	-4.400207254e+00	-7.377758908e+00
6	1.819075996e-01	-5.525186469e+00	4.558682576e-01	-7.377758908e+00
7	8.769472266e+00	5.207536412e+00	-8.324278167e+00	-7.377758908e+00
8	2.988549973e+00	1.759266754e+01	-8.324279200e+00	-7.377758908e+00
9	1.684321338e+01	7.726307873e+00	-8.324278167e+00	-7.377758908e+00
10	3.195172654e+00	1.559623169e+01	-8.324279169e+00	-7.377758908e+00
11	5.921143813e+00	-1.827530408e+01	5.452891652e+00	-7.377758908e+00
12	-4.524067118e+00	2.276847737e-01	-1.138769863e+01	-7.377758908e+00
13	2.493729681e+00	-8.362327245e+00	4.553285591e+00	-7.377758908e+00
14	1.596090303e+01	7.874361942e+00	-8.324278167e+00	-7.377758908e+00
15	7.236870552e+00	-1.726806675e+01	4.547067202e+00	-7.377758908e+00
16	5.145725881e+00	1.049089420e+01	-8.324278167e+00	-7.377758908e+00
17	7.886449886e+00	-1.580510400e+01	2.388627965e+00	-7.377758908e+00
18	1.481343312e+01	-2.915784205e+00	-8.324278167e+00	-7.377758908e+00
19	2.427386451e+00	-8.168015913e+00	4.512419307e+00	-7.377758908e+00
20	4.527338483e+00	-9.487090678e+00	3.156215857e+00	-7.377758908e+00
21	2.727262510e+00	-8.315777486e+00	4.617729300e+00	-7.377758908e+00
22	2.110657772e+00	-9.462259975e+00	3.905697948e+00	-7.377758908e+00
23	3.236231969e+00	-8.665412876e+00	4.548132840e+00	-7.377758908e+00
24	7.065263143e+00	-1.709097865e+01	4.651627427e+00	-7.377758908e+00
25	5.033316226e+00	-1.574507443e+01	5.345889432e+00	-7.377758908e+00
26	3.545777633e+00	-1.220770297e+01	4.979775581e+00	-7.377758908e+00
27	4.037964323e+00	-1.492999373e+01	4.942813600e+00	-7.377758908e+00
