walker	cdf_0	cdf_1	log_l	log_p
4	3.893731242e+00	-9.116273955e+00	4.576954975e+00	-7.377758908e+00
5	7.418246808e+00	-1.310041339e+01	6.018308453e-01	-7.377758908e+00
6	1.130509226e+01	9.648035328e+00	-7.816639694e+00	-7.377758908e+00
7	3.545134991e+00	-1.465816588e+01	5.005678655e+00	-7.377758908e+00
8	1.694048055e+00	-9.396859405e+00	3.569879670e+00	-7.377758908e+00
9	4.172281812e+00	-1.086722158e+01	5.277422544e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	1.017858599e+00	-1.018493731e+01	1.133694358e+00	-7.377758908e+00
2	5.721789859e+00	-1.777632361e+01	5.963211732e+00	-7.377758908e+00
3	5.939421721e+00	-1.480048150e+01	5.313980512e+00	-7.377758908e+00
4	3.893731242e+00	-9.116273955e+00	4.576954975e+00	-7.377758908e+00
5	7.418246808e+00	-1.310041339e+01	6.018308453e-01	-7.377758908e+00
6	6.761396651e+00	6.444137988e-01	-7.816639694e+00	-7.377758908e+00
7	3.717376276e+00	-1.361701076e+01	5.436498911e+00	-7.377758908e+00
8	6.940171356e+00	-1.752907568e+01	5.471435572e+00	-7.377758908e+00
9	4.172281812e+00	-1.086722158e+01	5.277422544e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	9.662619802e-01	-1.020411042e+01	9.433347477e-01	-7.377758908e+00
2	6.161300920e+00	-1.895650155e+01	6.005955914e+00	-7.377758908e+00
3	6.550161523e+00	-1.544242427e+01	4.940291143e+00	-7.377758908e+00
4	3.777479948e+00	-8.945075649e+00	4.626680756e+00	-7.377758908e+00
5	6.958238362e+00	-1.362924246e+01	2.623063730e+00	-7.377758908e+00
6	6.761396651e+00	6.444137988e-01	-7.816639694e+00	-7.377758908e+00
7	3.760733968e+00	-1.251048362e+01	5.599570287e+00	-7.377758908e+00
8	6.759984371e+00	-1.756564129e+01	5.622342193e+00	-7.377758908e+00
9	4.172281812e+00	-1.086722158e+01	5.277422544e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	2.504871985e+00	-1.115419287e+01	4.545918111e+00	-7.377758908e+00
2	6.161300920e+00	-1.895650155e+01	6.005955914e+00	-7.377758908e+00
3	6.935212054e+00	-1.584714721e+01	4.662437571e+00	-7.377758908e+00
4	4.305588828e+00	-1.047151002e+01	4.928890184e+00	-7.377758908e+00
5	7.279671075e+00	-1.410260266e+01	2.397677091e+00	-7.377758908e+00
6	4.476680298e+00	-3.632587875e+00	-6.862535142e+00	-7.377758908e+00
7	3.760733968e+00	-1.251048362e+01	5.599570287e+00	-7.377758908e+00
8	6.759984371e+00	-1.756564129e+01	5.622342193e+00	-7.377758908e+00
9	5.409160500e+00	-1.215504668e+01	4.440022632e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	2.215422551e+00	-1.084758593e+01	4.116107605e+00	-7.377758908e+00
2	5.869121554e+00	-1.835606292e+01	5.978557234e+00	-7.377758908e+00
3	5.816439302e+00	-1.466205772e+01	5.373834026e+00	-7.377758908e+00
4	3.921863123e+00	-1.054055237e+01	5.340454558e+00	-7.377758908e+00
5	7.279671075e+00	-1.410260266e+01	2.397677091e+00	-7.377758908e+00
6	4.511683012e+00	-2.233448362e+00	-7.726834531e+00	-7.377758908e+00
7	3.760733968e+00	-1.251048362e+01	5.599570287e+00	-7.377758908e+00
8	6.759984371e+00	-1.756564129e+01	5.622342193e+00	-7.377758908e+00
9	5.409160500e+00	-1.215504668e+01	4.440022632e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	2.215422551e+00	-1.084758593e+01	4.116107605e+00	-7.377758908e+00
2	5.869121554e+00	-1.835606292e+01	5.978557234e+00	-7.377758908e+00
3	5.816439302e+00	-1.466205772e+01	5.373834026e+00	-7.377758908e+00
4	2.674486238e+00	-8.767788489e+00	5.179705788e+00	-7.377758908e+00
5	7.106614010e+00	-1.414747623e+01	2.870927539e+00	-7.377758908e+00
6	4.901896884e+00	-4.894494817e+00	-6.145220126e+00	-7.377758908e+00
7	3.238346334e+00	-1.262312186e+01	5.164205269e+00	-7.377758908e+00
8	6.289805086e+00	-1.435927419e+01	4.635566175e+00	-7.377758908e+00
9	5.409160500e+00	-1.215504668e+01	4.440022632e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	2.215422551e+00	-1.084758593e+01	4.116107605e+00	-7.377758908e+00
2	5.869121554e+00	-1.835606292e+01	5.978557234e+00	-7.377758908e+00
3	5.358675192e+00	-1.417715904e+01	5.569974218e+00	-7.377758908e+00
4	3.861287996e+00	-1.115951671e+01	5.536538102e+00	-7.377758908e+00
5	7.279909439e+00	-1.355811600e+01	1.684537615e+00	-7.377758908e+00
6	4.896086241e+00	-4.811326080e+00	-6.258936085e+00	-7.377758908e+00
7	4.894599199e+00	-1.327579549e+01	5.597661093e+00	-7.377758908e+00
8	9.462440009e+00	-1.893913398e+01	2.756968828e+00	-7.377758908e+00
9	5.393730003e+00	-1.277309181e+01	4.898224578e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	3.373987408e+00	-1.268945528e+01	5.294897013e+00	-7.377758908e+00
2	5.869121554e+00	-1.835606292e+01	5.978557234e+00	-7.377758908e+00
3	5.358675192e+00	-1.417715904e+01	5.569974218e+00	-7.377758908e+00
4	2.517076375e+00	-6.341547113e+00	4.417987256e+00	-7.377758908e+00
5	8.015610090e+00	-1.537198220e+01	2.119416922e+00	-7.377758908e+00
6	4.896086241e+00	-4.811326080e+00	-6.258936085e+00	-7.377758908e+00
7	4.894599199e+00	-1.327579549e+01	5.597661093e+00	-7.377758908e+00
8	9.462440009e+00	-1.893913398e+01	2.756968828e+00	-7.377758908e+00
9	5.153140842e+00	-1.301540315e+01	5.306630693e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	3.387416569e+00	-1.271995375e+01	5.302086172e+00	-7.377758908e+00
2	5.869121554e+00	-1.835606292e+01	5.978557234e+00	-7.377758908e+00
3	4.830766508e+00	-1.393975859e+01	5.760281566e+00	-7.377758908e+00
4	2.005436908e+00	-3.987527760e+00	2.880274482e+00	-7.377758908e+00
5	8.015610090e+00	-1.537198220e+01	2.119416922e+00	-7.377758908e+00
6	4.896086241e+00	-4.811326080e+00	-6.258936085e+00	-7.377758908e+00
7	4.894599199e+00	-1.327579549e+01	5.597661093e+00	-7.377758908e+00
8	9.541495363e+00	-1.913404455e+01	2.785109078e+00	-7.377758908e+00
9	3.709259278e+00	-1.182670181e+01	5.598227448e+00	-7.377758908e+00
0	-1.399067829e+01	1.491663450e+01	-1.137678135e+01	-7.377758908e+00
1	3.387416569e+00	-1.271995375e+01	5.302086172e+00	-7.377758908e+00
2	6.062214451e+00	-1.936267252e+01	5.988912194e+00	-7.377758908e+00
3	4.820833766e+00	-1.404307515e+01	5.776400793e+00	-7.377758908e+00
4	2.005436908e+00	-3.987527760e+00	2.880274482e+00	-7.377758908e+00
5	8.015610090e+00	-1.537198220e+01	2.119416922e+00	-7.377758908e+00
6	4.987700657e+00	-4.837435025e+00	-6.457410749e+00	-7.377758908e+00
7	4.925167148e+00	-1.295783943e+01	5.479403367e+00	-7.377758908e+00
8	9.541495363e+00	-1.913404455e+01	2.785109078e+00	-7.377758908e+00
9	3.709259278e+00	-1.182670181e+01	5.598227448e+00	-7.377758908e+00
0	-1.478285796e+01	1.627082166e+01	-1.137678138e+01	-7.377758908e+00
1	4.286986738e+00	-1.368897400e+01	5.742389961e+00	-7.377758908e+00
2	6.062214451e+00	-1.936267252e+01	5.988912194e+00	-7.377758908e+00
3	4.249898998e+00	-1.327334123e+01	5.732713063e+00	-7.377758908e+00
4	2.520332695e+00	-6.356529225e+00	4.424952311e+00	-7.377758908e+00
5	7.649856657e+00	-1.486857311e+01	2.409404461e+00	-7.377758908e+00
6	4.987700657e+00	-4.837435025e+00	-6.457410749e+00	-7.377758908e+00
7	5.636199897e+00	-1.514235130e+01	5.669946986e+00	-7.377758908e+00
8	8.944522926e+00	-1.852386515e+01	3.368330125e+00	-7.377758908e+00
9	3.709259278e+00	-1.182670181e+01	5.598227448e+00	-7.377758908e+00
0	-1.478285796e+01	1.627082166e+01	-1.137678138e+01	-7.377758908e+00
1	4.364481621e+00	-1.518492435e+01	5.667473460e+00	-7.377758908e+00
2	6.041503279e+00	-1.915749690e+01	5.991099072e+00	-7.377758908e+00
3	4.398684231e+00	-1.367145956e+01	5.763017024e+00	-7.377758908e+00
4	2.956194191e+00	-7.181556903e+00	4.485759719e+00	-7.377758908e+00
5	7.059633524e+00	-1.494882026e+01	3.778025634e+00	-7.377758908e+00
6	3.864279668e+00	-5.529096072e+00	-8.062567430e-01	-7.377758908e+00
7	5.395420555e+00	-1.275706621e+01	4.885985596e+00	-7.377758908e+00
8	8.944522926e+00	-1.852386515e+01	3.368330125e+00	-7.377758908e+00
9	3.902512299e+00	-1.234380669e+01	5.651187036e+00	-7.377758908e+00
0	-1.478285796e+01	1.627082166e+01	-1.137678138e+01	-7.377758908e+00
1	4.364481621e+00	-1.518492435e+01	5.667473460e+00	-7.377758908e+00
2	5.627735502e+00	-1.845355710e+01	5.923585167e+00	-7.377758908e+00
3	4.054393287e+00	-1.319251344e+01	5.685201092e+00	-7.377758908e+00
4	4.363766200e+00	-1.264519035e+01	5.674164896e+00	-7.377758908e+00
5	7.140965981e+00	-1.492051721e+01	3.593286547e+00	-7.377758908e+00
6	3.864279668e+00	-5.529096072e+00	-8.062567430e-01	-7.377758908e+00
7	5.665632072e+00	-1.543392170e+01	5.725726455e+00	-7.377758908e+00
8	6.911089620e+00	-1.704145201e+01	5.309912841e+00	-7.377758908e+00
9	3.902512299e+00	-1.234380669e+01	5.651187036e+00	-7.377758908e+00
0	-1.478285796e+01	1.627082166e+01	-1.137678138e+01	-7.377758908e+00
1	4.364481621e+00	-1.518492435e+01	5.667473460e+00	-7.377758908e+00
2	5.819805268e+00	-1.916485352e+01	5.937117324e+00	-7.377758908e+00
3	3.846621196e+00	-1.185751520e+01	5.623866868e+00	-7.377758908e+00
4	3.402641480e+00	-1.368703504e+01	5.092550133e+00	-7.377758908e+00
5	5.802836673e+00	-1.108525968e+01	2.382015145e+00	-7.377758908e+00
6	3.864279668e+00	-5.529096072e+00	-8.062567430e-01	-7.377758908e+00
7	5.665632072e+00	-1.543392170e+01	5.725726455e+00	-7.377758908e+00
8	7.305628048e+00	-1.765749122e+01	5.176498504e+00	-7.377758908e+00
9	3.902512299e+00	-1.234380669e+01	5.651187036e+00	-7.377758908e+00
0	-6.906981993e+00	3.799884319e+00	-1.137678376e+01	-7.377758908e+00
1	3.585260805e+00	-1.740589479e+01	4.157048066e+00	-7.377758908e+00
2	4.962933522e+00	-1.769107178e+01	5.692882278e+00	-7.377758908e+00
3	3.842814595e+00	-1.322171941e+01	5.583987634e+00	-7.377758908e+00
4	3.394019259e+00	-1.383940449e+01	5.040545130e+00	-7.377758908e+00
5	5.802836673e+00	-1.108525968e+01	2.382015145e+00	-7.377758908e+00
6	3.864279668e+00	-5.529096072e+00	-8.062567430e-01	-7.377758908e+00
7	5.843942712e+00	-1.574643614e+01	5.705552747e+00	-7.377758908e+00
8	5.802211817e+00	-1.619001993e+01	5.819131972e+00	-7.377758908e+00
9	4.226289068e+00	-1.397647886e+01	5.711948295e+00	-7.377758908e+00
0	-6.906981993e+00	3.799884319e+00	-1.137678376e+01	-7.377758908e+00
1	3.554408175e+00	-1.742856229e+01	4.095690230e+00	-7.377758908e+00
2	4.962933522e+00	-1.769107178e+01	5.692882278e+00	-7.377758908e+00
3	3.842814595e+00	-1.322171941e+01	5.583987634e+00	-7.377758908e+00
4	3.671137198e+00	-1.388504565e+01	5.342158868e+00	-7.377758908e+00
5	5.802836673e+00	-1.108525968e+01	2.382015145e+00	-7.377758908e+00
6	3.864279668e+00	-5.529096072e+00	-8.062567430e-01	-7.377758908e+00
7	5.771779814e+00	-1.579945438e+01	5.755238483e+00	-7.377758908e+00
8	5.803336682e+00	-1.620445649e+01	5.821259823e+00	-7.377758908e+00
9	3.634769395e+00	-1.506126248e+01	5.006841468e+00	-7.377758908e+00
0	-6.551443578e+00	3.240314429e+00	-1.137678367e+01	-7.377758908e+00
1	3.557253628e+00	-1.734474026e+01	4.131255656e+00	-7.377758908e+00
2	4.962933522e+00	-1.769107178e+01	5.692882278e+00	-7.377758908e+00
3	3.842814595e+00	-1.322171941e+01	5.583987634e+00	-7.377758908e+00
4	3.671137198e+00	-1.388504565e+01	5.342158868e+00	-7.377758908e+00
5	5.802836673e+00	-1.108525968e+01	2.382015145e+00	-7.377758908e+00
6	2.609373217e+00	-4.472540560e+00	1.921703221e+00	-7.377758908e+00
7	5.748837709e+00	-1.928189135e+01	5.903490766e+00	-7.377758908e+00
8	3.229983876e+00	-1.215434352e+01	5.257617847e+00	-7.377758908e+00
9	3.634769395e+00	-1.506126248e+01	5.006841468e+00	-7.377758908e+00
0	-5.356169405e+00	2.233965697e+00	-1.137644220e+01	-7.377758908e+00
1	3.557253628e+00	-1.734474026e+01	4.131255656e+00	-7.377758908e+00
2	4.962933522e+00	-1.769107178e+01	5.692882278e+00	-7.377758908e+00
3	3.324995191e+00	-1.115558400e+01	5.463043836e+00	-7.377758908e+00
4	4.131219130e+00	-1.524058741e+01	5.491546676e+00	-7.377758908e+00
5	6.116737332e+00	-1.095482621e+01	1.240418528e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.748837709e+00	-1.928189135e+01	5.903490766e+00	-7.377758908e+00
8	3.229983876e+00	-1.215434352e+01	5.257617847e+00	-7.377758908e+00
9	3.634769395e+00	-1.506126248e+01	5.006841468e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	3.752820910e+00	-1.662779220e+01	4.690999594e+00	-7.377758908e+00
2	4.812464017e+00	-1.724774271e+01	5.661697146e+00	-7.377758908e+00
3	1.395752389e+00	-4.687498780e+00	4.032886372e+00	-7.377758908e+00
4	4.115971790e+00	-1.529648403e+01	5.468026438e+00	-7.377758908e+00
5	6.116737332e+00	-1.095482621e+01	1.240418528e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.748837709e+00	-1.928189135e+01	5.903490766e+00	-7.377758908e+00
8	3.229983876e+00	-1.215434352e+01	5.257617847e+00	-7.377758908e+00
9	3.945213919e+00	-1.729068283e+01	4.755623445e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	2.913381970e+00	-1.551159209e+01	3.628816469e+00	-7.377758908e+00
2	4.063685741e+00	-1.562112042e+01	5.352136097e+00	-7.377758908e+00
3	2.342433063e+00	-8.567149035e+00	4.954293974e+00	-7.377758908e+00
4	4.154285026e+00	-1.505860279e+01	5.542238411e+00	-7.377758908e+00
5	6.116737332e+00	-1.095482621e+01	1.240418528e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.748837709e+00	-1.928189135e+01	5.903490766e+00	-7.377758908e+00
8	3.343225757e+00	-1.232886106e+01	5.334224782e+00	-7.377758908e+00
9	3.666284265e+00	-1.528758276e+01	4.982752439e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	3.393780970e+00	-1.555733418e+01	4.497317207e+00	-7.377758908e+00
2	4.098080175e+00	-1.540757044e+01	5.430213598e+00	-7.377758908e+00
3	1.979918675e+00	-7.426871040e+00	4.698937442e+00	-7.377758908e+00
4	4.154285026e+00	-1.505860279e+01	5.542238411e+00	-7.377758908e+00
5	6.116737332e+00	-1.095482621e+01	1.240418528e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.748837709e+00	-1.928189135e+01	5.903490766e+00	-7.377758908e+00
8	3.288016879e+00	-1.202605818e+01	5.336813249e+00	-7.377758908e+00
9	3.478076785e+00	-1.537589357e+01	4.690632532e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	3.393780970e+00	-1.555733418e+01	4.497317207e+00	-7.377758908e+00
2	4.072075228e+00	-1.556903133e+01	5.371819554e+00	-7.377758908e+00
3	2.083524062e+00	-8.022657340e+00	4.744392173e+00	-7.377758908e+00
4	4.154285026e+00	-1.505860279e+01	5.542238411e+00	-7.377758908e+00
5	6.116737332e+00	-1.095482621e+01	1.240418528e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.345921646e+00	-1.864467362e+01	5.786771609e+00	-7.377758908e+00
8	3.262811323e+00	-1.118448921e+01	5.425425855e+00	-7.377758908e+00
9	4.198964926e+00	-1.920082769e+01	4.510006756e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	3.997164258e+00	-1.408177861e+01	5.577638016e+00	-7.377758908e+00
2	4.068819506e+00	-1.556117054e+01	5.370381553e+00	-7.377758908e+00
3	2.083524062e+00	-8.022657340e+00	4.744392173e+00	-7.377758908e+00
4	4.157057913e+00	-1.504229722e+01	5.547089270e+00	-7.377758908e+00
5	5.247222770e+00	-1.102479835e+01	3.716904154e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.345921646e+00	-1.864467362e+01	5.786771609e+00	-7.377758908e+00
8	3.262811323e+00	-1.118448921e+01	5.425425855e+00	-7.377758908e+00
9	4.184632500e+00	-1.787208404e+01	4.901412114e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	3.997164258e+00	-1.408177861e+01	5.577638016e+00	-7.377758908e+00
2	4.096174760e+00	-1.612594621e+01	5.268084111e+00	-7.377758908e+00
3	4.768199015e+00	-1.039431957e+01	4.099420415e+00	-7.377758908e+00
4	4.157057913e+00	-1.504229722e+01	5.547089270e+00	-7.377758908e+00
5	5.291797869e+00	-1.446614145e+01	5.688539623e+00	-7.377758908e+00
6	1.555779764e+00	-2.525296564e+00	1.797185512e+00	-7.377758908e+00
7	5.345921646e+00	-1.864467362e+01	5.786771609e+00	-7.377758908e+00
8	3.292917042e+00	-1.129230597e+01	5.435147063e+00	-7.377758908e+00
9	4.178294002e+00	-1.722160841e+01	5.078028571e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	4.454795668e+00	-1.624801224e+01	5.569575988e+00	-7.377758908e+00
2	4.144547059e+00	-1.571338379e+01	5.409690306e+00	-7.377758908e+00
3	4.651271985e+00	-1.139157834e+01	5.039963477e+00	-7.377758908e+00
4	4.206065573e+00	-1.525496890e+01	5.549017164e+00	-7.377758908e+00
5	5.195215395e+00	-1.415745013e+01	5.663323412e+00	-7.377758908e+00
6	2.680167366e+00	-5.745830359e+00	3.593858259e+00	-7.377758908e+00
7	5.399282105e+00	-1.920183000e+01	5.741772556e+00	-7.377758908e+00
8	3.292917042e+00	-1.129230597e+01	5.435147063e+00	-7.377758908e+00
9	4.145468922e+00	-1.678364530e+01	5.156767993e+00	-7.377758908e+00
0	-1.512164131e+00	-4.846199096e+00	-6.107493518e+00	-7.377758908e+00
1	4.630424911e+00	-1.655066110e+01	5.646532019e+00	-7.377758908e+00
2	4.231897673e+00	-1.586390863e+01	5.457983155e+00	-7.377758908e+00
3	4.772257008e+00	-1.200676929e+01	5.225034709e+00	-7.377758908e+00
4	5.188321300e+00	-1.704294775e+01	5.871972942e+00	-7.377758908e+00
5	5.195215395e+00	-1.415745013e+01	5.663323412e+00	-7.377758908e+00
6	2.731603997e+00	-4.832062231e+00	2.144520155e+00	-7.377758908e+00
7	5.399282105e+00	-1.920183000e+01	5.741772556e+00	-7.377758908e+00
8	2.614079715e+00	-6.919872822e+00	4.689573333e+00	-7.377758908e+00
9	4.145468922e+00	-1.678364530e+01	5.156767993e+00	-7.377758908e+00
0	-1.489308004e+00	-4.846122958e+00	-6.005868171e+00	-7.377758908e+00
1	4.638909252e+00	-1.655814767e+01	5.651103277e+00	-7.377758908e+00
2	4.427077110e+00	-1.482816782e+01	5.736915638e+00	-7.377758908e+00
3	4.867495214e+00	-1.249104149e+01	5.349253382e+00	-7.377758908e+00
4	5.188321300e+00	-1.704294775e+01	5.871972942e+00	-7.377758908e+00
5	5.195215395e+00	-1.415745013e+01	5.663323412e+00	-7.377758908e+00
6	2.731603997e+00	-4.832062231e+00	2.144520155e+00	-7.377758908e+00
7	5.399282105e+00	-1.920183000e+01	5.741772556e+00	-7.377758908e+00
8	2.614079715e+00	-6.919872822e+00	4.689573333e+00	-7.377758908e+00
9	4.312829022e+00	-1.710642674e+01	5.259277012e+00	-7.377758908e+00
0	-1.489308004e+00	-4.846122958e+00	-6.005868171e+00	-7.377758908e+00
1	4.638909252e+00	-1.655814767e+01	5.651103277e+00	-7.377758908e+00
2	4.306260543e+00	-1.546929401e+01	5.588589758e+00	-7.377758908e+00
3	4.867495214e+00	-1.249104149e+01	5.349253382e+00	-7.377758908e+00
4	5.191096021e+00	-1.699760953e+01	5.875617601e+00	-7.377758908e+00
5	5.195215395e+00	-1.415745013e+01	5.663323412e+00	-7.377758908e+00
6	2.731603997e+00	-4.832062231e+00	2.144520155e+00	-7.377758908e+00
7	5.130263612e+00	-1.799159552e+01	5.751811962e+00	-7.377758908e+00
8	2.614079715e+00	-6.919872822e+00	4.689573333e+00	-7.377758908e+00
9	4.312829022e+00	-1.710642674e+01	5.259277012e+00	-7.377758908e+00
0	-1.489308004e+00	-4.846122958e+00	-6.005868171e+00	-7.377758908e+00
1	3.711657185e+00	-1.085741522e+01	5.513590927e+00	-7.377758908e+00
2	5.957783558e+00	-1.849650547e+01	5.987732044e+00	-7.377758908e+00
3	4.867495214e+00	-1.249104149e+01	5.349253382e+00	-7.377758908e+00
4	5.191096021e+00	-1.699760953e+01	5.875617601e+00	-7.377758908e+00
5	5.195215395e+00	-1.415745013e+01	5.663323412e+00	-7.377758908e+00
6	2.731603997e+00	-4.832062231e+00	2.144520155e+00	-7.377758908e+00
7	4.940178583e+00	-1.743705281e+01	5.715367660e+00	-7.377758908e+00
8	3.329023721e+00	-1.053199118e+01	5.468582089e+00	-7.377758908e+00
9	3.873532876e+00	-1.369636116e+01	5.545531107e+00	-7.377758908e+00
0	-9.222866858e-01	-5.529924033e+00	-3.854817851e+00	-7.377758908e+00
1	3.962492991e+00	-1.107074732e+01	5.481981478e+00	-7.377758908e+00
2	5.957783558e+00	-1.849650547e+01	5.987732044e+00	-7.377758908e+00
3	5.180267338e+00	-1.288931752e+01	5.220927400e+00	-7.377758908e+00
4	5.191096021e+00	-1.699760953e+01	5.875617601e+00	-7.377758908e+00
5	5.195215395e+00	-1.415745013e+01	5.663323412e+00	-7.377758908e+00
6	2.652509001e+00	-4.832325713e+00	2.393185184e+00	-7.377758908e+00
7	4.749624992e+00	-1.777077811e+01	5.523396591e+00	-7.377758908e+00
8	3.156167375e+00	-1.038497944e+01	5.407887167e+00	-7.377758908e+00
9	3.962702750e+00	-1.364128955e+01	5.609917473e+00	-7.377758908e+00
0	1.106761440e+00	-7.831480674e+00	2.755132395e+00	-7.377758908e+00
1	4.209645113e+00	-1.173224439e+01	5.541745695e+00	-7.377758908e+00
2	6.544649667e+00	-1.884902939e+01	5.969320602e+00	-7.377758908e+00
3	5.497955351e+00	-1.518037764e+01	5.749883090e+00	-7.377758908e+00
4	5.187468898e+00	-1.949837924e+01	5.543979353e+00	-7.377758908e+00
5	5.089475324e+00	-1.501490476e+01	5.841616346e+00	-7.377758908e+00
6	2.652509001e+00	-4.832325713e+00	2.393185184e+00	-7.377758908e+00
7	4.749624992e+00	-1.777077811e+01	5.523396591e+00	-7.377758908e+00
8	2.110906753e+00	-5.695435406e+00	4.367719380e+00	-7.377758908e+00
9	4.590996079e+00	-1.617796429e+01	5.675271226e+00	-7.377758908e+00
0	2.684767928e+00	-1.086722362e+01	4.909630436e+00	-7.377758908e+00
1	4.433048276e+00	-1.423053662e+01	5.770475751e+00	-7.377758908e+00
2	6.544649667e+00	-1.884902939e+01	5.969320602e+00	-7.377758908e+00
3	6.041843102e+00	-1.458214222e+01	5.099648970e+00	-7.377758908e+00
4	5.187468898e+00	-1.949837924e+01	5.543979353e+00	-7.377758908e+00
5	4.944482783e+00	-1.456124606e+01	5.815644612e+00	-7.377758908e+00
6	2.825674604e+00	-4.496339107e+00	1.203133618e+00	-7.377758908e+00
7	4.645412312e+00	-1.735958603e+01	5.517046775e+00	-7.377758908e+00
8	3.376143545e+00	-1.137189879e+01	5.477570874e+00	-7.377758908e+00
9	4.431579305e+00	-1.690707800e+01	5.422348574e+00	-7.377758908e+00
0	3.096963017e+00	-1.228877577e+01	5.077782894e+00	-7.377758908e+00
1	4.368516854e+00	-1.377993736e+01	5.759981182e+00	-7.377758908e+00
2	6.544649667e+00	-1.884902939e+01	5.969320602e+00	-7.377758908e+00
3	6.347901692e+00	-1.495072186e+01	4.922106749e+00	-7.377758908e+00
4	5.187468898e+00	-1.949837924e+01	5.543979353e+00	-7.377758908e+00
5	4.995010250e+00	-1.408847110e+01	5.736314956e+00	-7.377758908e+00
6	3.592099800e+00	-9.913997106e+00	5.324538413e+00	-7.377758908e+00
7	4.645412312e+00	-1.735958603e+01	5.517046775e+00	-7.377758908e+00
8	3.376143545e+00	-1.137189879e+01	5.477570874e+00	-7.377758908e+00
9	4.021565138e+00	-1.895820561e+01	4.323779989e+00	-7.377758908e+00
0	2.282038364e+00	-1.151607842e+01	3.981230892e+00	-7.377758908e+00
1	4.368516854e+00	-1.377993736e+01	5.759981182e+00	-7.377758908e+00
2	6.222831424e+00	-1.786039004e+01	5.933259898e+00	-7.377758908e+00
3	6.361843235e+00	-1.462638205e+01	4.705642479e+00	-7.377758908e+00
4	4.681402195e+00	-1.750159135e+01	5.519312233e+00	-7.377758908e+00
5	4.995010250e+00	-1.408847110e+01	5.736314956e+00	-7.377758908e+00
6	3.541787546e+00	-1.025365071e+01	5.433655762e+00	-7.377758908e+00
7	4.134200660e+00	-1.534249771e+01	5.474899423e+00	-7.377758908e+00
8	3.376143545e+00	-1.137189879e+01	5.477570874e+00	-7.377758908e+00
9	3.753472431e+00	-1.781123848e+01	4.292674964e+00	-7.377758908e+00
0	2.165537144e+00	-1.163282734e+01	3.674585174e+00	-7.377758908e+00
1	4.756409894e+00	-1.543443542e+01	5.821667093e+00	-7.377758908e+00
2	6.222831424e+00	-1.786039004e+01	5.933259898e+00	-7.377758908e+00
3	6.361843235e+00	-1.462638205e+01	4.705642479e+00	-7.377758908e+00
4	4.681402195e+00	-1.750159135e+01	5.519312233e+00	-7.377758908e+00
5	4.702580918e+00	-1.331679724e+01	5.693972689e+00	-7.377758908e+00
6	3.541787546e+00	-1.025365071e+01	5.433655762e+00	-7.377758908e+00
7	4.134200660e+00	-1.534249771e+01	5.474899423e+00	-7.377758908e+00
8	3.738756870e+00	-1.307478596e+01	5.535058066e+00	-7.377758908e+00
9	3.402566806e+00	-1.792833454e+01	3.630547746e+00	-7.377758908e+00
0	2.165537144e+00	-1.163282734e+01	3.674585174e+00	-7.377758908e+00
1	4.664245829e+00	-1.548816080e+01	5.786460831e+00	-7.377758908e+00
