walker	cdf_0	cdf_1	log_l	log_p
30	-1.084644236e+01	1.502319614e+01	-1.141435836e+01	-7.377758908e+00
31	1.990644513e+01	-1.390027931e+01	-7.816639694e+00	-7.377758908e+00
32	4.076704876e+00	6.274967158e-01	-7.815969822e+00	-7.377758908e+00
33	-1.787628564e+00	5.942028612e-02	-4.280554664e+00	-7.377758908e+00
34	1.506989055e+00	-8.947119490e+00	3.308007899e+00	-7.377758908e+00
35	-5.657933654e+00	-1.631236767e+01	-1.137678112e+01	-7.377758908e+00
36	-1.068918476e+01	2.558773416e+00	-1.137678112e+01	-7.377758908e+00
37	-1.186017682e+01	1.057356940e+01	-1.137678114e+01	-7.377758908e+00
38	-1.565246586e+01	1.266262402e+01	-1.137678112e+01	-7.377758908e+00
39	-2.228731251e+00	-1.168597493e+01	-1.078166087e+01	-7.377758908e+00
40	-9.880329754e+00	6.453246189e+00	-1.137678112e+01	-7.377758908e+00
41	6.373810015e+00	-2.777191606e+00	-7.816502450e+00	-7.377758908e+00
42	-5.785375614e+00	6.502764799e+00	-1.142404938e+01	-7.377758908e+00
43	5.189680463e+00	-4.107000527e+00	-7.495499886e+00	-7.377758908e+00
44	1.066633181e+01	-7.475033738e+00	-7.816639666e+00	-7.377758908e+00
45	1.953223928e+01	-1.305146543e+01	-7.816639694e+00	-7.377758908e+00
46	-8.939699070e-01	-4.641436737e+00	-3.128202171e+00	-7.377758908e+00
47	1.342661184e+00	7.099841834e+00	-7.846606355e+00	-7.377758908e+00
48	-1.047633538e+01	8.872043489e+00	-1.137678126e+01	-7.377758908e+00
49	5.253982299e+00	1.164267003e+01	-7.816639694e+00	-7.377758908e+00
0	9.085133492e+00	9.773740961e+00	-7.816639694e+00	-7.377758908e+00
1	8.728988362e+00	-1.845008895e+01	3.688782048e+00	-7.377758908e+00
2	8.277939805e+00	-9.831443601e+00	-7.184734307e+00	-7.377758908e+00
3	4.037436569e+00	-1.046528305e+01	5.219458845e+00	-7.377758908e+00
4	2.718701409e+00	-5.305783851e-01	-6.869704288e+00	-7.377758908e+00
5	5.001474207e+00	-1.392994653e+01	5.702695083e+00	-7.377758908e+00
6	2.596596599e+00	-1.772560032e+01	1.913007108e+00	-7.377758908e+00
7	4.154991393e+00	-9.950017922e+00	4.793940179e+00	-7.377758908e+00
8	-1.554416422e+01	-1.118131995e+01	-1.137678112e+01	-7.377758908e+00
9	-4.010354153e-01	2.205501353e+00	-2.207916522e+00	-7.377758908e+00
10	-1.236523222e+01	3.614440084e+00	-1.137678112e+01	-7.377758908e+00
11	3.792853683e+00	-4.551251935e+00	-2.736533794e+00	-7.377758908e+00
12	8.957350230e-01	9.566614612e+00	-7.859602736e+00	-7.377758908e+00
13	-1.257125951e+01	1.408191080e+01	-1.137680014e+01	-7.377758908e+00
14	-1.499630991e+01	-7.759216621e-01	-1.137678112e+01	-7.377758908e+00
15	-1.822815044e+01	1.489099473e+00	-1.137678112e+01	-7.377758908e+00
16	-1.135685082e+01	9.900118522e+00	-1.137678115e+01	-7.377758908e+00
17	3.634305355e+00	-1.111884850e+01	5.552323934e+00	-7.377758908e+00
18	4.172139942e+00	-1.151946687e+01	5.503734262e+00	-7.377758908e+00
19	-8.772574244e+00	1.018998635e+01	-1.138135968e+01	-7.377758908e+00
20	1.150670072e+01	-1.577255856e+00	-7.816639694e+00	-7.377758908e+00
21	2.433691701e+00	-5.475048472e+00	3.783808168e+00	-7.377758908e+00
22	7.041449871e+00	-7.575489636e+00	-7.306199268e+00	-7.377758908e+00
23	1.572432442e+01	-1.600007806e+01	-7.816639655e+00	-7.377758908e+00
24	2.925519797e+00	1.822880990e+01	-7.816640723e+00	-7.377758908e+00
25	1.074582768e+01	1.187246478e+01	-7.816639694e+00	-7.377758908e+00
26	1.244351541e+01	1.927888258e+01	-7.816639694e+00	-7.377758908e+00
27	1.372551197e+00	1.056065749e+01	-7.825682651e+00	-7.377758908e+00
28	7.219906086e+00	-9.127401581e+00	-5.856976464e+00	-7.377758908e+00
29	8.985952919e+00	-2.157036853e+00	-7.816639694e+00	-7.377758908e+00
30	-1.084644236e+01	1.502319614e+01	-1.141435836e+01	-7.377758908e+00
31	1.807206105e+01	-1.325842490e+01	-7.816639694e+00	-7.377758908e+00
32	4.711443975e+00	-8.751312496e-01	-7.814750329e+00	-7.377758908e+00
33	-1.787628564e+00	5.942028612e-02	-4.280554664e+00	-7.377758908e+00
34	2.172222402e+00	-1.014009438e+01	4.302551509e+00	-7.377758908e+00
35	-5.001604680e+00	-1.553398085e+01	-1.137678106e+01	-7.377758908e+00
36	-1.350753592e+01	3.185225268e+00	-1.137678112e+01	-7.377758908e+00
37	-1.143894023e+01	1.637776409e+01	-1.143706416e+01	-7.377758908e+00
38	-1.565246586e+01	1.266262402e+01	-1.137678112e+01	-7.377758908e+00
39	1.175826372e+00	-8.207729712e+00	2.761370638e+00	-7.377758908e+00
40	-1.853088556e+01	3.289167118e+00	-1.137678112e+01	-7.377758908e+00
41	4.370263914e+00	1.806675487e+00	-7.816639131e+00	-7.377758908e+00
42	-1.716831425e+01	3.998928471e+00	-1.137678112e+01	-7.377758908e+00
43	5.189680463e+00	-4.107000527e+00	-7.495499886e+00	-7.377758908e+00
44	6.896141089e+00	-6.550905512e+00	-7.674356584e+00	-7.377758908e+00
45	1.174435259e+01	-9.708098454e+00	-7.816639552e+00	-7.377758908e+00
46	-8.939699070e-01	-4.641436737e+00	-3.128202171e+00	-7.377758908e+00
47	1.342661184e+00	7.099841834e+00	-7.846606355e+00	-7.377758908e+00
48	-6.722857524e+00	5.065034375e+00	-1.137694259e+01	-7.377758908e+00
49	6.445081260e+00	8.273603818e+00	-7.816639694e+00	-7.377758908e+00
0	8.752615173e+00	6.404191418e+00	-7.816639694e+00	-7.377758908e+00
1	7.277067832e+00	-1.624182755e+01	4.417636321e+00	-7.377758908e+00
2	1.277136144e+01	-1.532538463e+01	-7.801471040e+00	-7.377758908e+00
3	4.037436569e+00	-1.046528305e+01	5.219458845e+00	-7.377758908e+00
4	2.617247354e+00	-2.314589031e+00	-2.878578558e+00	-7.377758908e+00
5	5.001474207e+00	-1.392994653e+01	5.702695083e+00	-7.377758908e+00
6	2.596596599e+00	-1.772560032e+01	1.913007108e+00	-7.377758908e+00
7	4.154991393e+00	-9.950017922e+00	4.793940179e+00	-7.377758908e+00
8	-1.249500614e+01	-1.099073135e+01	-1.137678112e+01	-7.377758908e+00
9	-4.010354153e-01	2.205501353e+00	-2.207916522e+00	-7.377758908e+00
10	-1.311498464e+01	2.754789296e-01	-1.137678112e+01	-7.377758908e+00
11	3.093423416e+00	-4.873715731e+00	9.368334665e-01	-7.377758908e+00
12	7.835420279e+00	1.268148678e+01	-7.816639694e+00	-7.377758908e+00
13	-2.877088386e+00	3.807398234e+00	-7.916402329e+00	-7.377758908e+00
14	-1.499630991e+01	-7.759216621e-01	-1.137678112e+01	-7.377758908e+00
15	-1.822815044e+01	1.489099473e+00	-1.137678112e+01	-7.377758908e+00
16	-1.114630982e+01	1.376460036e+01	-1.137883373e+01	-7.377758908e+00
17	3.634305355e+00	-1.111884850e+01	5.552323934e+00	-7.377758908e+00
18	4.172139942e+00	-1.151946687e+01	5.503734262e+00	-7.377758908e+00
19	3.211531116e-02	4.068324052e+00	-7.336914050e+00	-7.377758908e+00
20	1.170361164e+01	2.806536795e+00	-7.816639694e+00	-7.377758908e+00
21	2.433691701e+00	-5.475048472e+00	3.783808168e+00	-7.377758908e+00
22	5.427173234e+00	2.545012200e+00	-7.816639704e+00	-7.377758908e+00
23	1.543598972e+01	-1.575111846e+01	-7.816639600e+00	-7.377758908e+00
24	2.925519797e+00	1.822880990e+01	-7.816640723e+00	-7.377758908e+00
25	1.070674450e+01	1.163969114e+01	-7.816639694e+00	-7.377758908e+00
26	1.244351541e+01	1.927888258e+01	-7.816639694e+00	-7.377758908e+00
27	1.372551197e+00	1.056065749e+01	-7.825682651e+00	-7.377758908e+00
28	7.219906086e+00	-9.127401581e+00	-5.856976464e+00	-7.377758908e+00
29	1.144932213e+01	-3.124487033e+00	-7.816639694e+00	-7.377758908e+00
30	-1.100709528e+01	1.539048067e+01	-1.141964663e+01	-7.377758908e+00
31	1.807206105e+01	-1.325842490e+01	-7.816639694e+00	-7.377758908e+00
32	4.658302535e+00	-4.574190611e-01	-7.815824602e+00	-7.377758908e+00
33	2.426577804e+00	-8.075716057e-01	-5.564448745e+00	-7.377758908e+00
34	2.172222402e+00	-1.014009438e+01	4.302551509e+00	-7.377758908e+00
35	-5.001604680e+00	-1.553398085e+01	-1.137678106e+01	-7.377758908e+00
36	-9.472487582e+00	4.583813509e-02	-1.137678112e+01	-7.377758908e+00
37	-1.143894023e+01	1.637776409e+01	-1.143706416e+01	-7.377758908e+00
38	-1.748014588e+01	1.769335406e+01	-1.137678112e+01	-7.377758908e+00
39	2.410566011e+00	-9.572451076e+00	4.860117350e+00	-7.377758908e+00
40	-1.853088556e+01	3.289167118e+00	-1.137678112e+01	-7.377758908e+00
41	1.854392363e+01	-1.125695819e+01	-7.816639694e+00	-7.377758908e+00
42	-1.728330995e+01	3.932431492e+00	-1.137678112e+01	-7.377758908e+00
43	5.300625947e+00	1.683516352e+00	-7.816639703e+00	-7.377758908e+00
44	5.738301379e+00	-8.662798030e+00	-1.665786679e+00	-7.377758908e+00
45	1.174435259e+01	-9.708098454e+00	-7.816639552e+00	-7.377758908e+00
46	5.379164859e-01	-2.887532091e+00	2.870940304e+00	-7.377758908e+00
47	1.342661184e+00	7.099841834e+00	-7.846606355e+00	-7.377758908e+00
48	-1.154929211e+01	7.248162726e+00	-1.137678112e+01	-7.377758908e+00
49	7.681958568e+00	1.061058886e+01	-7.816639694e+00	-7.377758908e+00
0	6.593624193e+00	9.036286703e+00	-7.816639694e+00	-7.377758908e+00
1	6.988317355e+00	-1.567169416e+01	4.468351473e+00	-7.377758908e+00
2	1.277136144e+01	-1.532538463e+01	-7.801471040e+00	-7.377758908e+00
3	4.037436569e+00	-1.046528305e+01	5.219458845e+00	-7.377758908e+00
4	2.849219708e+00	-4.027998250e+00	1.425265965e-01	-7.377758908e+00
5	5.285608935e+00	-1.415769484e+01	5.611686469e+00	-7.377758908e+00
6	5.222361413e+00	-1.419353572e+01	5.657904959e+00	-7.377758908e+00
7	4.154991393e+00	-9.950017922e+00	4.793940179e+00	-7.377758908e+00
8	-1.618496240e+01	-1.817198831e+01	-1.137678112e+01	-7.377758908e+00
9	-4.010354153e-01	2.205501353e+00	-2.207916522e+00	-7.377758908e+00
10	-1.424921338e+01	1.598076588e-01	-1.137678112e+01	-7.377758908e+00
11	3.093423416e+00	-4.873715731e+00	9.368334665e-01	-7.377758908e+00
12	7.835420279e+00	1.268148678e+01	-7.816639694e+00	-7.377758908e+00
13	-2.877088386e+00	3.807398234e+00	-7.916402329e+00	-7.377758908e+00
14	-1.499630991e+01	-7.759216621e-01	-1.137678112e+01	-7.377758908e+00
15	-1.836395663e+01	1.468590187e+00	-1.137678112e+01	-7.377758908e+00
16	-1.152309675e+01	1.399831387e+01	-1.137771101e+01	-7.377758908e+00
17	3.634305355e+00	-1.111884850e+01	5.552323934e+00	-7.377758908e+00
18	4.672275210e+00	-1.207225165e+01	5.348876876e+00	-7.377758908e+00
19	1.975216621e+00	7.722166559e+00	-7.820556963e+00	-7.377758908e+00
20	1.609505502e+01	-4.895219418e-01	-7.816639694e+00	-7.377758908e+00
21	2.328964604e+00	-5.326324785e+00	3.815100745e+00	-7.377758908e+00
22	6.058449301e+00	3.246487953e+00	-7.816639694e+00	-7.377758908e+00
23	1.543598972e+01	-1.575111846e+01	-7.816639600e+00	-7.377758908e+00
24	2.925519797e+00	1.822880990e+01	-7.816640723e+00	-7.377758908e+00
25	1.070674450e+01	1.163969114e+01	-7.816639694e+00	-7.377758908e+00
26	1.244351541e+01	1.927888258e+01	-7.816639694e+00	-7.377758908e+00
27	1.372551197e+00	1.056065749e+01	-7.825682651e+00	-7.377758908e+00
28	1.023238845e+01	-7.454265284e+00	-7.816639316e+00	-7.377758908e+00
29	1.718347380e+01	-3.273608191e+00	-7.816639694e+00	-7.377758908e+00
30	-1.180757371e+01	1.654029701e+01	-1.140928100e+01	-7.377758908e+00
31	1.807206105e+01	-1.325842490e+01	-7.816639694e+00	-7.377758908e+00
32	3.214431903e+00	2.188613599e+00	-7.816524795e+00	-7.377758908e+00
33	2.426577804e+00	-8.075716057e-01	-5.564448745e+00	-7.377758908e+00
34	3.144034019e+00	-1.061552217e+01	5.394066366e+00	-7.377758908e+00
35	-4.001195892e+00	-1.614052873e+01	-1.137675790e+01	-7.377758908e+00
36	-4.445476572e+00	-4.351419930e+00	-1.137550315e+01	-7.377758908e+00
37	-1.143894023e+01	1.637776409e+01	-1.143706416e+01	-7.377758908e+00
38	-1.724094194e+01	1.764126276e+01	-1.137678112e+01	-7.377758908e+00
39	2.410446277e+00	-9.573274970e+00	4.859772755e+00	-7.377758908e+00
40	-1.853088556e+01	3.289167118e+00	-1.137678112e+01	-7.377758908e+00
41	1.325649175e+01	-2.278174813e+00	-7.816639694e+00	-7.377758908e+00
42	-1.728330995e+01	3.932431492e+00	-1.137678112e+01	-7.377758908e+00
43	6.929118098e+00	1.419524476e+01	-7.816639694e+00	-7.377758908e+00
44	3.687319366e+00	-5.970227442e+00	8.368703219e-01	-7.377758908e+00
45	1.174435259e+01	-9.708098454e+00	-7.816639552e+00	-7.377758908e+00
46	5.794360970e-01	-2.841807032e+00	2.912797880e+00	-7.377758908e+00
47	1.342661184e+00	7.099841834e+00	-7.846606355e+00	-7.377758908e+00
48	-3.876375742e+00	5.782529673e+00	-1.118701773e+01	-7.377758908e+00
49	6.338529725e+00	7.182149204e+00	-7.816639694e+00	-7.377758908e+00
0	3.545744120e+00	6.950874811e+00	-7.816652950e+00	-7.377758908e+00
1	4.906516746e+00	-1.341157034e+01	5.627049175e+00	-7.377758908e+00
2	1.277136144e+01	-1.532538463e+01	-7.801471040e+00	-7.377758908e+00
3	4.037436569e+00	-1.046528305e+01	5.219458845e+00	-7.377758908e+00
4	3.412053930e+00	-6.368075868e+00	2.506842649e+00	-7.377758908e+00
5	5.285608935e+00	-1.415769484e+01	5.611686469e+00	-7.377758908e+00
6	5.222361413e+00	-1.419353572e+01	5.657904959e+00	-7.377758908e+00
7	5.883652930e+00	-1.083895869e+01	1.784919197e+00	-7.377758908e+00
8	-1.618496240e+01	-1.817198831e+01	-1.137678112e+01	-7.377758908e+00
9	-5.287369339e-01	1.603914648e+00	-1.024969003e+00	-7.377758908e+00
10	-1.499075869e+01	-4.815076738e+00	-1.137678112e+01	-7.377758908e+00
11	3.051837615e+00	-7.300757244e+00	4.442244207e+00	-7.377758908e+00
12	7.835420279e+00	1.268148678e+01	-7.816639694e+00	-7.377758908e+00
13	-2.877088386e+00	3.807398234e+00	-7.916402329e+00	-7.377758908e+00
14	-1.499630991e+01	-7.759216621e-01	-1.137678112e+01	-7.377758908e+00
15	-1.886678596e+01	3.126942791e-01	-1.137678112e+01	-7.377758908e+00
16	-1.387222177e+01	1.525788780e+01	-1.137678231e+01	-7.377758908e+00
17	3.634305355e+00	-1.111884850e+01	5.552323934e+00	-7.377758908e+00
18	4.960888921e+00	-1.252079636e+01	5.273994111e+00	-7.377758908e+00
19	1.975216621e+00	7.722166559e+00	-7.820556963e+00	-7.377758908e+00
20	1.931546416e+01	4.879338782e+00	-7.816639694e+00	-7.377758908e+00
21	2.328964604e+00	-5.326324785e+00	3.815100745e+00	-7.377758908e+00
22	6.058449301e+00	3.246487953e+00	-7.816639694e+00	-7.377758908e+00
23	1.543598972e+01	-1.575111846e+01	-7.816639600e+00	-7.377758908e+00
24	2.925519797e+00	1.822880990e+01	-7.816640723e+00	-7.377758908e+00
25	5.081762586e+00	8.396386670e+00	-7.816639696e+00	-7.377758908e+00
26	1.249665446e+01	1.992134873e+01	-7.816639694e+00	-7.377758908e+00
27	1.003278861e+01	7.266288063e+00	-7.816639694e+00	-7.377758908e+00
28	1.023238845e+01	-7.454265284e+00	-7.816639316e+00	-7.377758908e+00
29	1.669364590e+01	-6.771112274e+00	-7.816639694e+00	-7.377758908e+00
30	-1.180757371e+01	1.654029701e+01	-1.140928100e+01	-7.377758908e+00
31	1.807206105e+01	-1.325842490e+01	-7.816639694e+00	-7.377758908e+00
32	4.686769716e+00	5.531849439e+00	-7.816639791e+00	-7.377758908e+00
33	2.426577804e+00	-8.075716057e-01	-5.564448745e+00	-7.377758908e+00
34	3.144034019e+00	-1.061552217e+01	5.394066366e+00	-7.377758908e+00
35	-1.721524744e+00	-4.829137710e+00	-7.004778446e+00	-7.377758908e+00
36	-3.212785928e+00	-4.596783135e+00	-1.111871624e+01	-7.377758908e+00
37	-1.143894023e+01	1.637776409e+01	-1.143706416e+01	-7.377758908e+00
38	-1.724094194e+01	1.764126276e+01	-1.137678112e+01	-7.377758908e+00
39	2.410446277e+00	-9.573274970e+00	4.859772755e+00	-7.377758908e+00
40	-1.853088556e+01	3.289167118e+00	-1.137678112e+01	-7.377758908e+00
41	1.325649175e+01	-2.278174813e+00	-7.816639694e+00	-7.377758908e+00
42	-9.296199266e+00	5.290667087e+00	-1.137678112e+01	-7.377758908e+00
43	1.042852208e+01	1.423259207e+01	-7.816639694e+00	-7.377758908e+00
44	3.687319366e+00	-5.970227442e+00	8.368703219e-01	-7.377758908e+00
45	1.073812615e+01	-9.143528768e+00	-7.816633012e+00	-7.377758908e+00
46	5.794360970e-01	-2.841807032e+00	2.912797880e+00	-7.377758908e+00
47	1.342661184e+00	7.099841834e+00	-7.846606355e+00	-7.377758908e+00
48	-1.615967802e+00	3.419142866e+00	-3.781901678e+00	-7.377758908e+00
49	5.376407258e+00	8.497853199e+00	-7.816639694e+00	-7.377758908e+00
0	3.282346516e+00	1.628063830e+01	-7.816640151e+00	-7.377758908e+00
1	5.187729369e+00	-1.429367591e+01	5.699287141e+00	-7.377758908e+00
2	1.277136144e+01	-1.532538463e+01	-7.801471040e+00	-7.377758908e+00
3	4.037436569e+00	-1.046528305e+01	5.219458845e+00	-7.377758908e+00
4	1.902426037e+00	-4.095804857e+00	3.234578117e+00	-7.377758908e+00
5	5.285608935e+00	-1.415769484e+01	5.611686469e+00	-7.377758908e+00
6	5.222361413e+00	-1.419353572e+01	5.657904959e+00	-7.377758908e+00
7	4.527918335e+00	-1.164962996e+01	5.299261670e+00	-7.377758908e+00
8	-1.618496240e+01	-1.817198831e+01	-1.137678112e+01	-7.377758908e+00
9	5.370494045e-01	-9.807340326e-01	1.550351587e+00	-7.377758908e+00
10	-1.499075869e+01	-4.815076738e+00	-1.137678112e+01	-7.377758908e+00
11	3.051837615e+00	-7.300757244e+00	4.442244207e+00	-7.377758908e+00
12	6.973099800e+00	1.106726177e+01	-7.816639694e+00	-7.377758908e+00
13	-2.877088386e+00	3.807398234e+00	-7.916402329e+00	-7.377758908e+00
14	-1.318783580e+01	-1.561443464e+01	-1.137678112e+01	-7.377758908e+00
15	-1.886678596e+01	3.126942791e-01	-1.137678112e+01	-7.377758908e+00
16	-9.630996480e+00	1.116113976e+01	-1.137863453e+01	-7.377758908e+00
17	3.634305355e+00	-1.111884850e+01	5.552323934e+00	-7.377758908e+00
18	4.859763703e+00	-1.270510806e+01	5.439297701e+00	-7.377758908e+00
19	6.239307033e+00	5.521106297e+00	-7.816639694e+00	-7.377758908e+00
20	1.931546416e+01	4.879338782e+00	-7.816639694e+00	-7.377758908e+00
21	1.662347639e+00	-7.175544316e+00	4.310126448e+00	-7.377758908e+00
22	9.142260223e+00	6.673227381e+00	-7.816639694e+00	-7.377758908e+00
23	1.543598972e+01	-1.575111846e+01	-7.816639600e+00	-7.377758908e+00
24	2.925519797e+00	1.822880990e+01	-7.816640723e+00	-7.377758908e+00
25	7.631052616e+00	1.221249155e+01	-7.816639694e+00	-7.377758908e+00
26	1.210535276e+01	1.920038604e+01	-7.816639694e+00	-7.377758908e+00
27	1.828327238e+01	1.072318456e+01	-7.816639694e+00	-7.377758908e+00
28	1.017540691e+01	-1.159914148e+01	-7.759565191e+00	-7.377758908e+00
29	1.669364590e+01	-6.771112274e+00	-7.816639694e+00	-7.377758908e+00
30	-1.180757371e+01	1.654029701e+01	-1.140928100e+01	-7.377758908e+00
31	1.807206105e+01	-1.325842490e+01	-7.816639694e+00	-7.377758908e+00
32	3.573563296e+00	5.539552530e+00	-7.816663750e+00	-7.377758908e+00
33	2.426577804e+00	-8.075716057e-01	-5.564448745e+00	-7.377758908e+00
34	3.449678176e+00	-1.259892659e+01	5.382510256e+00	-7.377758908e+00
35	-9.146487935e-01	-1.085962613e+01	-6.755871129e+00	-7.377758908e+00
36	-9.445939246e-01	-1.038008097e+01	-6.649209469e+00	-7.377758908e+00
37	-1.143894023e+01	1.637776409e+01	-1.143706416e+01	-7.377758908e+00
38	-1.724094194e+01	1.764126276e+01	-1.137678112e+01	-7.377758908e+00
39	2.410446277e+00	-9.573274970e+00	4.859772755e+00	-7.377758908e+00
40	-1.109403688e+01	7.151564525e+00	-1.137678112e+01	-7.377758908e+00
41	1.325649175e+01	-2.278174813e+00	-7.816639694e+00	-7.377758908e+00
42	-6.301005306e+00	4.225396825e-01	-1.137678062e+01	-7.377758908e+00
