walker	cdf_0	cdf_1	log_l	log_p
0	2.400476889e+00	8.643269426e+00	-7.817289407e+00	-7.377758908e+00
1	3.707422036e+00	-2.030657017e+00	-7.133649397e+00	-7.377758908e+00
2	1.652286316e+01	-4.019764173e+00	-7.816639694e+00	-7.377758908e+00
3	-1.017714609e+01	7.996748343e+00	-1.137678116e+01	-7.377758908e+00
4	4.364567253e+00	-1.572281484e+01	5.590269836e+00	-7.377758908e+00
5	1.885169301e+01	-1.625366113e+01	-7.816639694e+00	-7.377758908e+00
6	2.222732916e+00	-1.000691147e+01	4.443094340e+00	-7.377758908e+00
7	-1.379806717e+01	-1.217121384e+01	-1.137678112e+01	-7.377758908e+00
8	3.789555259e+00	-9.023227652e+00	4.666864440e+00	-7.377758908e+00
9	3.340575590e+00	-6.490371912e+00	2.905169160e+00	-7.377758908e+00
0	1.359116659e+00	9.577019525e+00	-7.829509399e+00	-7.377758908e+00
1	4.354023454e+00	-2.497631176e+00	-7.573805356e+00	-7.377758908e+00
2	1.652286316e+01	-4.019764173e+00	-7.816639694e+00	-7.377758908e+00
3	-1.502086096e+01	7.333242041e+00	-1.137678112e+01	-7.377758908e+00
4	4.457291663e+00	-1.597026805e+01	5.617155161e+00	-7.377758908e+00
5	1.940691801e+01	-1.652019152e+01	-7.816639694e+00	-7.377758908e+00
6	2.222732916e+00	-1.000691147e+01	4.443094340e+00	-7.377758908e+00
7	-1.690289568e+01	-1.259065530e+01	-1.137678112e+01	-7.377758908e+00
8	5.065070987e+00	-1.878480230e+01	5.582455237e+00	-7.377758908e+00
9	2.417592750e+00	-1.012670222e+01	4.727736237e+00	-7.377758908e+00
0	1.359116659e+00	9.577019525e+00	-7.829509399e+00	-7.377758908e+00
1	2.614168058e+00	-8.768646729e-01	-6.069333271e+00	-7.377758908e+00
2	1.940810937e+01	-2.632266967e+00	-7.816639694e+00	-7.377758908e+00
3	-1.978680487e+01	9.552059372e+00	-1.137678112e+01	-7.377758908e+00
4	5.078400601e+00	-1.762781859e+01	5.769484990e+00	-7.377758908e+00
5	1.940691801e+01	-1.652019152e+01	-7.816639694e+00	-7.377758908e+00
6	2.260188739e+00	-1.013361766e+01	4.466711964e+00	-7.377758908e+00
7	-1.690289568e+01	-1.259065530e+01	-1.137678112e+01	-7.377758908e+00
8	5.065070987e+00	-1.878480230e+01	5.582455237e+00	-7.377758908e+00
9	2.453003171e+00	-1.078587354e+01	4.581355068e+00	-7.377758908e+00
0	1.472466850e+00	8.911404148e+00	-7.828269708e+00	-7.377758908e+00
1	3.115002123e-01	1.064187165e+01	-7.935275593e+00	-7.377758908e+00
2	1.940810937e+01	-2.632266967e+00	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	4.506997519e+00	-1.710766302e+01	5.448488769e+00	-7.377758908e+00
5	1.712141562e+01	-1.566891956e+01	-7.816639694e+00	-7.377758908e+00
6	2.260188739e+00	-1.013361766e+01	4.466711964e+00	-7.377758908e+00
7	-1.690289568e+01	-1.259065530e+01	-1.137678112e+01	-7.377758908e+00
8	6.159530103e+00	-1.861198467e+01	5.997517031e+00	-7.377758908e+00
9	2.522493516e+00	-6.513352050e+00	4.528275221e+00	-7.377758908e+00
0	1.733253484e+00	8.522691171e+00	-7.822836081e+00	-7.377758908e+00
1	1.729137539e-01	1.084844035e+01	-7.965844331e+00	-7.377758908e+00
2	1.507207490e+01	-1.969137899e+00	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	4.506997519e+00	-1.710766302e+01	5.448488769e+00	-7.377758908e+00
5	1.712141562e+01	-1.566891956e+01	-7.816639694e+00	-7.377758908e+00
6	2.260188739e+00	-1.013361766e+01	4.466711964e+00	-7.377758908e+00
7	-1.690289568e+01	-1.259065530e+01	-1.137678112e+01	-7.377758908e+00
8	6.159530103e+00	-1.861198467e+01	5.997517031e+00	-7.377758908e+00
9	2.838819295e+00	-8.202063015e+00	5.104831831e+00	-7.377758908e+00
0	2.323008511e+00	1.420010513e+01	-7.816733527e+00	-7.377758908e+00
1	1.054393155e+00	1.987484293e+00	-6.369316374e+00	-7.377758908e+00
2	1.483584692e+01	-2.089497630e+00	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	5.846798746e+00	-1.893330062e+01	5.958166733e+00	-7.377758908e+00
5	1.712141562e+01	-1.566891956e+01	-7.816639694e+00	-7.377758908e+00
6	2.260188739e+00	-1.013361766e+01	4.466711964e+00	-7.377758908e+00
7	-2.354573571e+00	-7.757961051e+00	-1.022344540e+01	-7.377758908e+00
8	6.159530103e+00	-1.861198467e+01	5.997517031e+00	-7.377758908e+00
9	2.838819295e+00	-8.202063015e+00	5.104831831e+00	-7.377758908e+00
0	3.574417209e+00	4.370463394e+00	-7.816683958e+00	-7.377758908e+00
1	1.054393155e+00	1.987484293e+00	-6.369316374e+00	-7.377758908e+00
2	1.316058022e+01	-5.279742158e+00	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	5.846798746e+00	-1.893330062e+01	5.958166733e+00	-7.377758908e+00
5	1.712141562e+01	-1.566891956e+01	-7.816639694e+00	-7.377758908e+00
6	3.010389847e+00	-1.060618878e+01	5.306103068e+00	-7.377758908e+00
7	5.526003372e+00	-1.095897521e+01	2.966305054e+00	-7.377758908e+00
8	6.159530103e+00	-1.861198467e+01	5.997517031e+00	-7.377758908e+00
9	4.729172086e-01	-7.853209982e-01	1.373958355e+00	-7.377758908e+00
0	3.965534165e+00	8.933134537e-01	-7.816099139e+00	-7.377758908e+00
1	1.077802477e+00	2.099113144e+00	-6.618126183e+00	-7.377758908e+00
2	1.697052710e+01	1.975617365e+00	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	5.846798746e+00	-1.893330062e+01	5.958166733e+00	-7.377758908e+00
5	9.879499112e+00	-9.194715371e+00	-7.816061163e+00	-7.377758908e+00
6	3.010389847e+00	-1.060618878e+01	5.306103068e+00	-7.377758908e+00
7	5.526003372e+00	-1.095897521e+01	2.966305054e+00	-7.377758908e+00
8	6.159530103e+00	-1.861198467e+01	5.997517031e+00	-7.377758908e+00
9	4.729172086e-01	-7.853209982e-01	1.373958355e+00	-7.377758908e+00
0	2.802078460e+00	1.013835004e+01	-7.816713815e+00	-7.377758908e+00
1	1.077802477e+00	2.099113144e+00	-6.618126183e+00	-7.377758908e+00
2	1.414224452e+01	1.997594777e+00	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	5.846798746e+00	-1.893330062e+01	5.958166733e+00	-7.377758908e+00
5	1.328635727e+01	-8.494669774e+00	-7.816639694e+00	-7.377758908e+00
6	3.010389847e+00	-1.060618878e+01	5.306103068e+00	-7.377758908e+00
7	5.558376722e+00	-1.176371134e+01	3.801425864e+00	-7.377758908e+00
8	4.897613818e+00	-1.346891650e+01	5.645804906e+00	-7.377758908e+00
9	4.729172086e-01	-7.853209982e-01	1.373958355e+00	-7.377758908e+00
0	2.802078460e+00	1.013835004e+01	-7.816713815e+00	-7.377758908e+00
1	2.145777820e+00	-2.253528993e+00	-9.114503026e-01	-7.377758908e+00
2	1.390497492e+01	-9.110773144e-01	-7.816639694e+00	-7.377758908e+00
3	-1.896421317e+01	3.236183270e+00	-1.137678112e+01	-7.377758908e+00
4	5.846798746e+00	-1.893330062e+01	5.958166733e+00	-7.377758908e+00
5	1.692761314e+01	-1.093858612e+01	-7.816639694e+00	-7.377758908e+00
6	3.010389847e+00	-1.060618878e+01	5.306103068e+00	-7.377758908e+00
7	5.558376722e+00	-1.176371134e+01	3.801425864e+00	-7.377758908e+00
8	4.897613818e+00	-1.346891650e+01	5.645804906e+00	-7.377758908e+00
9	1.437474967e-01	3.263084973e-01	2.162451854e-01	-7.377758908e+00
0	2.744315844e+00	1.589059835e+01	-7.816647124e+00	-7.377758908e+00
1	2.145777820e+00	-2.253528993e+00	-9.114503026e-01	-7.377758908e+00
2	2.651653687e+00	5.088073347e-01	-7.587724257e+00	-7.377758908e+00
3	-1.567616843e+01	2.381118029e+00	-1.137678112e+01	-7.377758908e+00
4	4.737305820e+00	-1.567605809e+01	5.801654177e+00	-7.377758908e+00
5	1.746406155e+01	-1.089965325e+01	-7.816639694e+00	-7.377758908e+00
6	3.010389847e+00	-1.060618878e+01	5.306103068e+00	-7.377758908e+00
7	5.558376722e+00	-1.176371134e+01	3.801425864e+00	-7.377758908e+00
8	3.277358695e+00	-1.380971292e+01	4.892683517e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.145777820e+00	-2.253528993e+00	-9.114503026e-01	-7.377758908e+00
2	3.853468273e+00	-4.565391950e+00	-2.964581399e+00	-7.377758908e+00
3	-1.226255063e+01	-1.094576091e-01	-1.137678112e+01	-7.377758908e+00
4	5.464799434e+00	-1.781182938e+01	5.912551527e+00	-7.377758908e+00
5	1.480663239e+01	-1.144476070e+01	-7.816639694e+00	-7.377758908e+00
6	3.303386138e+00	-1.146636549e+01	5.425612661e+00	-7.377758908e+00
7	5.613378537e+00	-1.226996957e+01	4.167126076e+00	-7.377758908e+00
8	5.726090513e+00	-1.330741469e+01	4.769895832e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.145777820e+00	-2.253528993e+00	-9.114503026e-01	-7.377758908e+00
2	4.649091393e+00	-8.279625001e+00	1.617620712e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.464799434e+00	-1.781182938e+01	5.912551527e+00	-7.377758908e+00
5	1.307231722e+01	-1.262680965e+01	-7.816638004e+00	-7.377758908e+00
6	2.898963919e+00	-1.005001484e+01	5.277154653e+00	-7.377758908e+00
7	5.595134202e+00	-1.295046599e+01	4.725159415e+00	-7.377758908e+00
8	5.726090513e+00	-1.330741469e+01	4.769895832e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.738236347e+00	-3.679723458e+00	-1.629333431e-01	-7.377758908e+00
2	5.122134767e+00	-9.418357605e+00	1.942002127e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.486722046e+00	-1.806801273e+01	5.903780789e+00	-7.377758908e+00
5	1.385032096e+01	-1.298644158e+01	-7.816639634e+00	-7.377758908e+00
6	2.524875745e+00	-9.647583106e+00	4.985640929e+00	-7.377758908e+00
7	4.730557670e+00	-1.202038304e+01	5.273003214e+00	-7.377758908e+00
8	5.637876471e+00	-1.302316469e+01	4.710477246e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.738236347e+00	-3.679723458e+00	-1.629333431e-01	-7.377758908e+00
2	4.129131009e+00	-7.903884087e+00	2.675511668e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.285055370e+00	-1.645512879e+01	5.910752194e+00	-7.377758908e+00
5	1.714629336e+01	-1.297170317e+01	-7.816639694e+00	-7.377758908e+00
6	2.524875745e+00	-9.647583106e+00	4.985640929e+00	-7.377758908e+00
7	4.730557670e+00	-1.202038304e+01	5.273003214e+00	-7.377758908e+00
8	5.637876471e+00	-1.302316469e+01	4.710477246e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.686305747e+00	-5.132262152e+00	2.761444769e+00	-7.377758908e+00
2	4.129131009e+00	-7.903884087e+00	2.675511668e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.285055370e+00	-1.645512879e+01	5.910752194e+00	-7.377758908e+00
5	1.908127904e+01	-1.724013826e+01	-7.816639694e+00	-7.377758908e+00
6	2.524875745e+00	-9.647583106e+00	4.985640929e+00	-7.377758908e+00
7	4.500569375e+00	-1.147930178e+01	5.249069969e+00	-7.377758908e+00
8	5.637876471e+00	-1.302316469e+01	4.710477246e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.686305747e+00	-5.132262152e+00	2.761444769e+00	-7.377758908e+00
2	3.899241732e+00	-8.153755610e+00	3.626293441e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.285055370e+00	-1.645512879e+01	5.910752194e+00	-7.377758908e+00
5	1.908127904e+01	-1.724013826e+01	-7.816639694e+00	-7.377758908e+00
6	2.524875745e+00	-9.647583106e+00	4.985640929e+00	-7.377758908e+00
7	4.500569375e+00	-1.147930178e+01	5.249069969e+00	-7.377758908e+00
8	5.121561070e+00	-1.193087887e+01	4.737993488e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.686305747e+00	-5.132262152e+00	2.761444769e+00	-7.377758908e+00
2	3.283837530e+00	-6.342312446e+00	2.851417549e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.285055370e+00	-1.645512879e+01	5.910752194e+00	-7.377758908e+00
5	1.908127904e+01	-1.724013826e+01	-7.816639694e+00	-7.377758908e+00
6	1.444533111e+00	-9.041092044e+00	3.095336157e+00	-7.377758908e+00
7	4.500569375e+00	-1.147930178e+01	5.249069969e+00	-7.377758908e+00
8	5.202427087e+00	-1.198968359e+01	4.655155075e+00	-7.377758908e+00
9	8.644253238e-01	-2.924738476e+00	3.137991924e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.634315209e+00	-5.026977098e+00	2.749960979e+00	-7.377758908e+00
2	3.585392956e+00	-7.615466437e+00	3.735614949e+00	-7.377758908e+00
3	-1.660323389e+01	1.090702288e+00	-1.137678112e+01	-7.377758908e+00
4	5.285055370e+00	-1.645512879e+01	5.910752194e+00	-7.377758908e+00
5	1.246802836e+01	-1.333978886e+01	-7.816288020e+00	-7.377758908e+00
6	1.444533111e+00	-9.041092044e+00	3.095336157e+00	-7.377758908e+00
7	4.500569375e+00	-1.147930178e+01	5.249069969e+00	-7.377758908e+00
8	3.245614719e+00	-7.900612705e+00	4.623506327e+00	-7.377758908e+00
9	4.817617906e-01	-2.470218641e+00	2.702121205e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.634315209e+00	-5.026977098e+00	2.749960979e+00	-7.377758908e+00
2	3.497763051e+00	-7.577676807e+00	3.888430813e+00	-7.377758908e+00
3	-1.047362734e+01	-8.585568112e-01	-1.137678112e+01	-7.377758908e+00
4	5.285055370e+00	-1.645512879e+01	5.910752194e+00	-7.377758908e+00
5	3.572862914e+00	-8.924376656e+00	4.888718279e+00	-7.377758908e+00
6	1.444533111e+00	-9.041092044e+00	3.095336157e+00	-7.377758908e+00
7	4.500569375e+00	-1.147930178e+01	5.249069969e+00	-7.377758908e+00
8	3.163168237e+00	-8.006205031e+00	4.795439998e+00	-7.377758908e+00
9	4.817617906e-01	-2.470218641e+00	2.702121205e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.634315209e+00	-5.026977098e+00	2.749960979e+00	-7.377758908e+00
2	3.592705119e+00	-7.510007976e+00	3.594671099e+00	-7.377758908e+00
3	-1.432275919e+01	3.113813075e+00	-1.137678112e+01	-7.377758908e+00
4	5.488348848e+00	-1.733158916e+01	5.934999444e+00	-7.377758908e+00
5	3.455905744e+00	-8.438702010e+00	4.720484313e+00	-7.377758908e+00
6	1.444533111e+00	-9.041092044e+00	3.095336157e+00	-7.377758908e+00
7	4.500569375e+00	-1.147930178e+01	5.249069969e+00	-7.377758908e+00
8	2.940442593e+00	-8.263495645e+00	5.088672882e+00	-7.377758908e+00
9	-2.794441383e-01	-1.566073973e+00	1.162727813e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.634315209e+00	-5.026977098e+00	2.749960979e+00	-7.377758908e+00
2	3.732018436e+00	-1.058139761e+01	5.450641386e+00	-7.377758908e+00
3	-1.461251119e+01	3.252917858e+00	-1.137678112e+01	-7.377758908e+00
4	5.488348848e+00	-1.733158916e+01	5.934999444e+00	-7.377758908e+00
5	3.455905744e+00	-8.438702010e+00	4.720484313e+00	-7.377758908e+00
6	1.823037732e+00	-9.817089685e+00	3.689754207e+00	-7.377758908e+00
7	4.547654944e+00	-1.161634911e+01	5.266269879e+00	-7.377758908e+00
8	2.940442593e+00	-8.263495645e+00	5.088672882e+00	-7.377758908e+00
9	-2.794441383e-01	-1.566073973e+00	1.162727813e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.634315209e+00	-5.026977098e+00	2.749960979e+00	-7.377758908e+00
2	2.424238487e+00	-5.555142248e+00	3.881903931e+00	-7.377758908e+00
3	-1.597474376e+01	1.937482103e+00	-1.137678112e+01	-7.377758908e+00
4	5.221677825e+00	-1.609311233e+01	5.899845234e+00	-7.377758908e+00
5	2.757580308e+00	-6.406154792e+00	4.135198143e+00	-7.377758908e+00
6	1.823037732e+00	-9.817089685e+00	3.689754207e+00	-7.377758908e+00
7	4.547654944e+00	-1.161634911e+01	5.266269879e+00	-7.377758908e+00
8	4.018724276e+00	-1.050634072e+01	5.253706846e+00	-7.377758908e+00
9	7.563899124e-01	-5.631118789e+00	2.818857871e+00	-7.377758908e+00
0	2.361069791e+00	1.964340482e+01	-7.816647333e+00	-7.377758908e+00
1	2.634315209e+00	-5.026977098e+00	2.749960979e+00	-7.377758908e+00
2	2.424238487e+00	-5.555142248e+00	3.881903931e+00	-7.377758908e+00
3	-1.350156530e+01	4.226794877e-01	-1.137678112e+01	-7.377758908e+00
4	5.221677825e+00	-1.609311233e+01	5.899845234e+00	-7.377758908e+00
5	2.859560084e+00	-6.666506366e+00	4.203822638e+00	-7.377758908e+00
6	1.782283248e+00	-9.940965835e+00	3.535928258e+00	-7.377758908e+00
7	4.563295875e+00	-1.183995425e+01	5.347859111e+00	-7.377758908e+00
8	3.885503664e+00	-1.022676534e+01	5.244829361e+00	-7.377758908e+00
9	3.368381089e-01	-5.650230892e+00	1.450255513e+00	-7.377758908e+00
0	2.181259517e+00	1.045249695e+01	-7.817341796e+00	-7.377758908e+00
1	2.615372260e+00	-4.889093748e+00	2.593842635e+00	-7.377758908e+00
2	3.227015040e+00	-8.579206145e+00	5.042274568e+00	-7.377758908e+00
3	-1.350156530e+01	4.226794877e-01	-1.137678112e+01	-7.377758908e+00
4	5.788247612e+00	-1.822738398e+01	5.968936284e+00	-7.377758908e+00
5	2.859560084e+00	-6.666506366e+00	4.203822638e+00	-7.377758908e+00
6	1.782283248e+00	-9.940965835e+00	3.535928258e+00	-7.377758908e+00
7	4.563295875e+00	-1.183995425e+01	5.347859111e+00	-7.377758908e+00
8	4.883262826e+00	-1.368921793e+01	5.700797888e+00	-7.377758908e+00
9	8.582907413e-01	-6.853293987e+00	2.520361526e+00	-7.377758908e+00
0	2.862869148e+00	1.936865128e+01	-7.816640490e+00	-7.377758908e+00
1	2.615372260e+00	-4.889093748e+00	2.593842635e+00	-7.377758908e+00
2	3.090103867e+00	-8.708254400e+00	5.173968722e+00	-7.377758908e+00
3	-1.819860331e+01	2.457880284e+00	-1.137678112e+01	-7.377758908e+00
4	5.788247612e+00	-1.822738398e+01	5.968936284e+00	-7.377758908e+00
5	2.859560084e+00	-6.666506366e+00	4.203822638e+00	-7.377758908e+00
6	1.782283248e+00	-9.940965835e+00	3.535928258e+00	-7.377758908e+00
7	4.563295875e+00	-1.183995425e+01	5.347859111e+00	-7.377758908e+00
8	4.320921849e+00	-1.150715918e+01	5.410306957e+00	-7.377758908e+00
9	1.786562420e+00	-8.100914980e+00	4.275570305e+00	-7.377758908e+00
0	2.862869148e+00	1.936865128e+01	-7.816640490e+00	-7.377758908e+00
1	2.615372260e+00	-4.889093748e+00	2.593842635e+00	-7.377758908e+00
2	3.456380305e+00	-9.541174369e+00	5.273838682e+00	-7.377758908e+00
3	-1.819860331e+01	2.457880284e+00	-1.137678112e+01	-7.377758908e+00
4	5.788247612e+00	-1.822738398e+01	5.968936284e+00	-7.377758908e+00
5	2.935090270e+00	-7.216281148e+00	4.539847227e+00	-7.377758908e+00
6	2.361597514e+00	-9.802619675e+00	4.733784403e+00	-7.377758908e+00
7	3.981941171e+00	-1.144298164e+01	5.559534302e+00	-7.377758908e+00
8	4.891211979e+00	-1.280401038e+01	5.450763289e+00	-7.377758908e+00
9	1.590766741e+00	-8.251723235e+00	3.821101797e+00	-7.377758908e+00
0	2.862869148e+00	1.936865128e+01	-7.816640490e+00	-7.377758908e+00
1	2.410899945e+00	-3.758044285e+00	1.286626343e+00	-7.377758908e+00
2	3.754692743e+00	-1.021954284e+01	5.334232186e+00	-7.377758908e+00
3	-1.819860331e+01	2.457880284e+00	-1.137678112e+01	-7.377758908e+00
4	5.788247612e+00	-1.822738398e+01	5.968936284e+00	-7.377758908e+00
5	2.935090270e+00	-7.216281148e+00	4.539847227e+00	-7.377758908e+00
6	2.361597514e+00	-9.802619675e+00	4.733784403e+00	-7.377758908e+00
7	3.981941171e+00	-1.144298164e+01	5.559534302e+00	-7.377758908e+00
8	4.894749110e+00	-1.281205389e+01	5.450929206e+00	-7.377758908e+00
9	1.590766741e+00	-8.251723235e+00	3.821101797e+00	-7.377758908e+00
0	2.862869148e+00	1.936865128e+01	-7.816640490e+00	-7.377758908e+00
1	2.410899945e+00	-3.758044285e+00	1.286626343e+00	-7.377758908e+00
2	3.521280499e+00	-9.276446810e+00	5.126108421e+00	-7.377758908e+00
3	-1.819860331e+01	2.457880284e+00	-1.137678112e+01	-7.377758908e+00
4	5.054789891e+00	-1.547255115e+01	5.872545528e+00	-7.377758908e+00
5	2.935090270e+00	-7.216281148e+00	4.539847227e+00	-7.377758908e+00
6	2.361597514e+00	-9.802619675e+00	4.733784403e+00	-7.377758908e+00
7	4.308154157e+00	-1.187834508e+01	5.533106192e+00	-7.377758908e+00
8	4.894749110e+00	-1.281205389e+01	5.450929206e+00	-7.377758908e+00
9	2.207678223e+00	-9.075052526e+00	4.696543691e+00	-7.377758908e+00
0	2.862869148e+00	1.936865128e+01	-7.816640490e+00	-7.377758908e+00
1	2.410899945e+00	-3.758044285e+00	1.286626343e+00	-7.377758908e+00
2	3.381262577e+00	-9.339975924e+00	5.245667054e+00	-7.377758908e+00
3	-1.819860331e+01	2.457880284e+00	-1.137678112e+01	-7.377758908e+00
4	5.054789891e+00	-1.547255115e+01	5.872545528e+00	-7.377758908e+00
5	2.418853213e+00	-5.485646153e+00	3.821266685e+00	-7.377758908e+00
