walker	cdf_0	cdf_1	log_l	log_p
3	1.312848869e+01	-1.732245900e+01	-7.573293789e+00	-7.377758908e+00
4	1.136903409e+01	1.328811212e+01	-7.816639694e+00	-7.377758908e+00
5	3.510461520e-01	-1.867312139e+00	2.345157509e+00	-7.377758908e+00
6	-7.693536643e+00	9.981391387e+00	-1.143576429e+01	-7.377758908e+00
7	1.693312271e+01	1.139018044e+01	-7.816639694e+00	-7.377758908e+00
8	-1.953976845e+01	2.492599921e+00	-1.137678112e+01	-7.377758908e+00
9	3.683985601e+00	-4.733509970e+00	-1.839172740e+00	-7.377758908e+00
0	2.251511300e+00	1.541452726e+01	-7.816715769e+00	-7.377758908e+00
1	1.284683357e+01	1.036041030e+01	-7.816639694e+00	-7.377758908e+00
2	2.588000894e+00	1.288508399e+01	-7.816694889e+00	-7.377758908e+00
3	1.312848869e+01	-1.732245900e+01	-7.573293789e+00	-7.377758908e+00
4	1.666758937e+01	1.420723488e+01	-7.816639694e+00	-7.377758908e+00
5	3.510461520e-01	-1.867312139e+00	2.345157509e+00	-7.377758908e+00
6	-5.865823655e+00	7.486652300e+00	-1.151736616e+01	-7.377758908e+00
7	1.693312271e+01	1.139018044e+01	-7.816639694e+00	-7.377758908e+00
8	-1.953976845e+01	2.492599921e+00	-1.137678112e+01	-7.377758908e+00
9	3.542845300e+00	-5.355721945e+00	1.499802120e-01	-7.377758908e+00
0	1.772804630e+00	1.510155084e+01	-7.817172245e+00	-7.377758908e+00
1	1.284683357e+01	1.036041030e+01	-7.816639694e+00	-7.377758908e+00
2	1.543627863e+00	1.314210164e+01	-7.818947189e+00	-7.377758908e+00
3	1.312848869e+01	-1.732245900e+01	-7.573293789e+00	-7.377758908e+00
4	1.666758937e+01	1.420723488e+01	-7.816639694e+00	-7.377758908e+00
5	3.621071800e-01	-1.717291543e+00	2.274919020e+00	-7.377758908e+00
6	4.340302934e-01	-7.417991912e-01	1.362163184e+00	-7.377758908e+00
7	1.693312271e+01	1.139018044e+01	-7.816639694e+00	-7.377758908e+00
8	-1.802185494e+01	2.159885070e+00	-1.137678112e+01	-7.377758908e+00
9	3.542845300e+00	-5.355721945e+00	1.499802120e-01	-7.377758908e+00
0	-7.147420780e-01	1.616654793e+01	-8.059180727e+00	-7.377758908e+00
1	1.416875825e+01	9.794452708e+00	-7.816639694e+00	-7.377758908e+00
2	2.852705670e+00	9.699636446e+00	-7.816712575e+00	-7.377758908e+00
3	8.076941208e+00	-1.375783754e+01	-3.756404980e-01	-7.377758908e+00
4	1.647253006e+01	1.627662737e+01	-7.816639694e+00	-7.377758908e+00
5	3.621071800e-01	-1.717291543e+00	2.274919020e+00	-7.377758908e+00
6	4.340302934e-01	-7.417991912e-01	1.362163184e+00	-7.377758908e+00
7	1.693312271e+01	1.139018044e+01	-7.816639694e+00	-7.377758908e+00
8	-1.297106158e+01	1.094673026e+00	-1.137678112e+01	-7.377758908e+00
9	3.542845300e+00	-5.355721945e+00	1.499802120e-01	-7.377758908e+00
0	-7.147420780e-01	1.616654793e+01	-8.059180727e+00	-7.377758908e+00
1	8.368430138e+00	5.344876549e+00	-7.816639694e+00	-7.377758908e+00
2	2.866032482e+00	9.408912772e+00	-7.816718059e+00	-7.377758908e+00
3	4.316674401e+00	-7.354023926e+00	1.136188561e+00	-7.377758908e+00
4	1.763352997e+01	1.738095446e+01	-7.816639694e+00	-7.377758908e+00
5	3.621071800e-01	-1.717291543e+00	2.274919020e+00	-7.377758908e+00
6	4.340302934e-01	-7.417991912e-01	1.362163184e+00	-7.377758908e+00
7	1.052666044e+01	1.062099823e+01	-7.816639694e+00	-7.377758908e+00
8	-1.900675638e+01	1.921551790e+00	-1.137678112e+01	-7.377758908e+00
9	3.542845300e+00	-5.355721945e+00	1.499802120e-01	-7.377758908e+00
0	2.070365805e+00	1.204935724e+01	-7.817209021e+00	-7.377758908e+00
1	9.878064961e+00	8.692449260e+00	-7.816639694e+00	-7.377758908e+00
2	2.866032482e+00	9.408912772e+00	-7.816718059e+00	-7.377758908e+00
3	4.179029985e+00	-8.206143450e+00	2.964986859e+00	-7.377758908e+00
4	1.763352997e+01	1.738095446e+01	-7.816639694e+00	-7.377758908e+00
5	3.621071800e-01	-1.717291543e+00	2.274919020e+00	-7.377758908e+00
6	2.967937332e-01	-5.080824372e-01	1.203817049e+00	-7.377758908e+00
7	6.413773374e+00	5.628551327e+00	-7.816639694e+00	-7.377758908e+00
8	-1.900675638e+01	1.921551790e+00	-1.137678112e+01	-7.377758908e+00
9	3.542845300e+00	-5.355721945e+00	1.499802120e-01	-7.377758908e+00
0	2.070365805e+00	1.204935724e+01	-7.817209021e+00	-7.377758908e+00
1	1.011961897e+01	9.552337096e+00	-7.816639694e+00	-7.377758908e+00
2	1.476912731e+01	1.348350831e+01	-7.816639694e+00	-7.377758908e+00
3	4.150116811e+00	-8.634548530e+00	3.590790654e+00	-7.377758908e+00
4	1.763352997e+01	1.738095446e+01	-7.816639694e+00	-7.377758908e+00
5	1.891475195e+00	-6.480182213e+00	4.627643518e+00	-7.377758908e+00
6	2.967937332e-01	-5.080824372e-01	1.203817049e+00	-7.377758908e+00
7	6.413773374e+00	5.628551327e+00	-7.816639694e+00	-7.377758908e+00
8	-1.900675638e+01	1.921551790e+00	-1.137678112e+01	-7.377758908e+00
9	3.877983253e+00	-1.266673810e+01	5.640645415e+00	-7.377758908e+00
0	2.070365805e+00	1.204935724e+01	-7.817209021e+00	-7.377758908e+00
1	1.011961897e+01	9.552337096e+00	-7.816639694e+00	-7.377758908e+00
2	1.394169691e+01	1.278391379e+01	-7.816639694e+00	-7.377758908e+00
3	2.377835964e+00	-1.251130082e+01	3.763680268e+00	-7.377758908e+00
4	1.763352997e+01	1.738095446e+01	-7.816639694e+00	-7.377758908e+00
5	2.682386117e+00	-9.442152395e+00	5.166689473e+00	-7.377758908e+00
6	2.967937332e-01	-5.080824372e-01	1.203817049e+00	-7.377758908e+00
7	7.546025069e+00	6.814555521e+00	-7.816639694e+00	-7.377758908e+00
8	-1.177397059e+01	3.816460953e+00	-1.137678112e+01	-7.377758908e+00
9	3.902727889e+00	-1.230009803e+01	5.650441828e+00	-7.377758908e+00
0	2.070365805e+00	1.204935724e+01	-7.817209021e+00	-7.377758908e+00
1	1.011961897e+01	9.552337096e+00	-7.816639694e+00	-7.377758908e+00
2	1.082038379e+01	6.622389924e+00	-7.816639694e+00	-7.377758908e+00
3	2.274035101e+00	-1.355736910e+01	3.047305873e+00	-7.377758908e+00
4	1.763352997e+01	1.738095446e+01	-7.816639694e+00	-7.377758908e+00
5	2.577303716e+00	-8.146627616e+00	5.097317655e+00	-7.377758908e+00
6	2.967937332e-01	-5.080824372e-01	1.203817049e+00	-7.377758908e+00
7	5.177811724e+00	6.953541249e+00	-7.816639696e+00	-7.377758908e+00
8	-1.177397059e+01	3.816460953e+00	-1.137678112e+01	-7.377758908e+00
9	3.061666520e+00	-1.411817002e+01	4.454606628e+00	-7.377758908e+00
0	2.562159190e+00	1.553140675e+01	-7.816659342e+00	-7.377758908e+00
1	8.684660353e+00	9.997486541e+00	-7.816639694e+00	-7.377758908e+00
2	7.894397088e+00	-2.864911275e-01	-7.816639694e+00	-7.377758908e+00
3	3.272539679e+00	-9.888517741e+00	5.403515226e+00	-7.377758908e+00
4	1.085207253e+01	1.038345847e+01	-7.816639694e+00	-7.377758908e+00
5	2.473593528e+00	-8.748833550e+00	5.054760159e+00	-7.377758908e+00
6	2.967937332e-01	-5.080824372e-01	1.203817049e+00	-7.377758908e+00
7	4.775288887e+00	4.616243000e+00	-7.816639800e+00	-7.377758908e+00
8	-1.370686560e+01	5.427704231e+00	-1.137678112e+01	-7.377758908e+00
9	3.061666520e+00	-1.411817002e+01	4.454606628e+00	-7.377758908e+00
0	4.294242941e+00	1.714453954e+01	-7.816639695e+00	-7.377758908e+00
1	8.684660353e+00	9.997486541e+00	-7.816639694e+00	-7.377758908e+00
2	6.604769667e+00	1.740594808e+00	-7.816639694e+00	-7.377758908e+00
3	2.737329050e+00	-8.201374831e+00	5.121243282e+00	-7.377758908e+00
4	1.620725248e+01	1.590923971e+01	-7.816639694e+00	-7.377758908e+00
5	2.473593528e+00	-8.748833550e+00	5.054760159e+00	-7.377758908e+00
6	2.967937332e-01	-5.080824372e-01	1.203817049e+00	-7.377758908e+00
7	-3.700195104e-01	4.079874762e+00	-6.503830233e+00	-7.377758908e+00
8	-1.091399642e+01	2.980726981e+00	-1.137678112e+01	-7.377758908e+00
9	2.994560753e+00	-1.546416429e+01	3.812712179e+00	-7.377758908e+00
0	4.294242941e+00	1.714453954e+01	-7.816639695e+00	-7.377758908e+00
1	1.318373420e+01	1.285947296e+01	-7.816639694e+00	-7.377758908e+00
2	-8.384482175e-01	2.267491162e+00	-1.861719995e+00	-7.377758908e+00
3	2.737329050e+00	-8.201374831e+00	5.121243282e+00	-7.377758908e+00
4	1.620725248e+01	1.590923971e+01	-7.816639694e+00	-7.377758908e+00
5	2.473593528e+00	-8.748833550e+00	5.054760159e+00	-7.377758908e+00
6	7.441305322e-01	-2.988061520e+00	3.110504512e+00	-7.377758908e+00
7	1.665537973e+00	5.532426928e+00	-7.838104210e+00	-7.377758908e+00
8	-1.091399642e+01	2.980726981e+00	-1.137678112e+01	-7.377758908e+00
9	2.994560753e+00	-1.546416429e+01	3.812712179e+00	-7.377758908e+00
0	4.294242941e+00	1.714453954e+01	-7.816639695e+00	-7.377758908e+00
1	9.865108193e+00	1.035267158e+01	-7.816639694e+00	-7.377758908e+00
2	-8.384482175e-01	2.267491162e+00	-1.861719995e+00	-7.377758908e+00
3	2.737329050e+00	-8.201374831e+00	5.121243282e+00	-7.377758908e+00
4	1.666536527e+01	1.627586937e+01	-7.816639694e+00	-7.377758908e+00
5	2.466679175e+00	-8.763186272e+00	5.047997708e+00	-7.377758908e+00
6	5.559405322e-01	-4.728302210e+00	2.633365143e+00	-7.377758908e+00
7	1.665537973e+00	5.532426928e+00	-7.838104210e+00	-7.377758908e+00
8	-1.030050972e+01	3.198377840e+00	-1.137678112e+01	-7.377758908e+00
9	2.994560753e+00	-1.546416429e+01	3.812712179e+00	-7.377758908e+00
0	4.294242941e+00	1.714453954e+01	-7.816639695e+00	-7.377758908e+00
1	1.104095675e+01	1.477105153e+01	-7.816639694e+00	-7.377758908e+00
2	5.550482547e-02	-1.867971987e+00	1.942280065e+00	-7.377758908e+00
3	2.737329050e+00	-8.201374831e+00	5.121243282e+00	-7.377758908e+00
4	1.266495819e+01	1.341062684e+01	-7.816639694e+00	-7.377758908e+00
5	2.466679175e+00	-8.763186272e+00	5.047997708e+00	-7.377758908e+00
6	1.294415985e+00	-6.287732039e+00	3.871262191e+00	-7.377758908e+00
7	1.665537973e+00	5.532426928e+00	-7.838104210e+00	-7.377758908e+00
8	-1.950005378e+01	-5.592338381e+00	-1.137678112e+01	-7.377758908e+00
9	2.994560753e+00	-1.546416429e+01	3.812712179e+00	-7.377758908e+00
0	5.381660411e+00	1.818363217e+01	-7.816639694e+00	-7.377758908e+00
1	8.822828819e+00	9.095671743e+00	-7.816639694e+00	-7.377758908e+00
2	5.550482547e-02	-1.867971987e+00	1.942280065e+00	-7.377758908e+00
3	3.734434787e+00	-1.055614225e+01	5.443522829e+00	-7.377758908e+00
4	1.266495819e+01	1.341062684e+01	-7.816639694e+00	-7.377758908e+00
5	2.466679175e+00	-8.763186272e+00	5.047997708e+00	-7.377758908e+00
6	1.927618696e+00	-8.546654340e+00	4.392178781e+00	-7.377758908e+00
7	1.744598816e+00	4.283382725e+00	-7.840662670e+00	-7.377758908e+00
8	-1.950005378e+01	-5.592338381e+00	-1.137678112e+01	-7.377758908e+00
9	2.994560753e+00	-1.546416429e+01	3.812712179e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.102260918e+01	1.134908475e+01	-7.816639694e+00	-7.377758908e+00
2	3.237781560e-01	-2.825025074e+00	2.508342395e+00	-7.377758908e+00
3	4.405993152e+00	-1.512429934e+01	5.698286707e+00	-7.377758908e+00
4	1.036266018e+01	1.491940500e+01	-7.816639694e+00	-7.377758908e+00
5	2.466679175e+00	-8.763186272e+00	5.047997708e+00	-7.377758908e+00
6	1.927618696e+00	-8.546654340e+00	4.392178781e+00	-7.377758908e+00
7	1.889550919e+00	1.993354216e+00	-7.663004794e+00	-7.377758908e+00
8	-1.706694709e+01	-6.660114210e+00	-1.137678112e+01	-7.377758908e+00
9	3.094802101e+00	-1.673663732e+01	3.497236633e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.102260918e+01	1.134908475e+01	-7.816639694e+00	-7.377758908e+00
2	3.237781560e-01	-2.825025074e+00	2.508342395e+00	-7.377758908e+00
3	4.896053952e+00	-1.695267166e+01	5.753085987e+00	-7.377758908e+00
4	1.036266018e+01	1.491940500e+01	-7.816639694e+00	-7.377758908e+00
5	3.377566161e+00	-1.128733167e+01	5.483069159e+00	-7.377758908e+00
6	2.067595601e+00	-8.918155260e+00	4.520533865e+00	-7.377758908e+00
7	-2.113179815e+00	-4.112963920e+00	-8.229788820e+00	-7.377758908e+00
8	-1.953547687e+01	-7.786975540e+00	-1.137678112e+01	-7.377758908e+00
9	3.094802101e+00	-1.673663732e+01	3.497236633e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.195350189e+01	1.258235739e+01	-7.816639694e+00	-7.377758908e+00
2	3.237781560e-01	-2.825025074e+00	2.508342395e+00	-7.377758908e+00
3	4.896053952e+00	-1.695267166e+01	5.753085987e+00	-7.377758908e+00
4	1.036266018e+01	1.491940500e+01	-7.816639694e+00	-7.377758908e+00
5	3.377566161e+00	-1.128733167e+01	5.483069159e+00	-7.377758908e+00
6	2.532288574e+00	-9.452252031e+00	5.027654647e+00	-7.377758908e+00
7	-2.113179815e+00	-4.112963920e+00	-8.229788820e+00	-7.377758908e+00
8	-9.327272217e+00	-1.182404371e+01	-1.137678112e+01	-7.377758908e+00
9	3.094802101e+00	-1.673663732e+01	3.497236633e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.066908215e+01	7.207131845e+00	-7.816639694e+00	-7.377758908e+00
2	3.436243840e-01	-2.886346942e+00	2.546500270e+00	-7.377758908e+00
3	4.896053952e+00	-1.695267166e+01	5.753085987e+00	-7.377758908e+00
4	9.140008119e+00	9.593994812e+00	-7.816639694e+00	-7.377758908e+00
5	3.842189954e+00	-1.302080083e+01	5.602934020e+00	-7.377758908e+00
6	2.532288574e+00	-9.452252031e+00	5.027654647e+00	-7.377758908e+00
7	-2.113179815e+00	-4.112963920e+00	-8.229788820e+00	-7.377758908e+00
8	-1.248942442e+01	-1.474645708e+01	-1.137678112e+01	-7.377758908e+00
9	3.094802101e+00	-1.673663732e+01	3.497236633e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.801705470e+01	-4.918664150e+00	-7.816639694e+00	-7.377758908e+00
2	2.424197887e-01	-2.582737202e+00	2.347763450e+00	-7.377758908e+00
3	4.896053952e+00	-1.695267166e+01	5.753085987e+00	-7.377758908e+00
4	9.022738692e+00	9.777050731e+00	-7.816639694e+00	-7.377758908e+00
5	3.842189954e+00	-1.302080083e+01	5.602934020e+00	-7.377758908e+00
6	2.532288574e+00	-9.452252031e+00	5.027654647e+00	-7.377758908e+00
7	-2.113179815e+00	-4.112963920e+00	-8.229788820e+00	-7.377758908e+00
8	-1.248942442e+01	-1.474645708e+01	-1.137678112e+01	-7.377758908e+00
9	3.094802101e+00	-1.673663732e+01	3.497236633e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.888468369e+01	-4.122912822e+00	-7.816639694e+00	-7.377758908e+00
2	-8.295951533e-02	-5.099394550e+00	1.726621127e-01	-7.377758908e+00
3	4.896053952e+00	-1.695267166e+01	5.753085987e+00	-7.377758908e+00
4	6.565416223e+00	-1.213735080e+00	-7.816639368e+00	-7.377758908e+00
5	3.842189954e+00	-1.302080083e+01	5.602934020e+00	-7.377758908e+00
6	2.909792781e+00	-8.681119778e+00	5.211324831e+00	-7.377758908e+00
7	-2.113179815e+00	-4.112963920e+00	-8.229788820e+00	-7.377758908e+00
8	-1.248942442e+01	-1.474645708e+01	-1.137678112e+01	-7.377758908e+00
9	3.094802101e+00	-1.673663732e+01	3.497236633e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.888468369e+01	-4.122912822e+00	-7.816639694e+00	-7.377758908e+00
2	-8.295951533e-02	-5.099394550e+00	1.726621127e-01	-7.377758908e+00
3	5.038671719e+00	-1.989157547e+01	5.329930496e+00	-7.377758908e+00
4	2.160824281e+00	-3.548382473e+00	1.752509687e+00	-7.377758908e+00
5	6.222984106e+00	-1.610184844e+01	5.558324252e+00	-7.377758908e+00
6	2.314421168e+00	-5.910065786e+00	4.331541716e+00	-7.377758908e+00
7	1.200999675e-01	-8.203947423e+00	-1.043184220e+00	-7.377758908e+00
8	-1.770829930e+01	-1.407998181e+01	-1.137678112e+01	-7.377758908e+00
9	2.710330228e+00	-1.140268814e+01	4.795780120e+00	-7.377758908e+00
0	3.119019504e+00	1.966642162e+01	-7.816639877e+00	-7.377758908e+00
1	1.888468369e+01	-4.122912822e+00	-7.816639694e+00	-7.377758908e+00
2	-8.295951533e-02	-5.099394550e+00	1.726621127e-01	-7.377758908e+00
3	5.038671719e+00	-1.989157547e+01	5.329930496e+00	-7.377758908e+00
4	2.160824281e+00	-3.548382473e+00	1.752509687e+00	-7.377758908e+00
5	8.152171122e+00	-1.946784605e+01	5.097761156e+00	-7.377758908e+00
6	2.084889708e+00	-5.376994461e+00	4.181715657e+00	-7.377758908e+00
7	9.864830138e-02	-8.403307841e+00	-1.259510401e+00	-7.377758908e+00
8	-1.770829930e+01	-1.407998181e+01	-1.137678112e+01	-7.377758908e+00
9	3.412989791e+00	-1.298829863e+01	5.272322384e+00	-7.377758908e+00
0	2.952060747e+00	1.100188414e+01	-7.816666659e+00	-7.377758908e+00
1	1.978728106e+01	-2.832413868e+00	-7.816639694e+00	-7.377758908e+00
2	4.524899905e-01	-4.729265908e+00	2.329844216e+00	-7.377758908e+00
3	5.038671719e+00	-1.989157547e+01	5.329930496e+00	-7.377758908e+00
4	2.160824281e+00	-3.548382473e+00	1.752509687e+00	-7.377758908e+00
5	8.152171122e+00	-1.946784605e+01	5.097761156e+00	-7.377758908e+00
6	2.581600371e+00	-8.223629279e+00	5.107326095e+00	-7.377758908e+00
7	-6.221755784e-01	-6.726996426e+00	-3.276279714e+00	-7.377758908e+00
8	-1.770829930e+01	-1.407998181e+01	-1.137678112e+01	-7.377758908e+00
9	3.293214345e+00	-1.208532681e+01	5.331366337e+00	-7.377758908e+00
0	2.952060747e+00	1.100188414e+01	-7.816666659e+00	-7.377758908e+00
1	1.978728106e+01	-2.832413868e+00	-7.816639694e+00	-7.377758908e+00
2	6.542568523e-01	-5.060412070e+00	2.774842683e+00	-7.377758908e+00
3	5.038671719e+00	-1.989157547e+01	5.329930496e+00	-7.377758908e+00
4	2.160824281e+00	-3.548382473e+00	1.752509687e+00	-7.377758908e+00
5	8.152171122e+00	-1.946784605e+01	5.097761156e+00	-7.377758908e+00
6	2.581600371e+00	-8.223629279e+00	5.107326095e+00	-7.377758908e+00
7	-6.221755784e-01	-6.726996426e+00	-3.276279714e+00	-7.377758908e+00
8	-8.410980629e+00	-1.129106049e+01	-1.137678112e+01	-7.377758908e+00
9	3.293214345e+00	-1.208532681e+01	5.331366337e+00	-7.377758908e+00
0	2.952060747e+00	1.100188414e+01	-7.816666659e+00	-7.377758908e+00
1	1.978728106e+01	-2.832413868e+00	-7.816639694e+00	-7.377758908e+00
2	6.542568523e-01	-5.060412070e+00	2.774842683e+00	-7.377758908e+00
3	5.038671719e+00	-1.989157547e+01	5.329930496e+00	-7.377758908e+00
4	2.160824281e+00	-3.548382473e+00	1.752509687e+00	-7.377758908e+00
5	8.152171122e+00	-1.946784605e+01	5.097761156e+00	-7.377758908e+00
6	2.581600371e+00	-8.223629279e+00	5.107326095e+00	-7.377758908e+00
7	4.755536820e-02	-7.039858921e+00	-5.809381512e-01	-7.377758908e+00
8	-1.439081526e+01	-1.540107385e+01	-1.137678112e+01	-7.377758908e+00
9	3.293214345e+00	-1.208532681e+01	5.331366337e+00	-7.377758908e+00
0	2.952060747e+00	1.100188414e+01	-7.816666659e+00	-7.377758908e+00
1	1.978728106e+01	-2.832413868e+00	-7.816639694e+00	-7.377758908e+00
2	6.542568523e-01	-5.060412070e+00	2.774842683e+00	-7.377758908e+00
3	3.997379283e+00	-1.494676827e+01	5.431797467e+00	-7.377758908e+00
4	1.165570055e+00	-5.192710210e+00	3.850437684e+00	-7.377758908e+00
5	8.152171122e+00	-1.946784605e+01	5.097761156e+00	-7.377758908e+00
6	3.169356074e+00	-8.498197323e+00	5.048786161e+00	-7.377758908e+00
7	4.755536820e-02	-7.039858921e+00	-5.809381512e-01	-7.377758908e+00
8	-1.442790420e+01	-1.542656554e+01	-1.137678112e+01	-7.377758908e+00
9	3.333672734e+00	-1.482330573e+01	4.652825975e+00	-7.377758908e+00
0	2.952060747e+00	1.100188414e+01	-7.816666659e+00	-7.377758908e+00
1	1.978728106e+01	-2.832413868e+00	-7.816639694e+00	-7.377758908e+00
2	6.542568523e-01	-5.060412070e+00	2.774842683e+00	-7.377758908e+00
3	3.997379283e+00	-1.494676827e+01	5.431797467e+00	-7.377758908e+00
4	1.165570055e+00	-5.192710210e+00	3.850437684e+00	-7.377758908e+00
5	8.152171122e+00	-1.946784605e+01	5.097761156e+00	-7.377758908e+00
6	3.169356074e+00	-8.498197323e+00	5.048786161e+00	-7.377758908e+00
7	-5.566246157e-01	-5.608807548e+00	-2.239866007e+00	-7.377758908e+00
8	-1.442790420e+01	-1.542656554e+01	-1.137678112e+01	-7.377758908e+00
9	3.333672734e+00	-1.482330573e+01	4.652825975e+00	-7.377758908e+00
0	2.892886234e+00	1.631220463e+01	-7.816642753e+00	-7.377758908e+00
1	1.978728106e+01	-2.832413868e+00	-7.816639694e+00	-7.377758908e+00
2	9.579251595e-01	-5.475483738e+00	3.393101838e+00	-7.377758908e+00
3	3.997379283e+00	-1.494676827e+01	5.431797467e+00	-7.377758908e+00
4	1.165570055e+00	-5.192710210e+00	3.850437684e+00	-7.377758908e+00
