walker	cdf_0	cdf_1	log_l	log_p
31	-1.064052503e+01	-8.967222467e+00	-1.137678112e+01	-7.377758908e+00
32	1.653850748e+01	1.167055221e+01	-7.816639694e+00	-7.377758908e+00
33	1.500658467e+01	-1.189432279e+01	-7.816639694e+00	-7.377758908e+00
34	1.143899074e+01	8.862802644e+00	-7.816639694e+00	-7.377758908e+00
35	-1.622478005e+01	7.018569325e+00	-1.137678112e+01	-7.377758908e+00
36	-2.769342442e+00	-1.871110615e+01	-1.137267691e+01	-7.377758908e+00
37	1.223469810e+01	1.771282207e+01	-7.816639694e+00	-7.377758908e+00
38	8.592049423e+00	7.259208532e+00	-7.816639694e+00	-7.377758908e+00
39	1.433386360e+01	-3.505511670e+00	-7.816639694e+00	-7.377758908e+00
40	1.994967845e+01	7.224411059e+00	-7.816639694e+00	-7.377758908e+00
41	-7.188889036e-01	-1.808102454e+01	-8.658815055e+00	-7.377758908e+00
42	1.631558908e+01	-1.153931862e+01	-7.816639694e+00	-7.377758908e+00
43	1.085019090e+01	-8.092731279e+00	-7.816639603e+00	-7.377758908e+00
44	-2.654536549e+00	-1.043043170e+01	-1.114600319e+01	-7.377758908e+00
45	1.337436804e+01	8.757274007e+00	-7.816639694e+00	-7.377758908e+00
46	8.856903167e+00	1.499964003e+01	-7.816639694e+00	-7.377758908e+00
47	-1.212221843e+01	-7.670067364e+00	-1.137678112e+01	-7.377758908e+00
48	1.645570015e+00	-1.276772450e+01	1.716216285e+00	-7.377758908e+00
49	-1.994098636e-02	-6.136540769e+00	-2.585349988e-01	-7.377758908e+00
0	-1.929012743e+00	-1.988762442e+01	-1.127626268e+01	-7.377758908e+00
1	-1.014125379e+01	1.115924550e+00	-1.137678112e+01	-7.377758908e+00
2	3.986919321e+00	-3.197899718e+00	-6.275236234e+00	-7.377758908e+00
3	2.238777564e+00	-1.408889387e+00	-3.405647495e+00	-7.377758908e+00
4	2.624526346e+00	-1.442555590e+00	-4.974377568e+00	-7.377758908e+00
5	1.918844753e+01	1.311571284e+01	-7.816639694e+00	-7.377758908e+00
6	-1.006963436e+01	-1.456862865e+01	-1.137678112e+01	-7.377758908e+00
7	1.090985545e+01	4.689929457e+00	-7.816639694e+00	-7.377758908e+00
8	-1.825471808e+01	-9.223508048e+00	-1.137678112e+01	-7.377758908e+00
9	-7.136145769e+00	5.204539773e-01	-1.137678112e+01	-7.377758908e+00
10	1.006929688e+01	-1.343706699e+01	-6.623100982e+00	-7.377758908e+00
11	-8.432966430e+00	-6.212461508e+00	-1.137678112e+01	-7.377758908e+00
12	-1.100654730e+01	8.945488889e+00	-1.137678113e+01	-7.377758908e+00
13	-1.719494491e+01	-7.395293877e+00	-1.137678112e+01	-7.377758908e+00
14	-3.191010127e+00	1.916253296e+00	-9.637354582e+00	-7.377758908e+00
15	-2.270008954e+00	-1.778023577e+01	-1.131744749e+01	-7.377758908e+00
16	1.754095669e-01	-9.882166221e+00	-1.867659330e+00	-7.377758908e+00
17	7.908322635e+00	1.006193652e+01	-7.816639694e+00	-7.377758908e+00
18	-1.144960863e+00	1.046911657e+01	-9.146100427e+00	-7.377758908e+00
19	1.793256039e+00	-1.861389718e+01	-8.180247245e-01	-7.377758908e+00
20	-1.730141132e+01	-1.999694410e+01	-1.137678112e+01	-7.377758908e+00
21	7.651291101e+00	-1.603899412e+01	3.616635680e+00	-7.377758908e+00
22	6.265890131e+00	-5.161899104e+00	-7.739748345e+00	-7.377758908e+00
23	3.430592700e+00	-1.168307878e+01	5.485796779e+00	-7.377758908e+00
24	3.487483625e+00	-1.759660617e+01	3.914830380e+00	-7.377758908e+00
25	-2.294818368e+00	7.443658524e+00	-1.075454037e+01	-7.377758908e+00
26	1.547871839e+01	6.433442385e-01	-7.816639694e+00	-7.377758908e+00
27	1.928368784e+01	-2.763982108e+00	-7.816639694e+00	-7.377758908e+00
28	1.128035160e+01	1.769011323e+01	-7.816639694e+00	-7.377758908e+00
29	-1.013607919e+01	1.153837572e+01	-1.137749058e+01	-7.377758908e+00
30	-5.436562741e+00	1.485655259e+00	-1.137662012e+01	-7.377758908e+00
31	-1.064052503e+01	-8.967222467e+00	-1.137678112e+01	-7.377758908e+00
32	1.653850748e+01	1.167055221e+01	-7.816639694e+00	-7.377758908e+00
33	1.591189095e+01	-9.961763666e+00	-7.816639694e+00	-7.377758908e+00
34	1.143899074e+01	8.862802644e+00	-7.816639694e+00	-7.377758908e+00
35	-1.622478005e+01	7.018569325e+00	-1.137678112e+01	-7.377758908e+00
36	6.476337255e+00	-8.156448622e+00	-5.314682150e+00	-7.377758908e+00
37	1.223469810e+01	1.771282207e+01	-7.816639694e+00	-7.377758908e+00
38	2.953570135e+00	4.938661056e+00	-7.817055940e+00	-7.377758908e+00
39	1.433386360e+01	-3.505511670e+00	-7.816639694e+00	-7.377758908e+00
40	1.994967845e+01	7.224411059e+00	-7.816639694e+00	-7.377758908e+00
41	-7.188889036e-01	-1.808102454e+01	-8.658815055e+00	-7.377758908e+00
42	1.631558908e+01	-1.153931862e+01	-7.816639694e+00	-7.377758908e+00
43	1.855319230e+01	-1.442259658e+00	-7.816639694e+00	-7.377758908e+00
44	-2.389613019e+00	-1.077107783e+01	-1.088811450e+01	-7.377758908e+00
45	1.479263616e+01	1.822484463e+01	-7.816639694e+00	-7.377758908e+00
46	7.187492151e+00	1.086061617e+01	-7.816639694e+00	-7.377758908e+00
47	-1.164338626e+01	-5.388773709e-01	-1.137678112e+01	-7.377758908e+00
48	1.982740996e+00	-1.293455989e+01	2.597197840e+00	-7.377758908e+00
49	2.505563463e+00	-1.254995099e+01	4.017753353e+00	-7.377758908e+00
0	-2.093010003e+00	-1.887410593e+01	-1.129851864e+01	-7.377758908e+00
1	-1.014125379e+01	1.115924550e+00	-1.137678112e+01	-7.377758908e+00
2	7.085167572e+00	4.022847455e+00	-7.816639694e+00	-7.377758908e+00
3	5.639853974e-01	-1.064219992e+00	1.624612809e+00	-7.377758908e+00
4	2.624526346e+00	-1.442555590e+00	-4.974377568e+00	-7.377758908e+00
5	1.918844753e+01	1.311571284e+01	-7.816639694e+00	-7.377758908e+00
6	-1.006963436e+01	-1.456862865e+01	-1.137678112e+01	-7.377758908e+00
7	1.455424734e+01	3.929920691e+00	-7.816639694e+00	-7.377758908e+00
8	-1.825471808e+01	-9.223508048e+00	-1.137678112e+01	-7.377758908e+00
9	-7.594275334e+00	2.243399168e+00	-1.137678112e+01	-7.377758908e+00
10	4.752266234e+00	-8.319996839e+00	1.334466603e+00	-7.377758908e+00
11	7.837030814e-01	-8.196249271e+00	1.505923408e+00	-7.377758908e+00
12	-1.300943404e+01	1.330534420e+01	-1.137678137e+01	-7.377758908e+00
13	-1.867775234e+01	-6.967001078e+00	-1.137678112e+01	-7.377758908e+00
14	-3.191010127e+00	1.916253296e+00	-9.637354582e+00	-7.377758908e+00
15	-2.270008954e+00	-1.778023577e+01	-1.131744749e+01	-7.377758908e+00
16	1.054413539e+00	-9.923630958e+00	1.411516528e+00	-7.377758908e+00
17	6.696701751e+00	3.005049217e+00	-7.816639694e+00	-7.377758908e+00
18	6.808778558e+00	1.873839511e+01	-7.816639694e+00	-7.377758908e+00
19	1.793256039e+00	-1.861389718e+01	-8.180247245e-01	-7.377758908e+00
20	-1.049715990e+01	-1.189355171e+01	-1.137678112e+01	-7.377758908e+00
21	7.651291101e+00	-1.603899412e+01	3.616635680e+00	-7.377758908e+00
22	6.254281682e+00	-1.350115113e+00	-7.816636519e+00	-7.377758908e+00
23	3.288092340e+00	-1.120703140e+01	5.439062268e+00	-7.377758908e+00
24	3.487483625e+00	-1.759660617e+01	3.914830380e+00	-7.377758908e+00
25	-2.291064806e+00	3.627386981e+00	-5.641671905e+00	-7.377758908e+00
26	1.547871839e+01	6.433442385e-01	-7.816639694e+00	-7.377758908e+00
27	1.940317890e+01	-2.410700637e+00	-7.816639694e+00	-7.377758908e+00
28	1.128035160e+01	1.769011323e+01	-7.816639694e+00	-7.377758908e+00
29	-1.013607919e+01	1.153837572e+01	-1.137749058e+01	-7.377758908e+00
30	-1.739531873e+01	-4.056929868e+00	-1.137678112e+01	-7.377758908e+00
31	-8.333061584e+00	-8.057118076e+00	-1.137678112e+01	-7.377758908e+00
32	1.653850748e+01	1.167055221e+01	-7.816639694e+00	-7.377758908e+00
33	1.512928954e+01	-9.061871346e+00	-7.816639694e+00	-7.377758908e+00
34	1.261695283e+01	8.309268744e+00	-7.816639694e+00	-7.377758908e+00
35	-1.310388718e+01	6.098755879e+00	-1.137678112e+01	-7.377758908e+00
36	1.075630524e+01	-9.627960437e+00	-7.816611397e+00	-7.377758908e+00
37	1.223469810e+01	1.771282207e+01	-7.816639694e+00	-7.377758908e+00
38	2.953570135e+00	4.938661056e+00	-7.817055940e+00	-7.377758908e+00
39	1.627025487e+01	-2.558616211e+00	-7.816639694e+00	-7.377758908e+00
40	1.994967845e+01	7.224411059e+00	-7.816639694e+00	-7.377758908e+00
41	6.288891795e+00	-1.271479219e+01	3.174868029e+00	-7.377758908e+00
42	1.631558908e+01	-1.153931862e+01	-7.816639694e+00	-7.377758908e+00
43	1.855319230e+01	-1.442259658e+00	-7.816639694e+00	-7.377758908e+00
44	7.337927486e-01	-3.716278221e+00	3.236501342e+00	-7.377758908e+00
45	1.584779023e+01	1.597410640e+01	-7.816639694e+00	-7.377758908e+00
46	1.202252440e+01	1.675395326e+01	-7.816639694e+00	-7.377758908e+00
47	-8.771062618e+00	2.954359340e-01	-1.137678112e+01	-7.377758908e+00
48	1.982740996e+00	-1.293455989e+01	2.597197840e+00	-7.377758908e+00
49	2.003273182e+00	-9.968390955e+00	4.028464853e+00	-7.377758908e+00
0	2.910894966e-01	-1.235571966e+01	-2.829565949e+00	-7.377758908e+00
1	-3.420802407e+00	2.527610897e+00	-1.016497031e+01	-7.377758908e+00
2	1.356911757e+01	7.797669713e+00	-7.816639694e+00	-7.377758908e+00
3	5.639853974e-01	-1.064219992e+00	1.624612809e+00	-7.377758908e+00
4	2.624526346e+00	-1.442555590e+00	-4.974377568e+00	-7.377758908e+00
5	1.330481308e+01	5.212480342e+00	-7.816639694e+00	-7.377758908e+00
6	-1.622726321e+01	-1.713983043e+01	-1.137678112e+01	-7.377758908e+00
7	1.077927161e+01	1.558214644e+00	-7.816639694e+00	-7.377758908e+00
8	-1.317634193e+01	-7.187538368e+00	-1.137678112e+01	-7.377758908e+00
9	-6.027029494e+00	1.019724278e+00	-1.137677703e+01	-7.377758908e+00
10	4.752266234e+00	-8.319996839e+00	1.334466603e+00	-7.377758908e+00
11	2.254429114e+00	-1.085419848e+01	4.192144363e+00	-7.377758908e+00
12	-1.300943404e+01	1.330534420e+01	-1.137678137e+01	-7.377758908e+00
13	-9.011395555e+00	-5.348240345e+00	-1.137678112e+01	-7.377758908e+00
14	1.396593265e+00	2.444521232e+00	-7.522941539e+00	-7.377758908e+00
15	-1.761989459e+00	-1.934471000e+01	-1.114664959e+01	-7.377758908e+00
16	3.686881652e+00	-1.042976547e+01	5.429612964e+00	-7.377758908e+00
17	1.327777690e+00	-2.606152693e+00	2.448769404e+00	-7.377758908e+00
18	1.095086361e+01	5.546498101e+00	-7.816639694e+00	-7.377758908e+00
19	1.793256039e+00	-1.861389718e+01	-8.180247245e-01	-7.377758908e+00
20	-5.037239089e+00	-9.258396960e+00	-1.137677819e+01	-7.377758908e+00
21	7.651291101e+00	-1.603899412e+01	3.616635680e+00	-7.377758908e+00
22	5.169137527e+00	-7.722023886e+00	-1.404276367e+00	-7.377758908e+00
23	3.453927464e+00	-1.067615391e+01	5.499533843e+00	-7.377758908e+00
24	3.487483625e+00	-1.759660617e+01	3.914830380e+00	-7.377758908e+00
25	-2.140632037e+00	3.783265688e+00	-5.229067120e+00	-7.377758908e+00
26	1.532974886e+01	-5.544655426e+00	-7.816639694e+00	-7.377758908e+00
27	1.498638818e+01	3.598959588e+00	-7.816639694e+00	-7.377758908e+00
28	1.174258566e+01	1.840310434e+01	-7.816639694e+00	-7.377758908e+00
29	-1.013607919e+01	1.153837572e+01	-1.137749058e+01	-7.377758908e+00
30	-1.005277843e+01	-2.501357335e-02	-1.137678112e+01	-7.377758908e+00
31	-8.211608380e+00	-1.037319582e+01	-1.137678112e+01	-7.377758908e+00
32	1.494205039e+01	7.872345781e+00	-7.816639694e+00	-7.377758908e+00
33	5.246459212e+00	-1.003855311e+00	-7.816417767e+00	-7.377758908e+00
34	1.248192269e+01	8.670979316e+00	-7.816639694e+00	-7.377758908e+00
35	-1.310388718e+01	6.098755879e+00	-1.137678112e+01	-7.377758908e+00
36	8.412243246e+00	-7.658444289e+00	-7.810343373e+00	-7.377758908e+00
37	9.684421420e+00	1.081302536e+01	-7.816639694e+00	-7.377758908e+00
38	1.953507074e+00	1.231038660e+01	-7.817421619e+00	-7.377758908e+00
39	1.407820684e+01	7.813899969e-01	-7.816639694e+00	-7.377758908e+00
40	1.994967845e+01	7.224411059e+00	-7.816639694e+00	-7.377758908e+00
41	6.288891795e+00	-1.271479219e+01	3.174868029e+00	-7.377758908e+00
42	1.660891699e+01	-1.151076441e+01	-7.816639694e+00	-7.377758908e+00
43	1.855319230e+01	-1.442259658e+00	-7.816639694e+00	-7.377758908e+00
44	7.337927486e-01	-3.716278221e+00	3.236501342e+00	-7.377758908e+00
45	1.584779023e+01	1.597410640e+01	-7.816639694e+00	-7.377758908e+00
46	1.202252440e+01	1.675395326e+01	-7.816639694e+00	-7.377758908e+00
47	-3.914259843e+00	1.321993437e+00	-1.118834050e+01	-7.377758908e+00
48	1.982740996e+00	-1.293455989e+01	2.597197840e+00	-7.377758908e+00
49	2.003273182e+00	-9.968390955e+00	4.028464853e+00	-7.377758908e+00
0	4.189370464e+00	-1.462176500e+01	5.631442821e+00	-7.377758908e+00
1	-3.474905777e+00	2.475025362e+00	-1.032313007e+01	-7.377758908e+00
2	1.356911757e+01	7.797669713e+00	-7.816639694e+00	-7.377758908e+00
3	5.639853974e-01	-1.064219992e+00	1.624612809e+00	-7.377758908e+00
4	1.795151617e+00	-2.445174748e+00	8.991561917e-01	-7.377758908e+00
5	1.326268520e+01	5.425704512e+00	-7.816639694e+00	-7.377758908e+00
6	-1.622726321e+01	-1.713983043e+01	-1.137678112e+01	-7.377758908e+00
7	1.684903076e+01	1.750288407e+01	-7.816639694e+00	-7.377758908e+00
8	-1.966650921e+01	-4.727024683e+00	-1.137678112e+01	-7.377758908e+00
9	-2.135206111e+00	1.917404874e+00	-5.059181738e+00	-7.377758908e+00
10	4.752266234e+00	-8.319996839e+00	1.334466603e+00	-7.377758908e+00
11	2.254429114e+00	-1.085419848e+01	4.192144363e+00	-7.377758908e+00
12	-1.300943404e+01	1.330534420e+01	-1.137678137e+01	-7.377758908e+00
13	-5.323393453e+00	6.783958282e-01	-1.137658885e+01	-7.377758908e+00
14	-1.472469601e+00	9.697100972e-01	-2.464540016e+00	-7.377758908e+00
15	-1.730482798e+00	-1.952184835e+01	-1.113526623e+01	-7.377758908e+00
16	3.583766749e+00	-9.077000403e+00	4.965638408e+00	-7.377758908e+00
17	1.327777690e+00	-2.606152693e+00	2.448769404e+00	-7.377758908e+00
18	1.006296749e+01	6.899378374e+00	-7.816639694e+00	-7.377758908e+00
19	1.793256039e+00	-1.861389718e+01	-8.180247245e-01	-7.377758908e+00
20	-1.354872017e+01	-1.472369781e+01	-1.137678112e+01	-7.377758908e+00
21	7.651291101e+00	-1.603899412e+01	3.616635680e+00	-7.377758908e+00
22	4.296082209e+00	-1.085846880e+01	5.156195107e+00	-7.377758908e+00
23	3.453927464e+00	-1.067615391e+01	5.499533843e+00	-7.377758908e+00
24	3.487483625e+00	-1.759660617e+01	3.914830380e+00	-7.377758908e+00
25	6.043307532e+00	1.191907193e+01	-7.816639694e+00	-7.377758908e+00
26	1.532974886e+01	-5.544655426e+00	-7.816639694e+00	-7.377758908e+00
27	1.498638818e+01	3.598959588e+00	-7.816639694e+00	-7.377758908e+00
28	1.174258566e+01	1.840310434e+01	-7.816639694e+00	-7.377758908e+00
29	-1.013607919e+01	1.153837572e+01	-1.137749058e+01	-7.377758908e+00
30	-1.056840774e+01	1.514395590e-01	-1.137678112e+01	-7.377758908e+00
31	-1.378912090e+01	-1.452382481e+01	-1.137678112e+01	-7.377758908e+00
32	1.518638947e+01	7.885635784e+00	-7.816639694e+00	-7.377758908e+00
33	8.517622732e+00	4.234891496e+00	-7.816639694e+00	-7.377758908e+00
34	1.258160518e+01	8.590907490e+00	-7.816639694e+00	-7.377758908e+00
35	-1.309421409e+01	7.872546540e+00	-1.137678112e+01	-7.377758908e+00
36	1.016912026e+01	-6.090465493e-01	-7.816639694e+00	-7.377758908e+00
37	1.157168810e+01	1.856017520e+01	-7.816639694e+00	-7.377758908e+00
38	2.334342782e+00	1.255784947e+01	-7.816814170e+00	-7.377758908e+00
39	1.408028007e+01	7.834302258e-01	-7.816639694e+00	-7.377758908e+00
40	1.994967845e+01	7.224411059e+00	-7.816639694e+00	-7.377758908e+00
41	5.359954736e+00	-1.355853580e+01	5.343062138e+00	-7.377758908e+00
42	1.660891699e+01	-1.151076441e+01	-7.816639694e+00	-7.377758908e+00
43	1.855319230e+01	-1.442259658e+00	-7.816639694e+00	-7.377758908e+00
44	1.072423801e+00	-4.353233854e+00	3.724646737e+00	-7.377758908e+00
45	1.584779023e+01	1.597410640e+01	-7.816639694e+00	-7.377758908e+00
46	1.187356196e+01	1.636357236e+01	-7.816639694e+00	-7.377758908e+00
47	7.181576094e+00	4.066396174e+00	-7.816639694e+00	-7.377758908e+00
48	1.982740996e+00	-1.293455989e+01	2.597197840e+00	-7.377758908e+00
49	2.168062325e+00	-7.706889231e+00	4.860308861e+00	-7.377758908e+00
0	4.189370464e+00	-1.462176500e+01	5.631442821e+00	-7.377758908e+00
1	-9.718650314e-01	1.729825501e+00	-1.331682750e+00	-7.377758908e+00
2	1.356911757e+01	7.797669713e+00	-7.816639694e+00	-7.377758908e+00
3	5.639853974e-01	-1.064219992e+00	1.624612809e+00	-7.377758908e+00
4	1.795151617e+00	-2.445174748e+00	8.991561917e-01	-7.377758908e+00
5	1.190396408e+01	6.865649184e+00	-7.816639694e+00	-7.377758908e+00
6	-1.622726321e+01	-1.713983043e+01	-1.137678112e+01	-7.377758908e+00
7	1.479641102e+01	1.318482483e+01	-7.816639694e+00	-7.377758908e+00
8	-1.966650921e+01	-4.727024683e+00	-1.137678112e+01	-7.377758908e+00
9	-2.135206111e+00	1.917404874e+00	-5.059181738e+00	-7.377758908e+00
10	4.752266234e+00	-8.319996839e+00	1.334466603e+00	-7.377758908e+00
11	2.254429114e+00	-1.085419848e+01	4.192144363e+00	-7.377758908e+00
12	-1.300943404e+01	1.330534420e+01	-1.137678137e+01	-7.377758908e+00
13	-5.817395198e+00	1.336716511e+00	-1.137676394e+01	-7.377758908e+00
14	-1.472469601e+00	9.697100972e-01	-2.464540016e+00	-7.377758908e+00
15	-1.730482798e+00	-1.952184835e+01	-1.113526623e+01	-7.377758908e+00
16	2.817896242e+00	-1.072515468e+01	5.107009394e+00	-7.377758908e+00
17	1.327777690e+00	-2.606152693e+00	2.448769404e+00	-7.377758908e+00
18	8.375944719e+00	6.348037396e+00	-7.816639694e+00	-7.377758908e+00
19	1.793256039e+00	-1.861389718e+01	-8.180247245e-01	-7.377758908e+00
20	-1.354872017e+01	-1.472369781e+01	-1.137678112e+01	-7.377758908e+00
21	7.651291101e+00	-1.603899412e+01	3.616635680e+00	-7.377758908e+00
22	4.296082209e+00	-1.085846880e+01	5.156195107e+00	-7.377758908e+00
23	3.453927464e+00	-1.067615391e+01	5.499533843e+00	-7.377758908e+00
24	3.487483625e+00	-1.759660617e+01	3.914830380e+00	-7.377758908e+00
25	6.043307532e+00	1.191907193e+01	-7.816639694e+00	-7.377758908e+00
26	1.541595760e+01	-6.120181557e+00	-7.816639694e+00	-7.377758908e+00
27	1.498638818e+01	3.598959588e+00	-7.816639694e+00	-7.377758908e+00
28	1.174258566e+01	1.840310434e+01	-7.816639694e+00	-7.377758908e+00
29	-6.326737206e+00	5.311539884e+00	-1.137801110e+01	-7.377758908e+00
30	-1.056840774e+01	1.514395590e-01	-1.137678112e+01	-7.377758908e+00
31	-1.378912090e+01	-1.452382481e+01	-1.137678112e+01	-7.377758908e+00
32	6.202645353e+00	9.612461518e+00	-7.816639694e+00	-7.377758908e+00
33	1.208506195e+01	5.010975744e+00	-7.816639694e+00	-7.377758908e+00
34	1.442324607e+01	9.589586447e+00	-7.816639694e+00	-7.377758908e+00
35	-7.636964281e+00	-5.096789182e-01	-1.137678112e+01	-7.377758908e+00
36	8.790330891e+00	-1.176554291e+00	-7.816639694e+00	-7.377758908e+00
37	1.157168810e+01	1.856017520e+01	-7.816639694e+00	-7.377758908e+00
38	2.334342782e+00	1.255784947e+01	-7.816814170e+00	-7.377758908e+00
39	1.605689553e+01	-1.955272864e+00	-7.816639694e+00	-7.377758908e+00
40	1.994967845e+01	7.224411059e+00	-7.816639694e+00	-7.377758908e+00
41	5.359954736e+00	-1.355853580e+01	5.343062138e+00	-7.377758908e+00
42	1.282221285e+01	-6.596353349e+00	-7.816639694e+00	-7.377758908e+00
43	1.855319230e+01	-1.442259658e+00	-7.816639694e+00	-7.377758908e+00
44	1.072423801e+00	-4.353233854e+00	3.724646737e+00	-7.377758908e+00
45	1.584779023e+01	1.597410640e+01	-7.816639694e+00	-7.377758908e+00
46	1.187356196e+01	1.636357236e+01	-7.816639694e+00	-7.377758908e+00
47	7.778309165e+00	-5.033996241e-02	-7.816639694e+00	-7.377758908e+00
48	1.982740996e+00	-1.293455989e+01	2.597197840e+00	-7.377758908e+00
49	2.168062325e+00	-7.706889231e+00	4.860308861e+00	-7.377758908e+00
0	4.189370464e+00	-1.462176500e+01	5.631442821e+00	-7.377758908e+00
1	-9.718650314e-01	1.729825501e+00	-1.331682750e+00	-7.377758908e+00
2	1.435432146e+01	9.272090827e+00	-7.816639694e+00	-7.377758908e+00
3	5.639853974e-01	-1.064219992e+00	1.624612809e+00	-7.377758908e+00
4	-9.410133804e-02	-2.033950418e+00	1.603939149e+00	-7.377758908e+00
5	1.190396408e+01	6.865649184e+00	-7.816639694e+00	-7.377758908e+00
6	-1.814731999e+01	-1.949644395e+01	-1.137678112e+01	-7.377758908e+00
7	1.464265913e+01	1.264670502e+01	-7.816639694e+00	-7.377758908e+00
8	-1.966650921e+01	-4.727024683e+00	-1.137678112e+01	-7.377758908e+00
9	1.514690455e+00	-4.779475287e+00	4.095836537e+00	-7.377758908e+00
10	4.752266234e+00	-8.319996839e+00	1.334466603e+00	-7.377758908e+00
11	2.849852503e+00	-1.411000526e+01	4.072187098e+00	-7.377758908e+00
12	-1.129337299e+01	1.116857828e+01	-1.137678338e+01	-7.377758908e+00
13	-4.782394603e+00	1.249292262e+00	-1.137259331e+01	-7.377758908e+00
14	-1.472469601e+00	9.697100972e-01	-2.464540016e+00	-7.377758908e+00
15	-1.730482798e+00	-1.952184835e+01	-1.113526623e+01	-7.377758908e+00
16	2.874244773e+00	-1.110222553e+01	5.091753525e+00	-7.377758908e+00
17	1.327777690e+00	-2.606152693e+00	2.448769404e+00	-7.377758908e+00
18	7.672329229e+00	5.598797495e+00	-7.816639694e+00	-7.377758908e+00
19	1.793256039e+00	-1.861389718e+01	-8.180247245e-01	-7.377758908e+00
20	-1.354872017e+01	-1.472369781e+01	-1.137678112e+01	-7.377758908e+00
21	7.651291101e+00	-1.603899412e+01	3.616635680e+00	-7.377758908e+00
22	4.296082209e+00	-1.085846880e+01	5.156195107e+00	-7.377758908e+00
23	3.453927464e+00	-1.067615391e+01	5.499533843e+00	-7.377758908e+00
24	3.487483625e+00	-1.759660617e+01	3.914830380e+00	-7.377758908e+00
25	1.242559207e+01	4.907602743e+00	-7.816639694e+00	-7.377758908e+00
26	1.495433943e+01	-5.331922808e+00	-7.816639694e+00	-7.377758908e+00
27	1.708226645e+01	7.400903740e+00	-7.816639694e+00	-7.377758908e+00
28	1.174258566e+01	1.840310434e+01	-7.816639694e+00	-7.377758908e+00
29	-1.425633847e+01	1.738194382e+01	-1.137684600e+01	-7.377758908e+00
30	-1.725174505e+01	1.700668871e+00	-1.137678112e+01	-7.377758908e+00
31	-1.378912090e+01	-1.452382481e+01	-1.137678112e+01	-7.377758908e+00
32	6.202645353e+00	9.612461518e+00	-7.816639694e+00	-7.377758908e+00
33	9.436583548e+00	1.455795881e+01	-7.816639694e+00	-7.377758908e+00
34	1.696267208e+01	1.920008801e+01	-7.816639694e+00	-7.377758908e+00
35	-8.907484122e+00	-1.798930340e+00	-1.137678112e+01	-7.377758908e+00
36	8.023429133e+00	-6.618549469e+00	-7.814233382e+00	-7.377758908e+00
37	1.157168810e+01	1.856017520e+01	-7.816639694e+00	-7.377758908e+00
38	2.334342782e+00	1.255784947e+01	-7.816814170e+00	-7.377758908e+00
39	1.605689553e+01	-1.955272864e+00	-7.816639694e+00	-7.377758908e+00
40	1.873707591e+01	4.176401249e+00	-7.816639694e+00	-7.377758908e+00
41	5.359954736e+00	-1.355853580e+01	5.343062138e+00	-7.377758908e+00
42	1.083709893e+01	-3.927892651e+00	-7.816639694e+00	-7.377758908e+00
